Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:26:28,,
Header Version:,1,,
System Temp (C):,37.91,,
Detector Temp (C):,34.22,,
Humidity (%):,21.03,,
Lamp PD:,3705,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.717,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.361658,33639.000000,14628.000000
905.521072,0.381197,38213.000000,15886.000000
909.408318,0.378499,42332.000000,17708.000000
913.291349,0.386258,46950.000000,19292.000000
917.170165,0.381907,51785.000000,21493.000000
921.044767,0.375573,58287.000000,24547.000000
924.915155,0.372116,66979.000000,28433.000000
930.069116,0.379125,82100.000000,34294.000000
933.929670,0.390632,94317.000000,38367.000000
937.786010,0.401925,106099.000000,42052.000000
941.638135,0.409470,116718.000000,45464.000000
945.486046,0.415956,125961.000000,48337.000000
949.329742,0.420823,134812.000000,51157.000000
953.169224,0.425875,143641.000000,53877.000000
957.004491,0.428534,152380.000000,56806.000000
960.835544,0.432529,161986.000000,59834.000000
965.937059,0.438571,175129.000000,63795.000000
969.758279,0.444118,185335.000000,66656.000000
973.575284,0.445700,195809.000000,70167.000000
977.388074,0.451080,206740.000000,73172.000000
981.196650,0.453539,217308.000000,76478.000000
985.001012,0.458401,228047.000000,79364.000000
988.801159,0.461035,238038.000000,82340.000000
992.597092,0.464176,247444.000000,84977.000000
996.388810,0.466139,256381.000000,87649.000000
1000.176314,0.468699,264317.000000,89831.000000
1005.219764,0.470520,273187.000000,92457.000000
1008.997434,0.473165,278661.000000,93737.000000
1012.770890,0.474291,283378.000000,95077.000000
1016.540131,0.475053,286796.000000,96055.000000
1020.305158,0.477000,289545.000000,96542.000000
1024.065971,0.477142,290768.000000,96918.000000
1027.822569,0.477862,291659.000000,97054.000000
1031.574953,0.478490,291738.000000,96940.000000
1035.323122,0.479207,291180.000000,96595.000000
1040.314125,0.478387,289060.000000,96073.000000
1044.052461,0.478510,287270.000000,95451.000000
1047.786582,0.479001,285260.000000,94676.000000
1051.516489,0.477889,282938.000000,94146.000000
1055.242181,0.478395,280933.000000,93370.000000
1058.963659,0.476738,278805.000000,93017.000000
1062.680922,0.475807,276533.000000,92457.000000
1066.393971,0.475155,275025.000000,92091.000000
1070.102806,0.473575,273940.000000,92062.000000
1075.041363,0.472056,272610.000000,91936.000000
1078.740364,0.470814,271864.000000,91947.000000
1082.435151,0.469169,271322.000000,92112.000000
1086.125723,0.467700,271668.000000,92542.000000
1089.812080,0.466470,272144.000000,92967.000000
1093.494224,0.466347,273135.000000,93332.000000
1097.172153,0.464328,273441.000000,93872.000000
1100.845867,0.462556,274759.000000,94710.000000
1104.515367,0.462597,276154.000000,95182.000000
1109.401478,0.461439,278191.000000,96140.000000
1113.061144,0.461186,279666.000000,96706.000000
1116.716596,0.461004,281465.000000,97369.000000
