Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:8:22,,
Header Version:,1,,
System Temp (C):,36.48,,
Detector Temp (C):,32.2,,
Humidity (%):,23.63,,
Lamp PD:,3708,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.706,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.455219,33639.000000,11793.000000
905.521072,0.472160,38213.000000,12884.000000
909.408318,0.476035,42332.000000,14146.000000
913.291349,0.489021,46950.000000,15227.000000
917.170165,0.483781,51785.000000,16999.000000
921.044767,0.484698,58287.000000,19093.000000
924.915155,0.474084,66979.000000,22483.000000
930.069116,0.484833,82100.000000,26885.000000
933.929670,0.494900,94317.000000,30178.000000
937.786010,0.509837,106099.000000,32800.000000
941.638135,0.520422,116718.000000,35214.000000
945.486046,0.526448,125961.000000,37479.000000
949.329742,0.532879,134812.000000,39523.000000
953.169224,0.539838,143641.000000,41442.000000
957.004491,0.544030,152380.000000,43541.000000
960.835544,0.548678,161986.000000,45793.000000
965.937059,0.553641,175129.000000,48946.000000
969.758279,0.560234,185335.000000,51018.000000
973.575284,0.561511,195809.000000,53743.000000
977.388074,0.566911,206740.000000,56042.000000
981.196650,0.569111,217308.000000,58609.000000
985.001012,0.574571,228047.000000,60737.000000
988.801159,0.576982,238038.000000,63047.000000
992.597092,0.579336,247444.000000,65184.000000
996.388810,0.580387,256381.000000,67375.000000
1000.176314,0.581674,264317.000000,69255.000000
1005.219764,0.583748,273187.000000,71238.000000
1008.997434,0.585608,278661.000000,72355.000000
1012.770890,0.586564,283378.000000,73418.000000
1016.540131,0.585907,286796.000000,74416.000000
1020.305158,0.587385,289545.000000,74874.000000
1024.065971,0.587138,290768.000000,75233.000000
1027.822569,0.586727,291659.000000,75535.000000
1031.574953,0.586201,291738.000000,75647.000000
1035.323122,0.586836,291180.000000,75392.000000
1040.314125,0.584193,289060.000000,75300.000000
1044.052461,0.583936,287270.000000,74878.000000
1047.786582,0.583808,285260.000000,74376.000000
1051.516489,0.581270,282938.000000,74203.000000
1055.242181,0.579753,280933.000000,73935.000000
1058.963659,0.578016,278805.000000,73669.000000
1062.680922,0.575406,276533.000000,73509.000000
1066.393971,0.573889,275025.000000,73364.000000
1070.102806,0.570742,273940.000000,73606.000000
1075.041363,0.567115,272610.000000,73863.000000
1078.740364,0.564545,271864.000000,74098.000000
1082.435151,0.561422,271322.000000,74484.000000
1086.125723,0.559278,271668.000000,74948.000000
1089.812080,0.556007,272144.000000,75647.000000
1093.494224,0.554263,273135.000000,76228.000000
1097.172153,0.550807,273441.000000,76923.000000
1100.845867,0.548201,274759.000000,77759.000000
1104.515367,0.546990,276154.000000,78372.000000
1109.401478,0.544791,278191.000000,79351.000000
1113.061144,0.543620,279666.000000,79987.000000
1116.716596,0.543300,281465.000000,80561.000000
1120.367833,0.542229,283330.000000,81295.000000
1124.014856,0.543039,285720.000000,81828.000000
1127.657665,0.543677,287805.000000,82304.000000
1131.296259,0.545568,290051.000000,82586.000000
1134.930639,0.547320,292331.000000,82900.000000
1138.560804,0.551586,294917.000000,82816.000000
1143.394469,0.558747,298293.000000,82394.000000
1147.014801,0.563578,300985.000000,82218.000000
1150.630918,0.568379,304257.000000,82198.000000
1154.242821,0.573415,307712.000000,82173.000000
1157.850509,0.576994,310881.000000,82338.000000
1161.453983,0.579821,314276.000000,82697.000000
1165.053242,0.582629,318257.000000,83205.000000
1168.648287,0.584788,322819.000000,83979.000000
1172.239118,0.586906,326850.000000,84614.000000
1177.020337,0.591732,332795.000000,85201.000000
1180.601334,0.594036,338252.000000,86140.000000
1184.178116,0.597203,344529.000000,87101.000000
1187.750684,0.601554,351023.000000,87858.000000
1191.319038,0.604771,357082.000000,88715.000000
1194.883177,0.608335,364643.000000,89853.000000
1198.443102,0.612000,372656.000000,91056.000000
1201.998812,0.614100,379916.000000,92382.000000
1205.550308,0.615417,387104.000000,93845.000000
1210.279081,0.615566,398358.000000,96540.000000
1213.820743,0.613073,406330.000000,99039.000000
1217.358191,0.607843,414296.000000,102204.000000
1220.891424,0.603232,423100.000000,105490.000000
1224.420443,0.598011,431276.000000,108829.000000
1227.945248,0.595146,440314.000000,111845.000000
1231.465838,0.592020,449218.000000,114931.000000
1234.982214,0.588959,457807.000000,117957.000000
1238.494375,0.588845,468067.000000,120632.000000
1243.170701,0.587804,479193.000000,123796.000000
1246.673029,0.586591,486758.000000,126102.000000
1250.171142,0.586550,495180.000000,128296.000000
1253.665041,0.586041,503918.000000,130713.000000
1257.154726,0.583814,511654.000000,133402.000000
1260.640196,0.581665,521154.000000,136553.000000
1264.121451,0.579429,534098.000000,140667.000000
1267.598492,0.580471,549524.000000,144383.000000
1271.071319,0.581097,564969.000000,148227.000000
1275.695199,0.582339,583497.000000,152651.000000
1279.158192,0.583058,596509.000000,155797.000000
1282.616970,0.584339,610137.000000,158887.000000
1286.071534,0.585591,621777.000000,161452.000000
1289.521884,0.587480,632911.000000,163630.000000
1292.968020,0.590127,643299.000000,165305.000000
1296.409940,0.593430,653998.000000,166781.000000
1299.847647,0.596003,662535.000000,167960.000000
1303.281139,0.598864,669534.000000,168620.000000
1307.852572,0.603839,680622.000000,169460.000000
1311.276231,0.607923,687613.000000,169598.000000
1314.695675,0.611201,692993.000000,169640.000000
1318.110904,0.616036,697587.000000,168874.000000
1321.521919,0.622487,703545.000000,167805.000000
1324.928720,0.628174,707997.000000,166670.000000
1328.331306,0.633843,710077.000000,164992.000000
1331.729678,0.639588,712333.000000,163341.000000
1335.123835,0.645994,715576.000000,161682.000000
1339.642823,0.654120,717691.000000,159154.000000
1343.027147,0.659708,716977.000000,156963.000000
1346.407256,0.665913,716577.000000,154650.000000
1349.783151,0.671741,716270.000000,152523.000000
1353.154831,0.678221,715315.000000,150064.000000
1356.522297,0.684431,713176.000000,147491.000000
1359.885549,0.689700,710971.000000,145262.000000
1363.244586,0.696427,708733.000000,142579.000000
1366.599408,0.703456,706319.000000,139812.000000
1371.065950,0.715738,701665.000000,135018.000000
1374.410939,0.726985,697460.000000,130778.000000
1377.751713,0.741550,691985.000000,125472.000000
1381.088274,0.758525,686523.000000,119710.000000
1384.420619,0.776950,680381.000000,113711.000000
1387.748751,0.798588,675468.000000,107403.000000
1391.072668,0.822084,671911.000000,101211.000000
1394.392370,0.844897,668723.000000,95576.000000
1397.707858,0.869391,666533.000000,90039.000000
1402.121953,0.901604,665113.000000,83424.000000
1405.427607,0.925604,665198.000000,78949.000000
1408.729047,0.947591,664935.000000,75022.000000
1412.026273,0.968075,664455.000000,71514.000000
1415.319284,0.985897,664556.000000,68649.000000
1418.608081,1.000580,664917.000000,66403.000000
1421.892663,1.014183,665017.000000,64365.000000
1425.173031,1.025824,664617.000000,62625.000000
1428.449184,1.035950,665359.000000,61250.000000
1431.721123,1.044537,666424.000000,60147.000000
1436.077153,1.050309,667155.000000,59418.000000
1439.339258,1.054994,668127.000000,58866.000000
1442.597149,1.059435,668698.000000,58317.000000
1445.850825,1.061668,669264.000000,58067.000000
1449.100287,1.063788,669273.000000,57785.000000
1452.345535,1.063929,669026.000000,57745.000000
1455.586568,1.064196,668707.000000,57682.000000
1458.823387,1.063622,668068.000000,57703.000000
1462.055991,1.062541,666684.000000,57727.000000
1466.359575,1.061843,665382.000000,57707.000000
1469.582345,1.056734,664120.000000,58279.000000
1472.800901,1.052704,662276.000000,58659.000000
1476.015243,1.048651,660385.000000,59040.000000
1479.225371,1.044710,658310.000000,59391.000000
1482.431284,1.039807,656313.000000,59883.000000
1485.632982,1.031346,654173.000000,60862.000000
1488.830466,1.027054,651677.000000,61232.000000
1492.023736,1.021453,649126.000000,61784.000000
1496.274873,1.014428,646247.000000,62513.000000
1499.458309,1.009510,643294.000000,62936.000000
1502.637531,1.002944,640417.000000,63609.000000
1505.812538,0.998132,637303.000000,64005.000000
1508.983330,0.993214,634074.000000,64406.000000
1512.149909,0.988051,630551.000000,64814.000000
1515.312273,0.982502,626579.000000,65234.000000
1518.470422,0.978517,623236.000000,65484.000000
1521.624357,0.974720,619556.000000,65669.000000
1525.823048,0.969269,614520.000000,65958.000000
1528.967149,0.965412,610731.000000,66136.000000
1532.107036,0.962733,606260.000000,66058.000000
1535.242709,0.958206,601771.000000,66256.000000
1538.374167,0.954929,597293.000000,66261.000000
1541.501410,0.951979,592533.000000,66181.000000
1544.624439,0.948648,587614.000000,66137.000000
1547.743254,0.946294,582008.000000,65862.000000
1550.857855,0.943769,576631.000000,65634.000000
1555.004099,0.940210,569180.000000,65319.000000
1558.108866,0.938295,563682.000000,64974.000000
1561.209418,0.934742,557265.000000,64762.000000
1564.305756,0.931746,551187.000000,64499.000000
1567.397879,0.929966,545545.000000,64101.000000
1570.485788,0.927148,539133.000000,63760.000000
1573.569483,0.925630,532551.000000,63202.000000
1576.648963,0.923129,525907.000000,62774.000000
1579.724229,0.920265,518938.000000,62352.000000
1583.818027,0.919067,509333.000000,61367.000000
1586.883459,0.917361,502458.000000,60777.000000
1589.944677,0.914274,494992.000000,60301.000000
1593.001680,0.908197,487232.000000,60192.000000
1596.054469,0.905991,480020.000000,59603.000000
1599.103043,0.903127,472168.000000,59016.000000
1602.147403,0.902029,464280.000000,58177.000000
1605.187548,0.899048,456706.000000,57622.000000
1608.223479,0.894745,448530.000000,57154.000000
1612.264832,0.892870,437205.000000,55952.000000
1615.290929,0.888292,429490.000000,55547.000000
1618.312812,0.884866,421504.000000,54946.000000
1621.330481,0.882333,413173.000000,54175.000000
1624.343935,0.878719,404553.000000,53488.000000
1627.353174,0.877553,396423.000000,52554.000000
1630.358200,0.877261,388513.000000,51540.000000
1633.359010,0.871809,380160.000000,51069.000000
1636.355607,0.870409,371598.000000,50080.000000
1640.344513,0.867099,360463.000000,48951.000000
1643.331275,0.864989,352069.000000,48044.000000
1646.313824,0.863176,343006.000000,47003.000000
1649.292158,0.863208,333872.000000,45748.000000
1652.266277,0.862246,324504.000000,44563.000000
1655.236182,0.861580,314053.000000,43194.000000
1658.201873,0.858838,302316.000000,41843.000000
1661.163349,0.855099,289087.000000,40358.000000
1664.120611,0.853390,274074.000000,38413.000000
1668.057070,0.850359,249318.000000,35188.000000
1671.004498,0.849082,227555.000000,32211.000000
1673.947712,0.844523,203186.000000,29065.000000
1676.886711,0.842326,178338.000000,25640.000000
1679.821496,0.840349,153876.000000,22224.000000
1682.752066,0.841314,131194.000000,18906.000000
1685.678422,0.846635,111238.000000,15835.000000
1688.600564,0.850893,94301.000000,13293.000000
1691.518491,0.855032,80350.000000,11219.000000
1695.402504,0.862037,65120.000000,8947.000000
1698.310598,0.862558,55907.000000,7672.000000
1701.214477,0.875244,48643.000000,6483.000000
