Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:22:0,,
Header Version:,1,,
System Temp (C):,37.33,,
Detector Temp (C):,33.97,,
Humidity (%):,22.44,,
Lamp PD:,3708,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.669,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.347751,33639.000000,15104.000000
905.521072,0.364411,38213.000000,16512.000000
909.408318,0.365763,42332.000000,18235.000000
913.291349,0.373285,46950.000000,19877.000000
917.170165,0.370343,51785.000000,22073.000000
921.044767,0.365155,58287.000000,25143.000000
924.915155,0.357916,66979.000000,29378.000000
930.069116,0.368134,82100.000000,35173.000000
933.929670,0.380253,94317.000000,39295.000000
937.786010,0.391224,106099.000000,43101.000000
941.638135,0.400021,116718.000000,46464.000000
945.486046,0.405149,125961.000000,49555.000000
949.329742,0.411875,134812.000000,52222.000000
953.169224,0.417224,143641.000000,54961.000000
957.004491,0.421196,152380.000000,57774.000000
960.835544,0.423984,161986.000000,61023.000000
965.937059,0.430485,175129.000000,64994.000000
969.758279,0.434288,185335.000000,68182.000000
973.575284,0.436562,195809.000000,71659.000000
977.388074,0.441105,206740.000000,74872.000000
981.196650,0.444325,217308.000000,78118.000000
985.001012,0.449234,228047.000000,81057.000000
988.801159,0.451742,238038.000000,84121.000000
992.597092,0.454382,247444.000000,86915.000000
996.388810,0.457145,256381.000000,89483.000000
1000.176314,0.459353,264317.000000,91785.000000
1005.219764,0.462967,273187.000000,94079.000000
1008.997434,0.463634,278661.000000,95817.000000
1012.770890,0.465420,283378.000000,97039.000000
1016.540131,0.465931,286796.000000,98094.000000
1020.305158,0.467910,289545.000000,98584.000000
1024.065971,0.467955,290768.000000,98990.000000
1027.822569,0.468469,291659.000000,99176.000000
1031.574953,0.468989,291738.000000,99084.000000
1035.323122,0.470047,291180.000000,98654.000000
1040.314125,0.469301,289060.000000,98104.000000
1044.052461,0.469072,287270.000000,97548.000000
1047.786582,0.469258,285260.000000,96824.000000
1051.516489,0.467497,282938.000000,96426.000000
1055.242181,0.466775,280933.000000,95902.000000
1058.963659,0.466860,278805.000000,95157.000000
1062.680922,0.463923,276533.000000,95022.000000
1066.393971,0.463743,275025.000000,94543.000000
1070.102806,0.460856,273940.000000,94798.000000
1075.041363,0.458802,272610.000000,94785.000000
1078.740364,0.457415,271864.000000,94828.000000
1082.435151,0.455277,271322.000000,95106.000000
1086.125723,0.453063,271668.000000,95714.000000
1089.812080,0.450816,272144.000000,96379.000000
1093.494224,0.449834,273135.000000,96949.000000
1097.172153,0.447356,273441.000000,97613.000000
1100.845867,0.445291,274759.000000,98551.000000
1104.515367,0.444320,276154.000000,99273.000000
1109.401478,0.443280,278191.000000,100245.000000
1113.061144,0.441755,279666.000000,101131.000000
1116.716596,0.441105,281465.000000,101934.000000
1120.367833,0.440608,283330.000000,102727.000000
1124.014856,0.440539,285720.000000,103610.000000
1127.657665,0.440847,287805.000000,104292.000000
1131.296259,0.442092,290051.000000,104805.000000
1134.930639,0.442651,292331.000000,105493.000000
1138.560804,0.445469,294917.000000,105738.000000
1143.394469,0.449571,298293.000000,105943.000000
1147.014801,0.452101,300985.000000,106278.000000
1150.630918,0.455801,304257.000000,106522.000000
1154.242821,0.458757,307712.000000,107001.000000
1157.850509,0.460729,310881.000000,107613.000000
1161.453983,0.462683,314276.000000,108300.000000
1165.053242,0.463047,318257.000000,109580.000000
1168.648287,0.464619,322819.000000,110749.000000
1172.239118,0.464754,326850.000000,112097.000000
1177.020337,0.467951,332795.000000,113299.000000
1180.601334,0.469219,338252.000000,114821.000000
1184.178116,0.470341,344529.000000,116650.000000
1187.750684,0.473557,351023.000000,117972.000000
1191.319038,0.476080,357082.000000,119313.000000
1194.883177,0.478964,364643.000000,121033.000000
1198.443102,0.481347,372656.000000,123016.000000
1201.998812,0.482180,379916.000000,125172.000000
1205.550308,0.482767,387104.000000,127368.000000
1210.279081,0.483400,398358.000000,130880.000000
1213.820743,0.481408,406330.000000,134113.000000
1217.358191,0.478440,414296.000000,137680.000000
1220.891424,0.474485,423100.000000,141892.000000
1224.420443,0.472116,431276.000000,145425.000000
1227.945248,0.469714,440314.000000,149296.000000
1231.465838,0.467488,449218.000000,153098.000000
1234.982214,0.465938,457807.000000,156583.000000
1238.494375,0.465730,468067.000000,160169.000000
1243.170701,0.465018,479193.000000,164245.000000
1246.673029,0.464779,486758.000000,166930.000000
1250.171142,0.464483,495180.000000,169934.000000
1253.665041,0.464251,503918.000000,173025.000000
1257.154726,0.462237,511654.000000,176498.000000
1260.640196,0.459652,521154.000000,180848.000000
1264.121451,0.458243,534098.000000,185942.000000
1267.598492,0.459201,549524.000000,190891.000000
1271.071319,0.459534,564969.000000,196106.000000
1275.695199,0.460502,583497.000000,202086.000000
1279.158192,0.461389,596509.000000,206171.000000
1282.616970,0.463111,610137.000000,210047.000000
1286.071534,0.463603,621777.000000,213812.000000
1289.521884,0.465620,632911.000000,216632.000000
1292.968020,0.467812,643299.000000,219079.000000
1296.409940,0.470591,653998.000000,221302.000000
1299.847647,0.472589,662535.000000,223162.000000
1303.281139,0.474657,669534.000000,224448.000000
1307.852572,0.478573,680622.000000,226117.000000
1311.276231,0.481305,687613.000000,227007.000000
1314.695675,0.483994,692993.000000,227371.000000
1318.110904,0.487070,697587.000000,227263.000000
1321.521919,0.492055,703545.000000,226588.000000
1324.928720,0.496363,707997.000000,225771.000000
1328.331306,0.500538,710077.000000,224268.000000
1331.729678,0.504361,712333.000000,223009.000000
1335.123835,0.508771,715576.000000,221761.000000
1339.642823,0.514509,717691.000000,219497.000000
1343.027147,0.518202,716977.000000,217422.000000
1346.407256,0.522536,716577.000000,215143.000000
1349.783151,0.526787,716270.000000,212956.000000
1353.154831,0.531014,715315.000000,210612.000000
1356.522297,0.535146,713176.000000,207994.000000
1359.885549,0.538776,710971.000000,205625.000000
1363.244586,0.542792,708733.000000,203091.000000
1366.599408,0.547166,706319.000000,200371.000000
1371.065950,0.554763,701665.000000,195599.000000
1374.410939,0.562627,697460.000000,190938.000000
1377.751713,0.571694,691985.000000,185525.000000
1381.088274,0.582334,686523.000000,179606.000000
1384.420619,0.594975,680381.000000,172893.000000
1387.748751,0.609277,675468.000000,166084.000000
1391.072668,0.625148,671911.000000,159281.000000
1394.392370,0.640450,668723.000000,153037.000000
1397.707858,0.658040,666533.000000,146481.000000
1402.121953,0.683511,665113.000000,137843.000000
1405.427607,0.702120,665198.000000,132078.000000
1408.729047,0.721672,664935.000000,126214.000000
1412.026273,0.739167,664455.000000,121143.000000
1415.319284,0.754762,664556.000000,116888.000000
1418.608081,0.769370,664917.000000,113083.000000
1421.892663,0.781748,665017.000000,109922.000000
1425.173031,0.792600,664617.000000,107145.000000
1428.449184,0.803064,665359.000000,104711.000000
1431.721123,0.810555,666424.000000,103085.000000
1436.077153,0.817436,667155.000000,101576.000000
1439.339258,0.821636,668127.000000,100745.000000
1442.597149,0.825200,668698.000000,100007.000000
1445.850825,0.827574,669264.000000,99546.000000
1449.100287,0.829407,669273.000000,99128.000000
1452.345535,0.830770,669026.000000,98781.000000
1455.586568,0.831967,668707.000000,98462.000000
1458.823387,0.831839,668068.000000,98397.000000
1462.055991,0.829819,666684.000000,98651.000000
1466.359575,0.829300,665382.000000,98576.000000
1469.582345,0.826234,664120.000000,99086.000000
1472.800901,0.823316,662276.000000,99477.000000
1476.015243,0.818864,660385.000000,100215.000000
1479.225371,0.815147,658310.000000,100759.000000
1482.431284,0.811227,656313.000000,101364.000000
1485.632982,0.806276,654173.000000,102192.000000
1488.830466,0.801668,651677.000000,102888.000000
1492.023736,0.797082,649126.000000,103573.000000
1496.274873,0.791798,646247.000000,104376.000000
1499.458309,0.786889,643294.000000,105080.000000
1502.637531,0.782931,640417.000000,105568.000000
1505.812538,0.778001,637303.000000,106254.000000
1508.983330,0.774680,634074.000000,106527.000000
1512.149909,0.770276,630551.000000,107015.000000
1515.312273,0.766809,626579.000000,107193.000000
1518.470422,0.763992,623236.000000,107315.000000
1521.624357,0.761161,619556.000000,107379.000000
1525.823048,0.757888,614520.000000,107312.000000
1528.967149,0.755234,610731.000000,107304.000000
1532.107036,0.752671,606260.000000,107149.000000
1535.242709,0.750125,601771.000000,106981.000000
1538.374167,0.748508,597293.000000,106581.000000
1541.501410,0.746825,592533.000000,106142.000000
1544.624439,0.744594,587614.000000,105803.000000
1547.743254,0.743351,582008.000000,105094.000000
1550.857855,0.741416,576631.000000,104588.000000
1555.004099,0.739609,569180.000000,103667.000000
1558.108866,0.738248,563682.000000,102988.000000
1561.209418,0.736173,557265.000000,102303.000000
1564.305756,0.733965,551187.000000,101703.000000
1567.397879,0.732402,545545.000000,101025.000000
1570.485788,0.730720,539133.000000,100225.000000
1573.569483,0.729425,532551.000000,99297.000000
1576.648963,0.726662,525907.000000,98684.000000
1579.724229,0.724741,518938.000000,97808.000000
1583.818027,0.723678,509333.000000,96233.000000
1586.883459,0.721624,502458.000000,95384.000000
1589.944677,0.719424,494992.000000,94444.000000
1593.001680,0.714488,487232.000000,94026.000000
1596.054469,0.712697,480020.000000,93017.000000
1599.103043,0.710035,472168.000000,92058.000000
1602.147403,0.708288,464280.000000,90885.000000
1605.187548,0.704989,456706.000000,90084.000000
1608.223479,0.702782,448530.000000,88922.000000
1612.264832,0.698647,437205.000000,87506.000000
1615.290929,0.695044,429490.000000,86678.000000
1618.312812,0.693781,421504.000000,85314.000000
1621.330481,0.690454,413173.000000,84271.000000
1624.343935,0.687134,404553.000000,83146.000000
1627.353174,0.685273,396423.000000,81825.000000
1630.358200,0.684177,388513.000000,80395.000000
1633.359010,0.680858,380160.000000,79270.000000
1636.355607,0.679032,371598.000000,77811.000000
1640.344513,0.675419,360463.000000,76110.000000
1643.331275,0.674163,352069.000000,74553.000000
1646.313824,0.672294,343006.000000,72947.000000
1649.292158,0.670235,333872.000000,71342.000000
1652.266277,0.668031,324504.000000,69693.000000
1655.236182,0.663722,314053.000000,68121.000000
1658.201873,0.661859,302316.000000,65857.000000
1661.163349,0.657688,289087.000000,63583.000000
1664.120611,0.652139,274074.000000,61056.000000
1668.057070,0.646230,249318.000000,56302.000000
1671.004498,0.639982,227555.000000,52132.000000
1673.947712,0.631008,203186.000000,47521.000000
1676.886711,0.623489,178338.000000,42438.000000
1679.821496,0.615986,153876.000000,37255.000000
1682.752066,0.612316,131194.000000,32033.000000
1685.678422,0.616711,111238.000000,26887.000000
1688.600564,0.616258,94301.000000,22817.000000
1691.518491,0.621052,80350.000000,19228.000000
1695.402504,0.627380,65120.000000,15358.000000
1698.310598,0.627683,55907.000000,13176.000000
1701.214477,0.643815,48643.000000,11046.000000
