Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 15:54:58,,
Header Version:,1,,
System Temp (C):,33.52,,
Detector Temp (C):,28.36,,
Humidity (%):,27.74,,
Lamp PD:,3713,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.728,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.565090,33639.000000,9157.000000
905.521072,0.580132,38213.000000,10048.000000
909.408318,0.587255,42332.000000,10950.000000
913.291349,0.599533,46950.000000,11806.000000
917.170165,0.596767,51785.000000,13105.000000
921.044767,0.589712,58287.000000,14992.000000
924.915155,0.581637,66979.000000,17551.000000
930.069116,0.594737,82100.000000,20874.000000
933.929670,0.606266,94317.000000,23352.000000
937.786010,0.622711,106099.000000,25293.000000
941.638135,0.634826,116718.000000,27059.000000
945.486046,0.645026,125961.000000,28524.000000
949.329742,0.653056,134812.000000,29969.000000
953.169224,0.660045,143641.000000,31422.000000
957.004491,0.666023,152380.000000,32878.000000
960.835544,0.672036,161986.000000,34470.000000
965.937059,0.679663,175129.000000,36618.000000
969.758279,0.684872,185335.000000,38290.000000
973.575284,0.687488,195809.000000,40211.000000
977.388074,0.692744,206740.000000,41945.000000
981.196650,0.696266,217308.000000,43733.000000
985.001012,0.702032,228047.000000,45289.000000
988.801159,0.704558,238038.000000,46999.000000
992.597092,0.706948,247444.000000,48588.000000
996.388810,0.710524,256381.000000,49930.000000
1000.176314,0.711948,264317.000000,51307.000000
1005.219764,0.713925,273187.000000,52788.000000
1008.997434,0.715806,278661.000000,53613.000000
1012.770890,0.715970,283378.000000,54500.000000
1016.540131,0.716114,286796.000000,55139.000000
1020.305158,0.716040,289545.000000,55677.000000
1024.065971,0.715723,290768.000000,55953.000000
1027.822569,0.715696,291659.000000,56128.000000
1031.574953,0.714168,291738.000000,56341.000000
1035.323122,0.714217,291180.000000,56227.000000
1040.314125,0.712653,289060.000000,56019.000000
1044.052461,0.712264,287270.000000,55722.000000
1047.786582,0.710307,285260.000000,55582.000000
1051.516489,0.709021,282938.000000,55293.000000
1055.242181,0.705776,280933.000000,55313.000000
1058.963659,0.704015,278805.000000,55117.000000
1062.680922,0.701471,276533.000000,54989.000000
1066.393971,0.699152,275025.000000,54982.000000
1070.102806,0.696788,273940.000000,55064.000000
1075.041363,0.692675,272610.000000,55318.000000
1078.740364,0.688777,271864.000000,55664.000000
1082.435151,0.685406,271322.000000,55986.000000
1086.125723,0.683276,271668.000000,56333.000000
1089.812080,0.680022,272144.000000,56856.000000
1093.494224,0.677216,273135.000000,57433.000000
1097.172153,0.674658,273441.000000,57837.000000
1100.845867,0.672078,274759.000000,58462.000000
1104.515367,0.669976,276154.000000,59044.000000
1109.401478,0.668027,278191.000000,59747.000000
1113.061144,0.666805,279666.000000,60233.000000
1116.716596,0.666701,281465.000000,60635.000000
1120.367833,0.664988,283330.000000,61278.000000
1124.014856,0.665029,285720.000000,61789.000000
1127.657665,0.666154,287805.000000,62079.000000
1131.296259,0.668468,290051.000000,62231.000000
1134.930639,0.671826,292331.000000,62237.000000
1138.560804,0.676608,294917.000000,62100.000000
1143.394469,0.685366,298293.000000,61557.000000
1147.014801,0.691715,300985.000000,61211.000000
1150.630918,0.697370,304257.000000,61076.000000
1154.242821,0.703927,307712.000000,60844.000000
1157.850509,0.707834,310881.000000,60920.000000
1161.453983,0.711213,314276.000000,61108.000000
1165.053242,0.714185,318257.000000,61460.000000
1168.648287,0.715986,322819.000000,62083.000000
1172.239118,0.718309,326850.000000,62523.000000
1177.020337,0.723899,332795.000000,62846.000000
1180.601334,0.726084,338252.000000,63556.000000
1184.178116,0.730422,344529.000000,64092.000000
1187.750684,0.734378,351023.000000,64708.000000
1191.319038,0.738527,357082.000000,65199.000000
1194.883177,0.742640,364643.000000,65952.000000
1198.443102,0.745285,372656.000000,66992.000000
1201.998812,0.748170,379916.000000,67845.000000
1205.550308,0.749470,387104.000000,68922.000000
1210.279081,0.748820,398358.000000,71032.000000
1213.820743,0.746521,406330.000000,72838.000000
1217.358191,0.740902,414296.000000,75233.000000
1220.891424,0.735162,423100.000000,77854.000000
1224.420443,0.729699,431276.000000,80363.000000
1227.945248,0.726299,440314.000000,82692.000000
1231.465838,0.723013,449218.000000,85005.000000
1234.982214,0.720121,457807.000000,87209.000000
1238.494375,0.719345,468067.000000,89323.000000
1243.170701,0.718203,479193.000000,91687.000000
1246.673029,0.716924,486758.000000,93409.000000
1250.171142,0.716377,495180.000000,95145.000000
1253.665041,0.715817,503918.000000,96949.000000
1257.154726,0.714228,511654.000000,98798.000000
1260.640196,0.711833,521154.000000,101189.000000
1264.121451,0.710533,534098.000000,104013.000000
1267.598492,0.711607,549524.000000,106753.000000
1271.071319,0.712944,564969.000000,109416.000000
1275.695199,0.714119,583497.000000,112699.000000
1279.158192,0.715229,596509.000000,114918.000000
1282.616970,0.717279,610137.000000,116990.000000
1286.071534,0.718913,621777.000000,118774.000000
1289.521884,0.721156,632911.000000,120278.000000
1292.968020,0.724037,643299.000000,121444.000000
1296.409940,0.727781,653998.000000,122404.000000
1299.847647,0.730686,662535.000000,123175.000000
1303.281139,0.734866,669534.000000,123284.000000
1307.852572,0.740389,680622.000000,123742.000000
1311.276231,0.745410,687613.000000,123576.000000
1314.695675,0.749935,692993.000000,123252.000000
1318.110904,0.755530,697587.000000,122481.000000
1321.521919,0.762726,703545.000000,121497.000000
1324.928720,0.769889,707997.000000,120266.000000
1328.331306,0.776968,710077.000000,118669.000000
1331.729678,0.783993,712333.000000,117136.000000
1335.123835,0.792130,715576.000000,115485.000000
1339.642823,0.801187,717691.000000,113436.000000
1343.027147,0.808090,716977.000000,111536.000000
1346.407256,0.815813,716577.000000,109509.000000
1349.783151,0.822615,716270.000000,107761.000000
1353.154831,0.829716,715315.000000,105872.000000
1356.522297,0.837330,713176.000000,103721.000000
1359.885549,0.844207,710971.000000,101776.000000
1363.244586,0.852516,708733.000000,99533.000000
1366.599408,0.860982,706319.000000,97279.000000
1371.065950,0.876011,701665.000000,93351.000000
1374.410939,0.890635,697460.000000,89719.000000
1377.751713,0.908964,691985.000000,85336.000000
1381.088274,0.930584,686523.000000,80551.000000
1384.420619,0.954058,680381.000000,75630.000000
1387.748751,0.981705,675468.000000,70453.000000
1391.072668,1.012711,671911.000000,65253.000000
1394.392370,1.041050,668723.000000,60841.000000
1397.707858,1.072812,666533.000000,56365.000000
1402.121953,1.112676,665113.000000,51312.000000
1405.427607,1.141411,665198.000000,48033.000000
1408.729047,1.168622,664935.000000,45098.000000
1412.026273,1.192964,664455.000000,42609.000000
1415.319284,1.212372,664556.000000,40753.000000
1418.608081,1.230191,664917.000000,39136.000000
1421.892663,1.245123,665017.000000,37819.000000
1425.173031,1.257385,664617.000000,36744.000000
1428.449184,1.269889,665359.000000,35741.000000
1431.721123,1.278011,666424.000000,35135.000000
1436.077153,1.283935,667155.000000,34697.000000
1439.339258,1.287821,668127.000000,34438.000000
1442.597149,1.293470,668698.000000,34022.000000
1445.850825,1.296154,669264.000000,33841.000000
1449.100287,1.297059,669273.000000,33771.000000
1452.345535,1.298277,669026.000000,33664.000000
1455.586568,1.298341,668707.000000,33643.000000
1458.823387,1.297797,668068.000000,33653.000000
1462.055991,1.294772,666684.000000,33818.000000
1466.359575,1.295055,665382.000000,33730.000000
1469.582345,1.291062,664120.000000,33977.000000
1472.800901,1.286125,662276.000000,34270.000000
1476.015243,1.280997,660385.000000,34578.000000
1479.225371,1.274611,658310.000000,34980.000000
1482.431284,1.270322,656313.000000,35220.000000
1485.632982,1.259982,654173.000000,35951.000000
1488.830466,1.254449,651677.000000,36273.000000
1492.023736,1.247734,649126.000000,36694.000000
1496.274873,1.239797,646247.000000,37205.000000
1499.458309,1.231792,643294.000000,37724.000000
1502.637531,1.225492,640417.000000,38104.000000
1505.812538,1.219021,637303.000000,38488.000000
1508.983330,1.213935,634074.000000,38744.000000
1512.149909,1.205460,630551.000000,39288.000000
1515.312273,1.199215,626579.000000,39606.000000
1518.470422,1.193941,623236.000000,39876.000000
1521.624357,1.189250,619556.000000,40071.000000
1525.823048,1.181650,614520.000000,40447.000000
1528.967149,1.176309,610731.000000,40695.000000
1532.107036,1.173086,606260.000000,40698.000000
1535.242709,1.166626,601771.000000,41002.000000
1538.374167,1.163192,597293.000000,41020.000000
1541.501410,1.159315,592533.000000,41058.000000
1544.624439,1.154912,587614.000000,41132.000000
1547.743254,1.151827,582008.000000,41030.000000
1550.857855,1.147500,576631.000000,41058.000000
1555.004099,1.142349,569180.000000,41011.000000
1558.108866,1.139375,563682.000000,40894.000000
1561.209418,1.135902,557265.000000,40753.000000
1564.305756,1.133383,551187.000000,40543.000000
1567.397879,1.128027,545545.000000,40626.000000
1570.485788,1.127578,539133.000000,40190.000000
1573.569483,1.123672,532551.000000,40058.000000
1576.648963,1.120830,525907.000000,39818.000000
1579.724229,1.116785,518938.000000,39658.000000
1583.818027,1.116138,509333.000000,38982.000000
1586.883459,1.113917,502458.000000,38653.000000
1589.944677,1.109984,494992.000000,38425.000000
1593.001680,1.102388,487232.000000,38490.000000
1596.054469,1.100289,480020.000000,38104.000000
1599.103043,1.097940,472168.000000,37684.000000
1602.147403,1.096728,464280.000000,37158.000000
1605.187548,1.093140,456706.000000,36855.000000
1608.223479,1.090285,448530.000000,36434.000000
1612.264832,1.085506,437205.000000,35907.000000
1615.290929,1.082969,429490.000000,35480.000000
1618.312812,1.078913,421504.000000,35147.000000
1621.330481,1.074228,413173.000000,34826.000000
1624.343935,1.072975,404553.000000,34198.000000
1627.353174,1.071096,396423.000000,33656.000000
1630.358200,1.068883,388513.000000,33153.000000
1633.359010,1.065459,380160.000000,32697.000000
1636.355607,1.060683,371598.000000,32314.000000
1640.344513,1.059516,360463.000000,31430.000000
1643.331275,1.058529,352069.000000,30768.000000
1646.313824,1.058253,343006.000000,29995.000000
1649.292158,1.058629,333872.000000,29171.000000
1652.266277,1.057672,324504.000000,28415.000000
1655.236182,1.057544,314053.000000,27508.000000
1658.201873,1.055367,302316.000000,26613.000000
1661.163349,1.055597,289087.000000,25435.000000
1664.120611,1.057494,274074.000000,24009.000000
1668.057070,1.064861,249318.000000,21473.000000
1671.004498,1.068658,227555.000000,19428.000000
1673.947712,1.072871,203186.000000,17180.000000
1676.886711,1.075558,178338.000000,14986.000000
1679.821496,1.080402,153876.000000,12787.000000
1682.752066,1.087355,131194.000000,10729.000000
1685.678422,1.095840,111238.000000,8921.000000
1688.600564,1.101138,94301.000000,7471.000000
1691.518491,1.107372,80350.000000,6275.000000
1695.402504,1.103089,65120.000000,5136.000000
1698.310598,1.110577,55907.000000,4334.000000
1701.214477,1.120347,48643.000000,3687.000000
