Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:16:28,,
Header Version:,1,,
System Temp (C):,36.69,,
Detector Temp (C):,33.51,,
Humidity (%):,22.07,,
Lamp PD:,3708,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.711,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.685671,33639.000000,6937.000000
905.521072,0.697529,38213.000000,7668.000000
909.408318,0.704047,42332.000000,8368.000000
913.291349,0.715996,46950.000000,9029.000000
917.170165,0.712773,51785.000000,10033.000000
921.044767,0.704949,58287.000000,11498.000000
924.915155,0.696797,66979.000000,13463.000000
930.069116,0.709193,82100.000000,16038.000000
933.929670,0.719824,94317.000000,17979.000000
937.786010,0.731377,106099.000000,19694.000000
941.638135,0.740474,116718.000000,21216.000000
945.486046,0.747340,125961.000000,22537.000000
949.329742,0.752896,134812.000000,23814.000000
953.169224,0.759634,143641.000000,24983.000000
957.004491,0.763005,152380.000000,26298.000000
960.835544,0.767720,161986.000000,27654.000000
965.937059,0.773934,175129.000000,29473.000000
969.758279,0.779872,185335.000000,30767.000000
973.575284,0.780605,195809.000000,32451.000000
977.388074,0.786469,206740.000000,33803.000000
981.196650,0.788625,217308.000000,35355.000000
985.001012,0.793122,228047.000000,36720.000000
988.801159,0.796463,238038.000000,38035.000000
992.597092,0.799991,247444.000000,39218.000000
996.388810,0.801613,256381.000000,40483.000000
1000.176314,0.803868,264317.000000,41520.000000
1005.219764,0.806490,273187.000000,42655.000000
1008.997434,0.807406,278661.000000,43418.000000
1012.770890,0.809644,283378.000000,43926.000000
1016.540131,0.810034,286796.000000,44416.000000
1020.305158,0.810467,289545.000000,44797.000000
1024.065971,0.810643,290768.000000,44968.000000
1027.822569,0.810680,291659.000000,45102.000000
1031.574953,0.811154,291738.000000,45065.000000
1035.323122,0.810862,291180.000000,45009.000000
1040.314125,0.809923,289060.000000,44778.000000
1044.052461,0.809989,287270.000000,44494.000000
1047.786582,0.810300,285260.000000,44151.000000
1051.516489,0.808831,282938.000000,43940.000000
1055.242181,0.806554,280933.000000,43858.000000
1058.963659,0.805316,278805.000000,43650.000000
1062.680922,0.803717,276533.000000,43454.000000
1066.393971,0.802323,275025.000000,43356.000000
1070.102806,0.799656,273940.000000,43451.000000
1075.041363,0.797832,272610.000000,43422.000000
1078.740364,0.794487,271864.000000,43638.000000
1082.435151,0.794297,271322.000000,43570.000000
1086.125723,0.792089,271668.000000,43848.000000
1089.812080,0.789603,272144.000000,44177.000000
1093.494224,0.789356,273135.000000,44363.000000
1097.172153,0.788435,273441.000000,44507.000000
1100.845867,0.786135,274759.000000,44959.000000
1104.515367,0.785360,276154.000000,45268.000000
1109.401478,0.784284,278191.000000,45715.000000
1113.061144,0.783589,279666.000000,46031.000000
1116.716596,0.784425,281465.000000,46238.000000
1120.367833,0.783916,283330.000000,46599.000000
1124.014856,0.785435,285720.000000,46828.000000
1127.657665,0.787296,287805.000000,46968.000000
1131.296259,0.790201,290051.000000,47019.000000
1134.930639,0.794711,292331.000000,46899.000000
1138.560804,0.801025,294917.000000,46631.000000
1143.394469,0.809250,298293.000000,46280.000000
1147.014801,0.816524,300985.000000,45922.000000
1150.630918,0.822328,304257.000000,45805.000000
1154.242821,0.829494,307712.000000,45567.000000
1157.850509,0.833230,310881.000000,45642.000000
1161.453983,0.838270,314276.000000,45608.000000
1165.053242,0.841619,318257.000000,45831.000000
1168.648287,0.842966,322819.000000,46344.000000
1172.239118,0.845162,326850.000000,46686.000000
1177.020337,0.850893,332795.000000,46912.000000
1180.601334,0.853004,338252.000000,47450.000000
1184.178116,0.857344,344529.000000,47850.000000
1187.750684,0.861406,351023.000000,48298.000000
1191.319038,0.865025,357082.000000,48724.000000
1194.883177,0.869576,364643.000000,49237.000000
1198.443102,0.871635,372656.000000,50081.000000
1201.998812,0.874132,379916.000000,50764.000000
1205.550308,0.874404,387104.000000,51692.000000
1210.279081,0.874019,398358.000000,53242.000000
1213.820743,0.870098,406330.000000,54800.000000
1217.358191,0.866009,414296.000000,56403.000000
1220.891424,0.859517,423100.000000,58469.000000
1224.420443,0.853251,431276.000000,60465.000000
1227.945248,0.850349,440314.000000,62146.000000
1231.465838,0.847303,449218.000000,63849.000000
1234.982214,0.843097,457807.000000,65703.000000
1238.494375,0.842016,468067.000000,67343.000000
1243.170701,0.840913,479193.000000,69119.000000
1246.673029,0.838804,486758.000000,70552.000000
1250.171142,0.838373,495180.000000,71844.000000
1253.665041,0.838122,503918.000000,73154.000000
1257.154726,0.836319,511654.000000,74586.000000
1260.640196,0.833651,521154.000000,76439.000000
1264.121451,0.832314,534098.000000,78579.000000
1267.598492,0.833436,549524.000000,80640.000000
1271.071319,0.833979,564969.000000,82803.000000
1275.695199,0.835034,583497.000000,85311.000000
1279.158192,0.835679,596509.000000,87084.000000
1282.616970,0.837538,610137.000000,88693.000000
1286.071534,0.839513,621777.000000,89975.000000
1289.521884,0.841100,632911.000000,91252.000000
1292.968020,0.844092,643299.000000,92113.000000
