Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:10:54,,
Header Version:,1,,
System Temp (C):,36.84,,
Detector Temp (C):,32.52,,
Humidity (%):,23.26,,
Lamp PD:,3709,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.720,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.523555,33639.000000,10076.000000
905.521072,0.537946,38213.000000,11073.000000
909.408318,0.537188,42332.000000,12288.000000
913.291349,0.548470,46950.000000,13279.000000
917.170165,0.543473,51785.000000,14816.000000
921.044767,0.531966,58287.000000,17124.000000
924.915155,0.524388,66979.000000,20024.000000
930.069116,0.532164,82100.000000,24109.000000
933.929670,0.541701,94317.000000,27095.000000
937.786010,0.555566,106099.000000,29522.000000
941.638135,0.562572,116718.000000,31957.000000
945.486046,0.567520,125961.000000,34097.000000
949.329742,0.571056,134812.000000,36197.000000
953.169224,0.574874,143641.000000,38230.000000
957.004491,0.578194,152380.000000,40247.000000
960.835544,0.581651,161986.000000,42445.000000
965.937059,0.584288,175129.000000,45611.000000
969.758279,0.584406,185335.000000,48256.000000
973.575284,0.585849,195809.000000,50814.000000
977.388074,0.588233,206740.000000,53357.000000
981.196650,0.589477,217308.000000,55924.000000
985.001012,0.592371,228047.000000,58298.000000
988.801159,0.593164,238038.000000,60741.000000
992.597092,0.593227,247444.000000,63132.000000
996.388810,0.594725,256381.000000,65187.000000
1000.176314,0.595105,264317.000000,67146.000000
1005.219764,0.596756,273187.000000,69136.000000
1008.997434,0.597682,278661.000000,70371.000000
1012.770890,0.597168,283378.000000,71647.000000
1016.540131,0.595967,286796.000000,72712.000000
1020.305158,0.597181,289545.000000,73204.000000
1024.065971,0.597053,290768.000000,73535.000000
1027.822569,0.596578,291659.000000,73841.000000
1031.574953,0.595720,291738.000000,74007.000000
1035.323122,0.596818,291180.000000,73679.000000
1040.314125,0.595174,289060.000000,73420.000000
1044.052461,0.594367,287270.000000,73101.000000
1047.786582,0.594705,285260.000000,72533.000000
1051.516489,0.592553,282938.000000,72300.000000
1055.242181,0.591705,280933.000000,71928.000000
1058.963659,0.591213,278805.000000,71464.000000
1062.680922,0.589291,276533.000000,71196.000000
1066.393971,0.588683,275025.000000,70907.000000
1070.102806,0.586042,273940.000000,71058.000000
1075.041363,0.584877,272610.000000,70903.000000
1078.740364,0.583626,271864.000000,70913.000000
1082.435151,0.581493,271322.000000,71120.000000
1086.125723,0.579982,271668.000000,71459.000000
1089.812080,0.579019,272144.000000,71743.000000
1093.494224,0.578039,273135.000000,72167.000000
1097.172153,0.576993,273441.000000,72422.000000
1100.845867,0.576982,274759.000000,72773.000000
1104.515367,0.577602,276154.000000,73038.000000
1109.401478,0.577389,278191.000000,73613.000000
1113.061144,0.578454,279666.000000,73822.000000
1116.716596,0.579466,281465.000000,74124.000000
1120.367833,0.580218,283330.000000,74486.000000
1124.014856,0.583784,285720.000000,74500.000000
1127.657665,0.586715,287805.000000,74539.000000
1131.296259,0.590715,290051.000000,74432.000000
1134.930639,0.594828,292331.000000,74310.000000
1138.560804,0.601249,294917.000000,73867.000000
1143.394469,0.611588,298293.000000,72955.000000
1147.014801,0.617614,300985.000000,72599.000000
1150.630918,0.623802,304257.000000,72350.000000
1154.242821,0.629138,307712.000000,72278.000000
1157.850509,0.633792,310881.000000,72244.000000
1161.453983,0.637387,314276.000000,72431.000000
1165.053242,0.640122,318257.000000,72888.000000
1168.648287,0.642707,322819.000000,73494.000000
1172.239118,0.644097,326850.000000,74174.000000
1177.020337,0.648531,332795.000000,74756.000000
1180.601334,0.650254,338252.000000,75681.000000
1184.178116,0.653502,344529.000000,76511.000000
1187.750684,0.656993,351023.000000,77329.000000
1191.319038,0.659739,357082.000000,78168.000000
1194.883177,0.663329,364643.000000,79166.000000
1198.443102,0.666009,372656.000000,80408.000000
1201.998812,0.667981,379916.000000,81603.000000
1205.550308,0.668446,387104.000000,83058.000000
1210.279081,0.669197,398358.000000,85325.000000
1213.820743,0.665399,406330.000000,87797.000000
1217.358191,0.661623,414296.000000,90300.000000
1220.891424,0.656599,423100.000000,93292.000000
1224.420443,0.652195,431276.000000,96064.000000
1227.945248,0.649349,440314.000000,98722.000000
1231.465838,0.646338,449218.000000,101419.000000
1234.982214,0.643107,457807.000000,104130.000000
1238.494375,0.642861,468067.000000,106524.000000
1243.170701,0.640819,479193.000000,109570.000000
1246.673029,0.639781,486758.000000,111566.000000
1250.171142,0.638525,495180.000000,113825.000000
1253.665041,0.638265,503918.000000,115903.000000
1257.154726,0.636260,511654.000000,118227.000000
1260.640196,0.633134,521154.000000,121292.000000
1264.121451,0.631772,534098.000000,124695.000000
1267.598492,0.632614,549524.000000,128048.000000
1271.071319,0.633082,564969.000000,131505.000000
1275.695199,0.634022,583497.000000,135524.000000
1279.158192,0.635012,596509.000000,138231.000000
1282.616970,0.636637,610137.000000,140861.000000
1286.071534,0.638241,621777.000000,143019.000000
1289.521884,0.640328,632911.000000,144882.000000
1292.968020,0.643466,643299.000000,146200.000000
1296.409940,0.647164,653998.000000,147371.000000
1299.847647,0.650536,662535.000000,148140.000000
1303.281139,0.654052,669534.000000,148498.000000
1307.852572,0.659615,680622.000000,149036.000000
1311.276231,0.664242,687613.000000,148971.000000
1314.695675,0.668421,692993.000000,148699.000000
1318.110904,0.674047,697587.000000,147758.000000
1321.521919,0.681644,703545.000000,146436.000000
1324.928720,0.688253,707997.000000,145137.000000
1328.331306,0.694799,710077.000000,143386.000000
