Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:22:27,,
Header Version:,1,,
System Temp (C):,37.4,,
Detector Temp (C):,33.61,,
Humidity (%):,21.7,,
Lamp PD:,3707,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.705,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.318805,33639.000000,16145.000000
905.521072,0.336501,38213.000000,17608.000000
909.408318,0.335766,42332.000000,19539.000000
913.291349,0.350244,46950.000000,20960.000000
917.170165,0.342176,51785.000000,23552.000000
921.044767,0.336062,58287.000000,26885.000000
924.915155,0.328180,66979.000000,31460.000000
930.069116,0.334091,82100.000000,38041.000000
933.929670,0.345027,94317.000000,42615.000000
937.786010,0.357624,106099.000000,46568.000000
941.638135,0.364354,116718.000000,50441.000000
945.486046,0.369333,125961.000000,53815.000000
949.329742,0.375518,134812.000000,56782.000000
953.169224,0.380214,143641.000000,59850.000000
957.004491,0.383774,152380.000000,62973.000000
960.835544,0.386121,161986.000000,66582.000000
965.937059,0.392173,175129.000000,70988.000000
969.758279,0.396367,185335.000000,74403.000000
973.575284,0.398226,195809.000000,78272.000000
977.388074,0.403522,206740.000000,81640.000000
981.196650,0.406366,217308.000000,85253.000000
985.001012,0.410895,228047.000000,88538.000000
988.801159,0.413917,238038.000000,91776.000000
992.597092,0.416046,247444.000000,94936.000000
996.388810,0.418458,256381.000000,97820.000000
1000.176314,0.420625,264317.000000,100346.000000
1005.219764,0.423876,273187.000000,102940.000000
1008.997434,0.425374,278661.000000,104641.000000
1012.770890,0.426450,283378.000000,106149.000000
1016.540131,0.427111,286796.000000,107266.000000
1020.305158,0.427553,289545.000000,108184.000000
1024.065971,0.428609,290768.000000,108377.000000
1027.822569,0.428950,291659.000000,108624.000000
1031.574953,0.428580,291738.000000,108746.000000
1035.323122,0.429264,291180.000000,108367.000000
1040.314125,0.428772,289060.000000,107700.000000
1044.052461,0.428643,287270.000000,107065.000000
1047.786582,0.429423,285260.000000,106125.000000
1051.516489,0.428303,282938.000000,105533.000000
1055.242181,0.426992,280933.000000,105102.000000
1058.963659,0.426704,278805.000000,104375.000000
1062.680922,0.424847,276533.000000,103968.000000
1066.393971,0.423983,275025.000000,103607.000000
