Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:30:3,,
Header Version:,1,,
System Temp (C):,37.82,,
Detector Temp (C):,34.76,,
Humidity (%):,20.43,,
Lamp PD:,3706,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.716,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.623645,33639.000000,8002.000000
905.521072,0.637038,38213.000000,8814.000000
909.408318,0.643855,42332.000000,9612.000000
913.291349,0.657830,46950.000000,10323.000000
917.170165,0.653695,51785.000000,11495.000000
921.044767,0.649562,58287.000000,13062.000000
924.915155,0.649037,66979.000000,15028.000000
930.069116,0.657986,82100.000000,18045.000000
933.929670,0.666666,94317.000000,20320.000000
937.786010,0.680985,106099.000000,22117.000000
941.638135,0.690835,116718.000000,23785.000000
945.486046,0.698594,125961.000000,25214.000000
949.329742,0.705337,134812.000000,26570.000000
953.169224,0.711628,143641.000000,27903.000000
957.004491,0.717515,152380.000000,29202.000000
960.835544,0.721774,161986.000000,30740.000000
965.937059,0.731061,175129.000000,32531.000000
969.758279,0.737322,185335.000000,33934.000000
973.575284,0.740041,195809.000000,35628.000000
977.388074,0.745162,206740.000000,37176.000000
981.196650,0.748838,217308.000000,38747.000000
985.001012,0.756551,228047.000000,39946.000000
988.801159,0.760402,238038.000000,41328.000000
992.597092,0.762785,247444.000000,42726.000000
996.388810,0.766075,256381.000000,43935.000000
1000.176314,0.768132,264317.000000,45081.000000
1005.219764,0.771611,273187.000000,46222.000000
1008.997434,0.773579,278661.000000,46935.000000
1012.770890,0.774403,283378.000000,47639.000000
1016.540131,0.775672,286796.000000,48073.000000
1020.305158,0.778219,289545.000000,48250.000000
1024.065971,0.778226,290768.000000,48453.000000
1027.822569,0.777382,291659.000000,48696.000000
1031.574953,0.777758,291738.000000,48667.000000
1035.323122,0.777937,291180.000000,48554.000000
1040.314125,0.777599,289060.000000,48238.000000
1044.052461,0.775640,287270.000000,48156.000000
1047.786582,0.774624,285260.000000,47931.000000
1051.516489,0.771818,282938.000000,47849.000000
1055.242181,0.770640,280933.000000,47639.000000
1058.963659,0.768863,278805.000000,47472.000000
1062.680922,0.765950,276533.000000,47402.000000
1066.393971,0.764263,275025.000000,47327.000000
1070.102806,0.761877,273940.000000,47400.000000
1075.041363,0.757679,272610.000000,47628.000000
1078.740364,0.753971,271864.000000,47905.000000
1082.435151,0.749385,271322.000000,48317.000000
1086.125723,0.746777,271668.000000,48670.000000
1089.812080,0.743443,272144.000000,49131.000000
1093.494224,0.738921,273135.000000,49826.000000
1097.172153,0.736056,273441.000000,50212.000000
1100.845867,0.732704,274759.000000,50845.000000
1104.515367,0.730425,276154.000000,51372.000000
1109.401478,0.727314,278191.000000,52123.000000
