Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:13:9,,
Header Version:,1,,
System Temp (C):,37.26,,
Detector Temp (C):,32.94,,
Humidity (%):,22.43,,
Lamp PD:,3707,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.705,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.524547,33639.000000,10053.000000
905.521072,0.539045,38213.000000,11045.000000
909.408318,0.537860,42332.000000,12269.000000
913.291349,0.546708,46950.000000,13333.000000
917.170165,0.545559,51785.000000,14745.000000
921.044767,0.536171,58287.000000,16959.000000
924.915155,0.533904,66979.000000,19590.000000
930.069116,0.542094,82100.000000,23564.000000
933.929670,0.554123,94317.000000,26331.000000
937.786010,0.567663,106099.000000,28711.000000
941.638135,0.576842,116718.000000,30924.000000
945.486046,0.585210,125961.000000,32736.000000
949.329742,0.593031,134812.000000,34411.000000
953.169224,0.598786,143641.000000,36182.000000
957.004491,0.603144,152380.000000,38000.000000
960.835544,0.609747,161986.000000,39786.000000
965.937059,0.615491,175129.000000,42449.000000
969.758279,0.620447,185335.000000,44413.000000
973.575284,0.622572,195809.000000,46694.000000
977.388074,0.628252,206740.000000,48660.000000
981.196650,0.631571,217308.000000,50758.000000
985.001012,0.636140,228047.000000,52709.000000
988.801159,0.639493,238038.000000,54595.000000
992.597092,0.641659,247444.000000,56470.000000
996.388810,0.644553,256381.000000,58121.000000
1000.176314,0.645947,264317.000000,59728.000000
1005.219764,0.648270,273187.000000,61403.000000
1008.997434,0.650344,278661.000000,62335.000000
1012.770890,0.651484,283378.000000,63224.000000
1016.540131,0.652249,286796.000000,63874.000000
1020.305158,0.652992,289545.000000,64376.000000
1024.065971,0.653805,290768.000000,64527.000000
1027.822569,0.654018,291659.000000,64693.000000
1031.574953,0.653793,291738.000000,64744.000000
1035.323122,0.654838,291180.000000,64465.000000
1040.314125,0.654211,289060.000000,64088.000000
1044.052461,0.654635,287270.000000,63629.000000
1047.786582,0.654806,285260.000000,63159.000000
