Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:7:12,,
Header Version:,1,,
System Temp (C):,36.13,,
Detector Temp (C):,31.68,,
Humidity (%):,24.01,,
Lamp PD:,3710,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.718,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.784354,33639.000000,5527.000000
905.521072,0.809669,38213.000000,5923.000000
909.408318,0.801827,42332.000000,6681.000000
913.291349,0.826476,46950.000000,7001.000000
917.170165,0.818229,51785.000000,7870.000000
921.044767,0.813652,58287.000000,8952.000000
924.915155,0.799201,66979.000000,10635.000000
930.069116,0.809856,82100.000000,12720.000000
933.929670,0.824602,94317.000000,14125.000000
937.786010,0.836586,106099.000000,15457.000000
941.638135,0.847475,116718.000000,16583.000000
945.486046,0.854008,125961.000000,17629.000000
949.329742,0.859609,134812.000000,18626.000000
953.169224,0.865355,143641.000000,19585.000000
957.004491,0.867377,152380.000000,20680.000000
960.835544,0.873278,161986.000000,21687.000000
965.937059,0.877178,175129.000000,23237.000000
969.758279,0.882012,185335.000000,24319.000000
973.575284,0.883542,195809.000000,25603.000000
977.388074,0.887711,206740.000000,26774.000000
981.196650,0.890181,217308.000000,27983.000000
985.001012,0.894833,228047.000000,29053.000000
988.801159,0.897229,238038.000000,30159.000000
992.597092,0.899545,247444.000000,31184.000000
996.388810,0.901003,256381.000000,32202.000000
1000.176314,0.903032,264317.000000,33044.000000
1005.219764,0.904981,273187.000000,34000.000000
1008.997434,0.905198,278661.000000,34664.000000
1012.770890,0.904850,283378.000000,35279.000000
1016.540131,0.906086,286796.000000,35603.000000
1020.305158,0.906501,289545.000000,35910.000000
1024.065971,0.904934,290768.000000,36192.000000
1027.822569,0.905268,291659.000000,36275.000000
1031.574953,0.904381,291738.000000,36359.000000
1035.323122,0.904387,291180.000000,36289.000000
1040.314125,0.902952,289060.000000,36144.000000
1044.052461,0.903172,287270.000000,35902.000000
1047.786582,0.902135,285260.000000,35736.000000
1051.516489,0.899498,282938.000000,35661.000000
1055.242181,0.897959,280933.000000,35534.000000
1058.963659,0.895954,278805.000000,35428.000000
1062.680922,0.893935,276533.000000,35303.000000
1066.393971,0.891524,275025.000000,35306.000000
1070.102806,0.889229,273940.000000,35353.000000
1075.041363,0.885742,272610.000000,35465.000000
1078.740364,0.883036,271864.000000,35589.000000
1082.435151,0.880075,271322.000000,35761.000000
1086.125723,0.877712,271668.000000,36002.000000
1089.812080,0.876799,272144.000000,36141.000000
1093.494224,0.874084,273135.000000,36500.000000
1097.172153,0.872103,273441.000000,36708.000000
1100.845867,0.869473,274759.000000,37109.000000
1104.515367,0.868373,276154.000000,37392.000000
1109.401478,0.867553,278191.000000,37739.000000
1113.061144,0.865396,279666.000000,38128.000000
1116.716596,0.866509,281465.000000,38275.000000
1120.367833,0.864907,283330.000000,38671.000000
1124.014856,0.865377,285720.000000,38955.000000
1127.657665,0.866944,287805.000000,39098.000000
1131.296259,0.868967,290051.000000,39220.000000
1134.930639,0.871394,292331.000000,39308.000000
1138.560804,0.876159,294917.000000,39223.000000
1143.394469,0.883645,298293.000000,38994.000000
1147.014801,0.889299,300985.000000,38837.000000
1150.630918,0.895552,304257.000000,38698.000000
1154.242821,0.902345,307712.000000,38530.000000
1157.850509,0.906176,310881.000000,38585.000000
1161.453983,0.909847,314276.000000,38678.000000
1165.053242,0.912449,318257.000000,38934.000000
1168.648287,0.915662,322819.000000,39201.000000
1172.239118,0.916862,326850.000000,39581.000000
1177.020337,0.921705,332795.000000,39854.000000
1180.601334,0.924636,338252.000000,40235.000000
1184.178116,0.928689,344529.000000,40601.000000
1187.750684,0.933230,351023.000000,40936.000000
1191.319038,0.935799,357082.000000,41397.000000
1194.883177,0.940754,364643.000000,41794.000000
1198.443102,0.943553,372656.000000,42438.000000
1201.998812,0.944918,379916.000000,43129.000000
1205.550308,0.945254,387104.000000,43911.000000
1210.279081,0.944914,398358.000000,45223.000000
1213.820743,0.941669,406330.000000,46474.000000
1217.358191,0.936459,414296.000000,47957.000000
1220.891424,0.930200,423100.000000,49687.000000
1224.420443,0.926096,431276.000000,51128.000000
1227.945248,0.921861,440314.000000,52711.000000
1231.465838,0.918778,449218.000000,54160.000000
1234.982214,0.915405,457807.000000,55626.000000
1238.494375,0.913459,468067.000000,57128.000000
1243.170701,0.913050,479193.000000,58541.000000
1246.673029,0.910801,486758.000000,59774.000000
1250.171142,0.911067,495180.000000,60771.000000
1253.665041,0.909884,503918.000000,62012.000000
1257.154726,0.907868,511654.000000,63257.000000
1260.640196,0.905498,521154.000000,64784.000000
1264.121451,0.903560,534098.000000,66690.000000
1267.598492,0.904746,549524.000000,68429.000000
1271.071319,0.905811,564969.000000,70180.000000
1275.695199,0.906618,583497.000000,72347.000000
1279.158192,0.906403,596509.000000,73997.000000
1282.616970,0.908062,610137.000000,75399.000000
1286.071534,0.909247,621777.000000,76628.000000
1289.521884,0.911347,632911.000000,77624.000000
1292.968020,0.913527,643299.000000,78503.000000
1296.409940,0.916912,653998.000000,79189.000000
1299.847647,0.919054,662535.000000,79828.000000
1303.281139,0.922194,669534.000000,80090.000000
1307.852572,0.927304,680622.000000,80464.000000
