Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:5:13,,
Header Version:,1,,
System Temp (C):,35.76,,
Detector Temp (C):,31.22,,
Humidity (%):,24.63,,
Lamp PD:,3710,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.720,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.508475,33639.000000,10432.000000
905.521072,0.527751,38213.000000,11336.000000
909.408318,0.534194,42332.000000,12373.000000
913.291349,0.544628,46950.000000,13397.000000
917.170165,0.538344,51785.000000,14992.000000
921.044767,0.533364,58287.000000,17069.000000
924.915155,0.527785,66979.000000,19868.000000
930.069116,0.537456,82100.000000,23817.000000
933.929670,0.549839,94317.000000,26592.000000
937.786010,0.563208,106099.000000,29007.000000
941.638135,0.570347,116718.000000,31390.000000
945.486046,0.580015,125961.000000,33130.000000
949.329742,0.585785,134812.000000,34990.000000
953.169224,0.591431,143641.000000,36800.000000
957.004491,0.593940,152380.000000,38814.000000
960.835544,0.596588,161986.000000,41010.000000
965.937059,0.602251,175129.000000,43763.000000
969.758279,0.607984,185335.000000,45706.000000
973.575284,0.608038,195809.000000,48283.000000
977.388074,0.613158,206740.000000,50381.000000
981.196650,0.615958,217308.000000,52616.000000
985.001012,0.619799,228047.000000,54730.000000
988.801159,0.621717,238038.000000,56876.000000
992.597092,0.624905,247444.000000,58691.000000
996.388810,0.626951,256381.000000,60525.000000
1000.176314,0.628195,264317.000000,62220.000000
1005.219764,0.630701,273187.000000,63938.000000
1008.997434,0.631869,278661.000000,65044.000000
1012.770890,0.632927,283378.000000,65984.000000
1016.540131,0.633675,286796.000000,66665.000000
1020.305158,0.634541,289545.000000,67170.000000
1024.065971,0.634816,290768.000000,67411.000000
1027.822569,0.634049,291659.000000,67737.000000
1031.574953,0.634475,291738.000000,67689.000000
1035.323122,0.635263,291180.000000,67437.000000
1040.314125,0.634065,289060.000000,67131.000000
1044.052461,0.634262,287270.000000,66685.000000
1047.786582,0.634173,285260.000000,66232.000000
1051.516489,0.632450,282938.000000,65954.000000
1055.242181,0.631090,280933.000000,65692.000000
1058.963659,0.629464,278805.000000,65439.000000
1062.680922,0.628566,276533.000000,65040.000000
1066.393971,0.626960,275025.000000,64925.000000
1070.102806,0.624395,273940.000000,65052.000000
1075.041363,0.622368,272610.000000,65039.000000
1078.740364,0.619638,271864.000000,65270.000000
1082.435151,0.616932,271322.000000,65547.000000
1086.125723,0.615146,271668.000000,65901.000000
1089.812080,0.612650,272144.000000,66397.000000
1093.494224,0.611887,273135.000000,66756.000000
1097.172153,0.609456,273441.000000,67206.000000
1100.845867,0.607089,274759.000000,67899.000000
1104.515367,0.606260,276154.000000,68374.000000
1109.401478,0.604024,278191.000000,69234.000000
1113.061144,0.602834,279666.000000,69792.000000
1116.716596,0.602753,281465.000000,70254.000000
1120.367833,0.601812,283330.000000,70873.000000
1124.014856,0.601908,285720.000000,71455.000000
1127.657665,0.603028,287805.000000,71791.000000
1131.296259,0.603504,290051.000000,72272.000000
1134.930639,0.604884,292331.000000,72609.000000
1138.560804,0.607485,294917.000000,72814.000000
1143.394469,0.613808,298293.000000,72583.000000
1147.014801,0.616951,300985.000000,72710.000000
1150.630918,0.620704,304257.000000,72868.000000
1154.242821,0.624631,307712.000000,73032.000000
1157.850509,0.628000,310881.000000,73214.000000
1161.453983,0.631237,314276.000000,73464.000000
1165.053242,0.632731,318257.000000,74139.000000
1168.648287,0.634936,322819.000000,74821.000000
1172.239118,0.636310,326850.000000,75516.000000
1177.020337,0.640193,332795.000000,76205.000000
1180.601334,0.642254,338252.000000,77088.000000
1184.178116,0.646453,344529.000000,77763.000000
1187.750684,0.649372,351023.000000,78698.000000
1191.319038,0.652685,357082.000000,79448.000000
1194.883177,0.656191,364643.000000,80478.000000
1198.443102,0.659623,372656.000000,81599.000000
1201.998812,0.661495,379916.000000,82831.000000
1205.550308,0.663119,387104.000000,84083.000000
1210.279081,0.662560,398358.000000,86639.000000
1213.820743,0.660916,406330.000000,88708.000000
1217.358191,0.656051,414296.000000,91466.000000
1220.891424,0.651835,423100.000000,94321.000000
1224.420443,0.647205,431276.000000,97174.000000
1227.945248,0.644240,440314.000000,99890.000000
1231.465838,0.641767,449218.000000,102492.000000
1234.982214,0.639468,457807.000000,105006.000000
1238.494375,0.638738,468067.000000,107540.000000
1243.170701,0.638049,479193.000000,110271.000000
1246.673029,0.636864,486758.000000,112318.000000
1250.171142,0.636895,495180.000000,114253.000000
1253.665041,0.636750,503918.000000,116308.000000
1257.154726,0.634164,511654.000000,118799.000000
1260.640196,0.632343,521154.000000,121513.000000
1264.121451,0.630687,534098.000000,125007.000000
1267.598492,0.631212,549524.000000,128462.000000
1271.071319,0.631895,564969.000000,131865.000000
1275.695199,0.633424,583497.000000,135711.000000
1279.158192,0.632796,596509.000000,138938.000000
1282.616970,0.634383,610137.000000,141594.000000
1286.071534,0.635661,621777.000000,143871.000000
1289.521884,0.636930,632911.000000,146020.000000
1292.968020,0.639215,643299.000000,147638.000000
1296.409940,0.642428,653998.000000,148987.000000
1299.847647,0.644400,662535.000000,150248.000000
1303.281139,0.647435,669534.000000,150778.000000
1307.852572,0.651034,680622.000000,152010.000000
1311.276231,0.654524,687613.000000,152342.000000
1314.695675,0.657607,692993.000000,152448.000000
1318.110904,0.661266,697587.000000,152171.000000
1321.521919,0.666868,703545.000000,151504.000000
1324.928720,0.671944,707997.000000,150691.000000
1328.331306,0.676772,710077.000000,149463.000000
1331.729678,0.681557,712333.000000,148295.000000
1335.123835,0.686772,715576.000000,147192.000000
1339.642823,0.694387,717691.000000,145061.000000
1343.027147,0.698614,716977.000000,143513.000000
1346.407256,0.704319,716577.000000,141561.000000
1349.783151,0.709402,716270.000000,139854.000000
1353.154831,0.714817,715315.000000,137937.000000
1356.522297,0.719770,713176.000000,135965.000000
1359.885549,0.724711,710971.000000,134011.000000
1363.244586,0.730073,708733.000000,131950.000000
1366.599408,0.735810,706319.000000,129775.000000
1371.065950,0.746995,701665.000000,125642.000000
1374.410939,0.756633,697460.000000,122148.000000
1377.751713,0.769305,691985.000000,117704.000000
1381.088274,0.783646,686523.000000,112982.000000
1384.420619,0.799345,680381.000000,107996.000000
1387.748751,0.818491,675468.000000,102592.000000
1391.072668,0.838739,671911.000000,97403.000000
1394.392370,0.858096,668723.000000,92715.000000
1397.707858,0.880159,666533.000000,87834.000000
1402.121953,0.909002,665113.000000,82015.000000
1405.427607,0.930367,665198.000000,78088.000000
1408.729047,0.951831,664935.000000,74293.000000
1412.026273,0.970181,664455.000000,71168.000000
1415.319284,0.986296,664556.000000,68586.000000
1418.608081,1.000783,664917.000000,66372.000000
1421.892663,1.013644,665017.000000,64445.000000
1425.173031,1.024550,664617.000000,62809.000000
1428.449184,1.034019,665359.000000,61523.000000
1431.721123,1.041945,666424.000000,60507.000000
1436.077153,1.048085,667155.000000,59723.000000
1439.339258,1.052420,668127.000000,59216.000000
1442.597149,1.055771,668698.000000,58811.000000
1445.850825,1.058650,669264.000000,58472.000000
1449.100287,1.060770,669273.000000,58188.000000
1452.345535,1.060050,669026.000000,58263.000000
1455.586568,1.062325,668707.000000,57931.000000
1458.823387,1.061865,668068.000000,57937.000000
1462.055991,1.060312,666684.000000,58024.000000
1466.359575,1.060055,665382.000000,57945.000000
1469.582345,1.057473,664120.000000,58180.000000
1472.800901,1.054084,662276.000000,58473.000000
1476.015243,1.050405,660385.000000,58802.000000
1479.225371,1.046814,658310.000000,59104.000000
1482.431284,1.041850,656313.000000,59602.000000
1485.632982,1.036248,654173.000000,60179.000000
1488.830466,1.033132,651677.000000,60381.000000
1492.023736,1.027519,649126.000000,60927.000000
1496.274873,1.022011,646247.000000,61431.000000
1499.458309,1.017948,643294.000000,61725.000000
1502.637531,1.013099,640417.000000,62139.000000
1505.812538,1.008584,637303.000000,62483.000000
1508.983330,1.004367,634074.000000,62773.000000
1512.149909,1.000166,630551.000000,63031.000000
1515.312273,0.995078,626579.000000,63372.000000
1518.470422,0.991079,623236.000000,63617.000000
1521.624357,0.989136,619556.000000,63525.000000
1525.823048,0.984185,614520.000000,63731.000000
1528.967149,0.980499,610731.000000,63878.000000
1532.107036,0.977961,606260.000000,63782.000000
1535.242709,0.974747,601771.000000,63780.000000
1538.374167,0.971905,597293.000000,63721.000000
1541.501410,0.968982,592533.000000,63640.000000
1544.624439,0.968506,587614.000000,63181.000000
1547.743254,0.965409,582008.000000,63026.000000
1550.857855,0.962842,576631.000000,62814.000000
1555.004099,0.959120,569180.000000,62536.000000
1558.108866,0.958103,563682.000000,62077.000000
1561.209418,0.955699,557265.000000,61711.000000
1564.305756,0.953053,551187.000000,61411.000000
1567.397879,0.950285,545545.000000,61171.000000
1570.485788,0.948307,539133.000000,60728.000000
1573.569483,0.946887,532551.000000,60183.000000
1576.648963,0.944607,525907.000000,59745.000000
1579.724229,0.941570,518938.000000,59367.000000
1583.818027,0.941207,509333.000000,58317.000000
1586.883459,0.937754,502458.000000,57989.000000
1589.944677,0.935331,494992.000000,57447.000000
1593.001680,0.930811,487232.000000,57138.000000
1596.054469,0.927722,480020.000000,56694.000000
1599.103043,0.925428,472168.000000,56062.000000
1602.147403,0.925928,464280.000000,55062.000000
1605.187548,0.921538,456706.000000,54714.000000
1608.223479,0.918361,448530.000000,54129.000000
1612.264832,0.915542,437205.000000,53106.000000
1615.290929,0.911233,429490.000000,52689.000000
1618.312812,0.909233,421504.000000,51948.000000
1621.330481,0.907346,413173.000000,51143.000000
1624.343935,0.905088,404553.000000,50337.000000
1627.353174,0.902633,396423.000000,49605.000000
1630.358200,0.900665,388513.000000,48836.000000
1633.359010,0.897217,380160.000000,48167.000000
1636.355607,0.896095,371598.000000,47204.000000
1640.344513,0.892680,360463.000000,46151.000000
1643.331275,0.892499,352069.000000,45095.000000
1646.313824,0.890066,343006.000000,44181.000000
1649.292158,0.889052,333872.000000,43105.000000
1652.266277,0.888136,324504.000000,41984.000000
1655.236182,0.886162,314053.000000,40817.000000
1658.201873,0.884293,302316.000000,39461.000000
1661.163349,0.882963,289087.000000,37850.000000
1664.120611,0.882121,274074.000000,35954.000000
1668.057070,0.881516,249318.000000,32752.000000
1671.004498,0.881255,227555.000000,29911.000000
1673.947712,0.880294,203186.000000,26767.000000
1676.886711,0.876221,178338.000000,23715.000000
1679.821496,0.875735,153876.000000,20485.000000
1682.752066,0.879567,131194.000000,17312.000000
1685.678422,0.884676,111238.000000,14507.000000
1688.600564,0.888726,94301.000000,12184.000000
1691.518491,0.893373,80350.000000,10271.000000
1695.402504,0.904586,65120.000000,8112.000000
1698.310598,0.905794,55907.000000,6945.000000
1701.214477,0.913526,48643.000000,5936.000000
