Method:,Hadamard 1,,
Host Date-Time:,29/2/20 @ 16:24:9,,
Header Version:,1,,
System Temp (C):,37.67,,
Detector Temp (C):,33.87,,
Humidity (%):,21.26,,
Lamp PD:,3704,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.729,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.415950,33639.000000,12909.000000
905.521072,0.432992,38213.000000,14100.000000
909.408318,0.437094,42332.000000,15473.000000
913.291349,0.452549,46950.000000,16561.000000
917.170165,0.444061,51785.000000,18627.000000
921.044767,0.442464,58287.000000,21043.000000
924.915155,0.437376,66979.000000,24466.000000
930.069116,0.446070,82100.000000,29395.000000
933.929670,0.458306,94317.000000,32831.000000
937.786010,0.473080,106099.000000,35697.000000
941.638135,0.479977,116718.000000,38651.000000
945.486046,0.489257,125961.000000,40830.000000
949.329742,0.496927,134812.000000,42934.000000
953.169224,0.503940,143641.000000,45013.000000
957.004491,0.508232,152380.000000,47282.000000
960.835544,0.513252,161986.000000,49685.000000
965.937059,0.521292,175129.000000,52731.000000
969.758279,0.527240,185335.000000,55045.000000
973.575284,0.529875,195809.000000,57804.000000
977.388074,0.533899,206740.000000,60468.000000
981.196650,0.537535,217308.000000,63029.000000
985.001012,0.541074,228047.000000,65607.000000
988.801159,0.544936,238038.000000,67875.000000
992.597092,0.545405,247444.000000,70481.000000
996.388810,0.547190,256381.000000,72727.000000
1000.176314,0.548253,264317.000000,74795.000000
1005.219764,0.548129,273187.000000,77327.000000
1008.997434,0.549858,278661.000000,78563.000000
1012.770890,0.548891,283378.000000,80071.000000
1016.540131,0.548772,286796.000000,81059.000000
1020.305158,0.548957,289545.000000,81801.000000
1024.065971,0.547477,290768.000000,82427.000000
1027.822569,0.547323,291659.000000,82709.000000
1031.574953,0.546575,291738.000000,82874.000000
1035.323122,0.545838,291180.000000,82856.000000
1040.314125,0.543661,289060.000000,82666.000000
1044.052461,0.542289,287270.000000,82414.000000
1047.786582,0.541612,285260.000000,81965.000000
1051.516489,0.539506,282938.000000,81693.000000
1055.242181,0.538400,280933.000000,81321.000000
1058.963659,0.535884,278805.000000,81174.000000
1062.680922,0.534276,276533.000000,80811.000000
1066.393971,0.532154,275025.000000,80764.000000
1070.102806,0.530255,273940.000000,80798.000000
1075.041363,0.526591,272610.000000,81087.000000
1078.740364,0.524731,271864.000000,81212.000000
1082.435151,0.522333,271322.000000,81499.000000
1086.125723,0.520214,271668.000000,82002.000000
1089.812080,0.517898,272144.000000,82585.000000
1093.494224,0.516656,273135.000000,83123.000000
1097.172153,0.514117,273441.000000,83704.000000
1100.845867,0.511890,274759.000000,84540.000000
1104.515367,0.511212,276154.000000,85102.000000
1109.401478,0.509865,278191.000000,85996.000000
1113.061144,0.509709,279666.000000,86483.000000
1116.716596,0.509860,281465.000000,87009.000000
1120.367833,0.509273,283330.000000,87704.000000
1124.014856,0.511774,285720.000000,87936.000000
1127.657665,0.513792,287805.000000,88167.000000
1131.296259,0.518204,290051.000000,87957.000000
1134.930639,0.523768,292331.000000,87520.000000
1138.560804,0.530480,294917.000000,86940.000000
1143.394469,0.540256,298293.000000,85978.000000
1147.014801,0.548651,300985.000000,85093.000000
1150.630918,0.555393,304257.000000,84693.000000
1154.242821,0.562111,307712.000000,84340.000000
1157.850509,0.566370,310881.000000,84377.000000
1161.453983,0.570249,314276.000000,84540.000000
1165.053242,0.572777,318257.000000,85114.000000
1168.648287,0.576095,322819.000000,85677.000000
1172.239118,0.577307,326850.000000,86505.000000
1177.020337,0.582273,332795.000000,87077.000000
1180.601334,0.584447,338252.000000,88063.000000
1184.178116,0.588456,344529.000000,88873.000000
1187.750684,0.592112,351023.000000,89789.000000
1191.319038,0.596460,357082.000000,90429.000000
1194.883177,0.598680,364643.000000,91873.000000
1198.443102,0.601524,372656.000000,93279.000000
1201.998812,0.603182,379916.000000,94734.000000
1205.550308,0.603674,387104.000000,96417.000000
1210.279081,0.603333,398358.000000,99298.000000
1213.820743,0.599815,406330.000000,102109.000000
1217.358191,0.595085,414296.000000,105251.000000
1220.891424,0.589834,423100.000000,108795.000000
1224.420443,0.584445,431276.000000,112282.000000
1227.945248,0.581444,440314.000000,115430.000000
1231.465838,0.578274,449218.000000,118627.000000
1234.982214,0.575399,457807.000000,121698.000000
1238.494375,0.574097,468067.000000,124799.000000
1243.170701,0.573124,479193.000000,128052.000000
1246.673029,0.571240,486758.000000,130639.000000
1250.171142,0.570830,495180.000000,133025.000000
1253.665041,0.570728,503918.000000,135404.000000
1257.154726,0.567991,511654.000000,138352.000000
1260.640196,0.565213,521154.000000,141825.000000
1264.121451,0.563545,534098.000000,145907.000000
1267.598492,0.563985,549524.000000,149969.000000
1271.071319,0.564732,564969.000000,153919.000000
1275.695199,0.566127,583497.000000,158457.000000
1279.158192,0.566545,596509.000000,161835.000000
1282.616970,0.568821,610137.000000,164667.000000
1286.071534,0.569980,621777.000000,167361.000000
1289.521884,0.572119,632911.000000,169521.000000
1292.968020,0.575414,643299.000000,171001.000000
1296.409940,0.578561,653998.000000,172590.000000
1299.847647,0.581952,662535.000000,173483.000000
1303.281139,0.585848,669534.000000,173750.000000
1307.852572,0.591965,680622.000000,174157.000000
1311.276231,0.597152,687613.000000,173857.000000
1314.695675,0.602128,692993.000000,173221.000000
1318.110904,0.608148,697587.000000,171969.000000
1321.521919,0.615682,703545.000000,170455.000000
1324.928720,0.623146,707997.000000,168611.000000
1328.331306,0.630066,710077.000000,166433.000000
1331.729678,0.637270,712333.000000,164215.000000
1335.123835,0.645261,715576.000000,161955.000000
1339.642823,0.654579,717691.000000,158986.000000
1343.027147,0.661252,716977.000000,156406.000000
1346.407256,0.668937,716577.000000,153577.000000
1349.783151,0.675749,716270.000000,151122.000000
1353.154831,0.682824,715315.000000,148482.000000
1356.522297,0.688832,713176.000000,146004.000000
1359.885549,0.695615,710971.000000,143297.000000
1363.244586,0.703174,708733.000000,140381.000000
1366.599408,0.710521,706319.000000,137556.000000
1371.065950,0.724157,701665.000000,132426.000000
1374.410939,0.736927,697460.000000,127818.000000
1377.751713,0.753082,691985.000000,122184.000000
1381.088274,0.771823,686523.000000,116100.000000
1384.420619,0.793013,680381.000000,109582.000000
1387.748751,0.816624,675468.000000,103034.000000
1391.072668,0.841450,671911.000000,96797.000000
1394.392370,0.865513,668723.000000,91145.000000
1397.707858,0.891546,666533.000000,85561.000000
1402.121953,0.924878,665113.000000,79071.000000
1405.427607,0.949038,665198.000000,74802.000000
1408.729047,0.971582,664935.000000,70990.000000
1412.026273,0.992236,664455.000000,67644.000000
1415.319284,1.010595,664556.000000,64854.000000
1418.608081,1.025638,664917.000000,62680.000000
1421.892663,1.039172,665017.000000,60766.000000
1425.173031,1.051182,664617.000000,59073.000000
1428.449184,1.061519,665359.000000,57748.000000
1431.721123,1.069456,666424.000000,56793.000000
1436.077153,1.075698,667155.000000,56044.000000
1439.339258,1.079425,668127.000000,55646.000000
1442.597149,1.083763,668698.000000,55140.000000
1445.850825,1.087110,669264.000000,54763.000000
1449.100287,1.087513,669273.000000,54713.000000
1452.345535,1.088386,669026.000000,54583.000000
1455.586568,1.089278,668707.000000,54445.000000
1458.823387,1.088576,668068.000000,54481.000000
1462.055991,1.086362,666684.000000,54646.000000
1466.359575,1.085862,665382.000000,54602.000000
1469.582345,1.081750,664120.000000,55017.000000
1472.800901,1.076230,662276.000000,55566.000000
1476.015243,1.072090,660385.000000,55938.000000
1479.225371,1.066513,658310.000000,56483.000000
1482.431284,1.061259,656313.000000,56997.000000
1485.632982,1.054999,654173.000000,57636.000000
1488.830466,1.049587,651677.000000,58136.000000
