901.6296130000001,14628.0,33639.0
905.5210720000001,15886.0,38213.0
909.408318,17708.0,42332.0
913.291349,19292.0,46950.0
917.170165,21493.0,51785.0
921.044767,24547.0,58287.0
924.915155,28433.0,66979.0
930.069116,34294.0,82100.0
933.9296699999999,38367.0,94317.0
937.7860099999999,42052.0,106099.0
941.6381349999999,45464.0,116718.0
945.4860460000001,48337.0,125961.0
949.329742,51157.0,134812.0
953.169224,53877.0,143641.0
957.004491,56806.0,152380.0
960.8355439999999,59834.0,161986.0
965.937059,63795.0,175129.0
969.7582789999999,66656.0,185335.0
973.575284,70167.0,195809.0
977.3880740000001,73172.0,206740.0
981.19665,76478.0,217308.0
985.001012,79364.0,228047.0
988.801159,82340.0,238038.0
992.597092,84977.0,247444.0
996.3888099999999,87649.0,256381.0
1000.176314,89831.0,264317.0
1005.219764,92457.0,273187.0
1008.997434,93737.0,278661.0
1012.77089,95077.0,283378.0
1016.5401310000001,96055.0,286796.0
1020.305158,96542.0,289545.0
1024.065971,96918.0,290768.0
1027.822569,97054.0,291659.0
1031.5749529999998,96940.0,291738.0
1035.323122,96595.0,291180.0
1040.314125,96073.0,289060.0
1044.052461,95451.0,287270.0
1047.786582,94676.0,285260.0
1051.516489,94146.0,282938.0
1055.242181,93370.0,280933.0
1058.963659,93017.0,278805.0
1062.680922,92457.0,276533.0
1066.3939710000002,92091.0,275025.0
1070.102806,92062.0,273940.0
1075.041363,91936.0,272610.0
1078.740364,91947.0,271864.0
1082.435151,92112.0,271322.0
1086.125723,92542.0,271668.0
1089.8120800000002,92967.0,272144.0
1093.494224,93332.0,273135.0
1097.172153,93872.0,273441.0
1100.845867,94710.0,274759.0
1104.515367,95182.0,276154.0
1109.401478,96140.0,278191.0
1113.061144,96706.0,279666.0
1116.716596,97369.0,281465.0
1120.367833,97966.0,283330.0
1124.014856,98502.0,285720.0
1127.657665,98918.0,287805.0
1131.296259,99044.0,290051.0
1134.9306390000002,99269.0,292331.0
1138.560804,99081.0,294917.0
1143.3944689999998,98657.0,298293.0
1147.014801,98428.0,300985.0
1150.630918,98420.0,304257.0
1154.242821,98652.0,307712.0
1157.8505089999999,98833.0,310881.0
1161.453983,99322.0,314276.0
1165.053242,100120.0,318257.0
1168.648287,101001.0,322819.0
1172.239118,101944.0,326850.0
1177.020337,102972.0,332795.0
1180.601334,104202.0,338252.0
1184.178116,105401.0,344529.0
1187.750684,106575.0,351023.0
1191.319038,107506.0,357082.0
1194.883177,109191.0,364643.0
1198.443102,110936.0,372656.0
1201.9988119999998,112635.0,379916.0
1205.550308,114582.0,387104.0
1210.2790810000001,118170.0,398358.0
1213.820743,121389.0,406330.0
1217.358191,125153.0,414296.0
1220.891424,129406.0,423100.0
1224.420443,133413.0,431276.0
1227.945248,137134.0,440314.0
1231.465838,141019.0,449218.0
1234.982214,144376.0,457807.0
1238.494375,148103.0,468067.0
1243.170701,151986.0,479193.0
1246.6730289999998,154763.0,486758.0
1250.171142,157652.0,495180.0
1253.665041,160593.0,503918.0
1257.154726,163839.0,511654.0
1260.640196,167745.0,521154.0
1264.121451,172708.0,534098.0
1267.598492,177350.0,549524.0
1271.071319,182086.0,564969.0
1275.695199,187506.0,583497.0
1279.158192,191173.0,596509.0
1282.61697,194835.0,610137.0
1286.071534,198016.0,621777.0
1289.521884,200596.0,632911.0
1292.96802,202820.0,643299.0
1296.40994,204618.0,653998.0
1299.847647,205935.0,662535.0
1303.2811390000002,206843.0,669534.0
1307.852572,207892.0,680622.0
1311.276231,208181.0,687613.0
1314.695675,208061.0,692993.0
1318.110904,207131.0,697587.0
1321.521919,205842.0,703545.0
1324.9287199999999,204556.0,707997.0
1328.331306,202534.0,710077.0
1331.729678,200624.0,712333.0
1335.1238349999999,198780.0,715576.0
1339.6428230000001,195811.0,717691.0
1343.027147,192974.0,716977.0
1346.407256,190385.0,716577.0
1349.783151,187789.0,716270.0
1353.154831,184825.0,715315.0
1356.522297,181970.0,713176.0
1359.885549,179226.0,710971.0
1363.244586,176148.0,708733.0
1366.599408,172796.0,706319.0
1371.06595,166869.0,701665.0
1374.410939,161446.0,697460.0
1377.751713,155143.0,691985.0
1381.088274,148096.0,686523.0
1384.420619,140675.0,680381.0
1387.748751,133020.0,675468.0
1391.072668,125387.0,671911.0
1394.39237,118669.0,668723.0
1397.707858,111872.0,666533.0
1402.1219529999998,103739.0,665113.0
1405.427607,98403.0,665198.0
1408.729047,93420.0,664935.0
1412.026273,89408.0,664455.0
1415.319284,85716.0,664556.0
1418.608081,82923.0,664917.0
1421.892663,80287.0,665017.0
1425.173031,78407.0,664617.0
1428.449184,76789.0,665359.0
1431.721123,75491.0,666424.0
1436.077153,74468.0,667155.0
1439.339258,73882.0,668127.0
1442.597149,73337.0,668698.0
1445.850825,73025.0,669264.0
1449.100287,72730.0,669273.0
1452.345535,72602.0,669026.0
1455.586568,72381.0,668707.0
1458.823387,72450.0,668068.0
1462.055991,72410.0,666684.0
1466.359575,72770.0,665382.0
1469.582345,73053.0,664120.0
1472.800901,73571.0,662276.0
1476.015243,74365.0,660385.0
1479.225371,74895.0,658310.0
1482.431284,75554.0,656313.0
1485.632982,76465.0,654173.0
1488.8304660000001,77095.0,651677.0
1492.0237359999999,77812.0,649126.0
1496.274873,78524.0,646247.0
1499.4583089999999,79280.0,643294.0
1502.637531,79943.0,640417.0
1505.8125380000001,80626.0,637303.0
1508.98333,80995.0,634074.0
1512.149909,81692.0,630551.0
1515.312273,81983.0,626579.0
1518.470422,82353.0,623236.0
1521.624357,82664.0,619556.0
1525.823048,83163.0,614520.0
1528.967149,83461.0,610731.0
1532.1070359999999,83424.0,606260.0
1535.2427089999999,83511.0,601771.0
1538.374167,83577.0,597293.0
1541.5014099999999,83313.0,592533.0
1544.6244390000002,83380.0,587614.0
1547.743254,83211.0,582008.0
1550.857855,83103.0,576631.0
1555.004099,82425.0,569180.0
1558.108866,82133.0,563682.0
1561.209418,81662.0,557265.0
1564.305756,81585.0,551187.0
1567.3978789999999,81085.0,545545.0
1570.4857880000002,80846.0,539133.0
1573.569483,80268.0,532551.0
1576.648963,79758.0,525907.0
1579.724229,79296.0,518938.0
1583.818027,78349.0,509333.0
1586.883459,77721.0,502458.0
1589.944677,77194.0,494992.0
1593.00168,76950.0,487232.0
1596.054469,76253.0,480020.0
1599.103043,75666.0,472168.0
