Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:56:53,,
Header Version:,1,,
System Temp (C):,38.35,,
Detector Temp (C):,34.54,,
Humidity (%):,16.1,,
Lamp PD:,3597,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.728,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.589526,33639.000000,8656.000000
905.521072,0.603985,38213.000000,9511.000000
909.408318,0.602388,42332.000000,10575.000000
913.291349,0.618211,46950.000000,11309.000000
917.170165,0.611153,51785.000000,12678.000000
921.044767,0.607058,58287.000000,14405.000000
924.915155,0.601017,66979.000000,16785.000000
930.069116,0.607768,82100.000000,20257.000000
933.929670,0.621058,94317.000000,22570.000000
937.786010,0.632698,106099.000000,24718.000000
941.638135,0.641538,116718.000000,26644.000000
945.486046,0.648634,125961.000000,28288.000000
949.329742,0.653564,134812.000000,29934.000000
953.169224,0.664085,143641.000000,31131.000000
957.004491,0.667810,152380.000000,32743.000000
960.835544,0.672641,161986.000000,34422.000000
965.937059,0.681982,175129.000000,36423.000000
969.758279,0.686269,185335.000000,38167.000000
973.575284,0.688082,195809.000000,40156.000000
977.388074,0.694446,206740.000000,41781.000000
981.196650,0.698247,217308.000000,43534.000000
985.001012,0.703540,228047.000000,45132.000000
988.801159,0.706280,238038.000000,46813.000000
992.597092,0.706725,247444.000000,48613.000000
996.388810,0.710055,256381.000000,49984.000000
1000.176314,0.710757,264317.000000,51448.000000
1005.219764,0.714476,273187.000000,52721.000000
1008.997434,0.716528,278661.000000,53524.000000
1012.770890,0.716735,283378.000000,54404.000000
1016.540131,0.716429,286796.000000,55099.000000
1020.305158,0.716852,289545.000000,55573.000000
1024.065971,0.715956,290768.000000,55923.000000
1027.822569,0.716052,291659.000000,56082.000000
1031.574953,0.715984,291738.000000,56106.000000
1035.323122,0.716905,291180.000000,55880.000000
1040.314125,0.714883,289060.000000,55732.000000
1044.052461,0.713239,287270.000000,55597.000000
1047.786582,0.712649,285260.000000,55283.000000
1051.516489,0.711171,282938.000000,55020.000000
1055.242181,0.710354,280933.000000,54733.000000
1058.963659,0.709087,278805.000000,54477.000000
1062.680922,0.708253,276533.000000,54137.000000
1066.393971,0.706247,275025.000000,54091.000000
1070.102806,0.704386,273940.000000,54109.000000
1075.041363,0.700262,272610.000000,54360.000000
1078.740364,0.698210,271864.000000,54468.000000
1082.435151,0.697519,271322.000000,54446.000000
1086.125723,0.696568,271668.000000,54635.000000
1089.812080,0.695266,272144.000000,54895.000000
1093.494224,0.694328,273135.000000,55214.000000
1097.172153,0.692023,273441.000000,55570.000000
1100.845867,0.690508,274759.000000,56033.000000
1104.515367,0.689664,276154.000000,56427.000000
1109.401478,0.689460,278191.000000,56870.000000
1113.061144,0.689608,279666.000000,57152.000000
1116.716596,0.692051,281465.000000,57197.000000
1120.367833,0.692640,283330.000000,57498.000000
1124.014856,0.695428,285720.000000,57612.000000
1127.657665,0.697674,287805.000000,57733.000000
1131.296259,0.701690,290051.000000,57648.000000
1134.930639,0.706789,292331.000000,57423.000000
1138.560804,0.713794,294917.000000,57004.000000
1143.394469,0.726843,298293.000000,55950.000000
1147.014801,0.734565,300985.000000,55460.000000
1150.630918,0.742002,304257.000000,55111.000000
1154.242821,0.749990,307712.000000,54721.000000
1157.850509,0.754274,310881.000000,54742.000000
1161.453983,0.758071,314276.000000,54858.000000
1165.053242,0.760619,318257.000000,55228.000000
1168.648287,0.763666,322819.000000,55628.000000
1172.239118,0.766021,326850.000000,56018.000000
1177.020337,0.771576,332795.000000,56312.000000
1180.601334,0.775382,338252.000000,56736.000000
1184.178116,0.778768,344529.000000,57340.000000
1187.750684,0.784220,351023.000000,57692.000000
1191.319038,0.788061,357082.000000,58171.000000
1194.883177,0.790545,364643.000000,59064.000000
1198.443102,0.793229,372656.000000,59990.000000
1201.998812,0.794785,379916.000000,60940.000000
1205.550308,0.794303,387104.000000,62162.000000
1210.279081,0.794250,398358.000000,63977.000000
1213.820743,0.789980,406330.000000,65902.000000
1217.358191,0.785256,414296.000000,67929.000000
1220.891424,0.779432,423100.000000,70309.000000
1224.420443,0.773430,431276.000000,72665.000000
1227.945248,0.768186,440314.000000,75089.000000
1231.465838,0.764570,449218.000000,77248.000000
