Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:20:50,,
Header Version:,1,,
System Temp (C):,36.21,,
Detector Temp (C):,31.63,,
Humidity (%):,19.59,,
Lamp PD:,3647,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.730,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.552239,33639.000000,9432.000000
905.521072,0.569500,38213.000000,10297.000000
909.408318,0.574090,42332.000000,11287.000000
913.291349,0.590360,46950.000000,12058.000000
917.170165,0.588950,51785.000000,13343.000000
921.044767,0.585790,58287.000000,15128.000000
924.915155,0.576105,66979.000000,17776.000000
930.069116,0.587352,82100.000000,21232.000000
933.929670,0.602525,94317.000000,23554.000000
937.786010,0.613402,106099.000000,25841.000000
941.638135,0.624799,116718.000000,27691.000000
945.486046,0.632436,125961.000000,29363.000000
949.329742,0.640910,134812.000000,30819.000000
953.169224,0.647431,143641.000000,32348.000000
957.004491,0.652037,152380.000000,33954.000000
960.835544,0.656566,161986.000000,35720.000000
965.937059,0.663620,175129.000000,37996.000000
969.758279,0.667823,185335.000000,39823.000000
973.575284,0.668770,195809.000000,41982.000000
977.388074,0.673425,206740.000000,43853.000000
981.196650,0.676049,217308.000000,45817.000000
985.001012,0.678560,228047.000000,47804.000000
988.801159,0.679775,238038.000000,49759.000000
992.597092,0.680970,247444.000000,51583.000000
996.388810,0.681052,256381.000000,53436.000000
1000.176314,0.680131,264317.000000,55207.000000
1005.219764,0.680783,273187.000000,56974.000000
1008.997434,0.681558,278661.000000,58012.000000
1012.770890,0.680110,283378.000000,59191.000000
1016.540131,0.678561,286796.000000,60119.000000
1020.305158,0.677377,289545.000000,60861.000000
1024.065971,0.675534,290768.000000,61378.000000
1027.822569,0.674245,291659.000000,61749.000000
1031.574953,0.673513,291738.000000,61870.000000
1035.323122,0.672190,291180.000000,61940.000000
1040.314125,0.669992,289060.000000,61801.000000
1044.052461,0.667239,287270.000000,61809.000000
1047.786582,0.665879,285260.000000,61569.000000
1051.516489,0.663028,282938.000000,61470.000000
1055.242181,0.662135,280933.000000,61160.000000
1058.963659,0.659217,278805.000000,61106.000000
1062.680922,0.655436,276533.000000,61138.000000
1066.393971,0.653950,275025.000000,61013.000000
1070.102806,0.651081,273940.000000,61175.000000
1075.041363,0.646850,272610.000000,61474.000000
1078.740364,0.642998,271864.000000,61852.000000
1082.435151,0.640344,271322.000000,62107.000000
1086.125723,0.638527,271668.000000,62447.000000
1089.812080,0.635258,272144.000000,63029.000000
1093.494224,0.632122,273135.000000,63717.000000
1097.172153,0.629274,273441.000000,64208.000000
1100.845867,0.627303,274759.000000,64811.000000
1104.515367,0.625540,276154.000000,65405.000000
1109.401478,0.624326,278191.000000,66072.000000
1113.061144,0.624563,279666.000000,66386.000000
1116.716596,0.623317,281465.000000,67005.000000
1120.367833,0.623994,283330.000000,67344.000000
1124.014856,0.625930,285720.000000,67610.000000
1127.657665,0.627325,287805.000000,67885.000000
1131.296259,0.629130,290051.000000,68131.000000
1134.930639,0.632670,292331.000000,68109.000000
1138.560804,0.638521,294917.000000,67792.000000
1143.394469,0.647455,298293.000000,67172.000000
1147.014801,0.654582,300985.000000,66675.000000
1150.630918,0.661445,304257.000000,66343.000000
1154.242821,0.667812,307712.000000,66120.000000
1157.850509,0.671808,310881.000000,66189.000000
1161.453983,0.674869,314276.000000,66442.000000
1165.053242,0.678294,318257.000000,66755.000000
1168.648287,0.680125,322819.000000,67427.000000
1172.239118,0.683106,326850.000000,67802.000000
1177.020337,0.688367,332795.000000,68204.000000
1180.601334,0.692151,338252.000000,68721.000000
1184.178116,0.695366,344529.000000,69480.000000
1187.750684,0.699958,351023.000000,70045.000000
1191.319038,0.704376,357082.000000,70533.000000
1194.883177,0.706791,364643.000000,71627.000000
1198.443102,0.710383,372656.000000,72598.000000
1201.998812,0.711790,379916.000000,73773.000000
1205.550308,0.714240,387104.000000,74746.000000
1210.279081,0.715308,398358.000000,76730.000000
1213.820743,0.712987,406330.000000,78685.000000
1217.358191,0.708649,414296.000000,81033.000000
1220.891424,0.703977,423100.000000,83650.000000
1224.420443,0.699172,431276.000000,86215.000000
1227.945248,0.695633,440314.000000,88742.000000
1231.465838,0.692034,449218.000000,91290.000000
1234.982214,0.689495,457807.000000,93581.000000
1238.494375,0.688594,468067.000000,95877.000000
1243.170701,0.687184,479193.000000,98475.000000
1246.673029,0.686051,486758.000000,100291.000000
1250.171142,0.686427,495180.000000,101938.000000
1253.665041,0.685506,503918.000000,103957.000000
1257.154726,0.683085,511654.000000,106143.000000
1260.640196,0.680617,521154.000000,108730.000000
1264.121451,0.679016,534098.000000,111842.000000
1267.598492,0.679621,549524.000000,114912.000000
1271.071319,0.679473,564969.000000,118182.000000
1275.695199,0.679700,583497.000000,121994.000000
1279.158192,0.680552,596509.000000,124470.000000
1282.616970,0.681480,610137.000000,127042.000000
1286.071534,0.682608,621777.000000,129130.000000
1289.521884,0.684469,632911.000000,130880.000000
1292.968020,0.687316,643299.000000,132159.000000
1296.409940,0.690349,653998.000000,133422.000000
1299.847647,0.693566,662535.000000,134166.000000
1303.281139,0.696866,669534.000000,134557.000000
1307.852572,0.702039,680622.000000,135166.000000
1311.276231,0.705270,687613.000000,135542.000000
1314.695675,0.709184,692993.000000,135377.000000
1318.110904,0.712949,697587.000000,135098.000000
1321.521919,0.718973,703545.000000,134375.000000
1324.928720,0.724736,707997.000000,133443.000000
1328.331306,0.730735,710077.000000,131999.000000
1331.729678,0.736707,712333.000000,130610.000000
1335.123835,0.743861,715576.000000,129061.000000
1339.642823,0.752979,717691.000000,126753.000000
1343.027147,0.759113,716977.000000,124851.000000
1346.407256,0.765435,716577.000000,122978.000000
1349.783151,0.771126,716270.000000,121325.000000
1353.154831,0.776559,715315.000000,119657.000000
1356.522297,0.781720,713176.000000,117890.000000
1359.885549,0.787817,710971.000000,115887.000000
1363.244586,0.793075,708733.000000,114132.000000
1366.599408,0.799039,706319.000000,112192.000000
1371.065950,0.811947,701665.000000,108189.000000
1374.410939,0.822943,697460.000000,104852.000000
1377.751713,0.838514,691985.000000,100365.000000
1381.088274,0.856779,686523.000000,95472.000000
1384.420619,0.876464,680381.000000,90425.000000
1387.748751,0.900595,675468.000000,84920.000000
1391.072668,0.925200,671911.000000,79820.000000
1394.392370,0.949416,668723.000000,75133.000000
1397.707858,0.975528,666533.000000,70517.000000
1402.121953,1.010497,665113.000000,64923.000000
1405.427607,1.034627,665198.000000,61422.000000
1408.729047,1.059321,664935.000000,58004.000000
1412.026273,1.079709,664455.000000,55304.000000
1415.319284,1.099503,664556.000000,52848.000000
1418.608081,1.116451,664917.000000,50853.000000
1421.892663,1.131999,665017.000000,49072.000000
1425.173031,1.146610,664617.000000,47420.000000
1428.449184,1.157447,665359.000000,46303.000000
1431.721123,1.168334,666424.000000,45229.000000
1436.077153,1.174989,667155.000000,44590.000000
1439.339258,1.181594,668127.000000,43981.000000
1442.597149,1.186312,668698.000000,43543.000000
1445.850825,1.188288,669264.000000,43382.000000
1449.100287,1.191812,669273.000000,43032.000000
1452.345535,1.191308,669026.000000,43066.000000
1455.586568,1.190014,668707.000000,43174.000000
1458.823387,1.188965,668068.000000,43237.000000
1462.055991,1.185401,666684.000000,43503.000000
1466.359575,1.183595,665382.000000,43599.000000
1469.582345,1.179149,664120.000000,43964.000000
1472.800901,1.172982,662276.000000,44469.000000
1476.015243,1.168335,660385.000000,44819.000000
1479.225371,1.162879,658310.000000,45243.000000
1482.431284,1.157157,656313.000000,45704.000000
1485.632982,1.149877,654173.000000,46325.000000
1488.830466,1.144902,651677.000000,46680.000000
1492.023736,1.137642,649126.000000,47281.000000
1496.274873,1.129547,646247.000000,47957.000000
1499.458309,1.122614,643294.000000,48506.000000
1502.637531,1.116604,640417.000000,48962.000000
1505.812538,1.109986,637303.000000,49472.000000
1508.983330,1.103457,634074.000000,49967.000000
1512.149909,1.096240,630551.000000,50522.000000
1515.312273,1.089917,626579.000000,50940.000000
1518.470422,1.086155,623236.000000,51109.000000
1521.624357,1.081270,619556.000000,51382.000000
1525.823048,1.073536,614520.000000,51880.000000
1528.967149,1.069604,610731.000000,52029.000000
1532.107036,1.065555,606260.000000,52132.000000
1535.242709,1.061445,601771.000000,52238.000000
1538.374167,1.059241,597293.000000,52113.000000
1541.501410,1.054743,592533.000000,52236.000000
1544.624439,1.051921,587614.000000,52140.000000
1547.743254,1.049536,582008.000000,51927.000000
1550.857855,1.047416,576631.000000,51699.000000
1555.004099,1.045115,569180.000000,51302.000000
1558.108866,1.042613,563682.000000,51100.000000
1561.209418,1.039378,557265.000000,50896.000000
1564.305756,1.035512,551187.000000,50791.000000
1567.397879,1.032903,545545.000000,50574.000000
1570.485788,1.028749,539133.000000,50460.000000
