Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:12:23,,
Header Version:,1,,
System Temp (C):,39.35,,
Detector Temp (C):,35.97,,
Humidity (%):,14.64,,
Lamp PD:,3640,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.730,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.511022,33639.000000,10371.000000
905.521072,0.524583,38213.000000,11419.000000
909.408318,0.528648,42332.000000,12532.000000
913.291349,0.536026,46950.000000,13665.000000
917.170165,0.533362,51785.000000,15165.000000
921.044767,0.525672,58287.000000,17374.000000
924.915155,0.521082,66979.000000,20177.000000
930.069116,0.526669,82100.000000,24416.000000
933.929670,0.536855,94317.000000,27399.000000
937.786010,0.549837,106099.000000,29914.000000
941.638135,0.557035,116718.000000,32367.000000
945.486046,0.561914,125961.000000,34540.000000
949.329742,0.567531,134812.000000,36492.000000
953.169224,0.574363,143641.000000,38275.000000
957.004491,0.577526,152380.000000,40309.000000
960.835544,0.580272,161986.000000,42580.000000
965.937059,0.585662,175129.000000,45467.000000
969.758279,0.590670,185335.000000,47565.000000
973.575284,0.592368,195809.000000,50057.000000
977.388074,0.597014,206740.000000,52289.000000
981.196650,0.598834,217308.000000,54732.000000
985.001012,0.604135,228047.000000,56740.000000
988.801159,0.606317,238038.000000,58929.000000
992.597092,0.608838,247444.000000,60903.000000
996.388810,0.609208,256381.000000,63049.000000
1000.176314,0.610731,264317.000000,64773.000000
1005.219764,0.613123,273187.000000,66579.000000
1008.997434,0.615496,278661.000000,67543.000000
1012.770890,0.615732,283378.000000,68649.000000
1016.540131,0.615195,286796.000000,69563.000000
1020.305158,0.616469,289545.000000,70024.000000
1024.065971,0.615820,290768.000000,70425.000000
1027.822569,0.616261,291659.000000,70569.000000
1031.574953,0.616601,291738.000000,70533.000000
1035.323122,0.617077,291180.000000,70321.000000
1040.314125,0.614768,289060.000000,70181.000000
1044.052461,0.615114,287270.000000,69691.000000
1047.786582,0.614633,285260.000000,69280.000000
1051.516489,0.614393,282938.000000,68754.000000
1055.242181,0.612386,280933.000000,68583.000000
1058.963659,0.612913,278805.000000,67981.000000
1062.680922,0.610229,276533.000000,67845.000000
1066.393971,0.609509,275025.000000,67587.000000
1070.102806,0.607734,273940.000000,67596.000000
1075.041363,0.605396,272610.000000,67631.000000
1078.740364,0.605318,271864.000000,67458.000000
1082.435151,0.603776,271322.000000,67563.000000
1086.125723,0.602758,271668.000000,67808.000000
1089.812080,0.601205,272144.000000,68170.000000
1093.494224,0.600826,273135.000000,68478.000000
1097.172153,0.599275,273441.000000,68800.000000
1100.845867,0.599110,274759.000000,69158.000000
1104.515367,0.600424,276154.000000,69299.000000
1109.401478,0.599319,278191.000000,69988.000000
1113.061144,0.599406,279666.000000,70345.000000
1116.716596,0.599618,281465.000000,70763.000000
1120.367833,0.600753,283330.000000,71046.000000
1124.014856,0.604187,285720.000000,71081.000000
1127.657665,0.607871,287805.000000,70995.000000
1131.296259,0.611785,290051.000000,70907.000000
1134.930639,0.616701,292331.000000,70660.000000
1138.560804,0.623023,294917.000000,70255.000000
1143.394469,0.632677,298293.000000,69497.000000
1147.014801,0.640105,300985.000000,68935.000000
1150.630918,0.646278,304257.000000,68701.000000
1154.242821,0.652898,307712.000000,68430.000000
1157.850509,0.658250,310881.000000,68288.000000
1161.453983,0.661969,314276.000000,68445.000000
1165.053242,0.663916,318257.000000,69002.000000
1168.648287,0.666487,322819.000000,69578.000000
1172.239118,0.668135,326850.000000,70180.000000
1177.020337,0.672997,332795.000000,70661.000000
1180.601334,0.675682,338252.000000,71377.000000
1184.178116,0.680080,344529.000000,71969.000000
1187.750684,0.683992,351023.000000,72668.000000
1191.319038,0.687149,357082.000000,73387.000000
1194.883177,0.690447,364643.000000,74374.000000
1198.443102,0.692740,372656.000000,75608.000000
1201.998812,0.694790,379916.000000,76718.000000
1205.550308,0.694926,387104.000000,78145.000000
1210.279081,0.695234,398358.000000,80360.000000
1213.820743,0.690618,406330.000000,82844.000000
1217.358191,0.684639,414296.000000,85639.000000
1220.891424,0.678789,423100.000000,88645.000000
1224.420443,0.672192,431276.000000,91741.000000
1227.945248,0.667610,440314.000000,94657.000000
1231.465838,0.662958,449218.000000,97611.000000
1234.982214,0.659490,457807.000000,100275.000000
1238.494375,0.658594,468067.000000,102734.000000
1243.170701,0.656908,479193.000000,105585.000000
1246.673029,0.656228,486758.000000,107420.000000
1250.171142,0.655000,495180.000000,109588.000000
1253.665041,0.654567,503918.000000,111633.000000
1257.154726,0.652144,511654.000000,113981.000000
1260.640196,0.648598,521154.000000,117049.000000
1264.121451,0.646472,534098.000000,120545.000000
1267.598492,0.647231,549524.000000,123810.000000
1271.071319,0.648252,564969.000000,126991.000000
1275.695199,0.650268,583497.000000,130548.000000
1279.158192,0.651364,596509.000000,133123.000000
1282.616970,0.653174,610137.000000,135598.000000
1286.071534,0.654288,621777.000000,137831.000000
1289.521884,0.656196,632911.000000,139684.000000
1292.968020,0.658621,643299.000000,141186.000000
1296.409940,0.661606,653998.000000,142551.000000
1299.847647,0.664290,662535.000000,143522.000000
1303.281139,0.668005,669534.000000,143803.000000
1307.852572,0.673856,680622.000000,144228.000000
1311.276231,0.678831,687613.000000,144050.000000
1314.695675,0.683363,692993.000000,143670.000000
1318.110904,0.689257,697587.000000,142673.000000
1321.521919,0.695591,703545.000000,141808.000000
1324.928720,0.701796,707997.000000,140681.000000
1328.331306,0.707454,710077.000000,139268.000000
1331.729678,0.713393,712333.000000,137813.000000
1335.123835,0.720224,715576.000000,136280.000000
1339.642823,0.728622,717691.000000,134065.000000
1343.027147,0.735293,716977.000000,131890.000000
1346.407256,0.742276,716577.000000,129714.000000
1349.783151,0.748821,716270.000000,127719.000000
1353.154831,0.755933,715315.000000,125477.000000
1356.522297,0.762022,713176.000000,123360.000000
1359.885549,0.768392,710971.000000,121188.000000
1363.244586,0.774914,708733.000000,119006.000000
1366.599408,0.781982,706319.000000,116686.000000
1371.065950,0.796439,701665.000000,112122.000000
1374.410939,0.809702,697460.000000,108098.000000
