Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:7:3,,
Header Version:,1,,
System Temp (C):,38.69,,
Detector Temp (C):,35.02,,
Humidity (%):,15.32,,
Lamp PD:,3622,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.666,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.272754,33639.000000,17951.000000
905.521072,0.287304,38213.000000,19720.000000
909.408318,0.286403,42332.000000,21891.000000
913.291349,0.297419,46950.000000,23671.000000
917.170165,0.291253,51785.000000,26482.000000
921.044767,0.288421,58287.000000,30002.000000
924.915155,0.282989,66979.000000,34910.000000
930.069116,0.288506,82100.000000,42251.000000
933.929670,0.301228,94317.000000,47137.000000
937.786010,0.312380,106099.000000,51681.000000
941.638135,0.318624,116718.000000,56042.000000
945.486046,0.325945,125961.000000,59469.000000
949.329742,0.330188,134812.000000,63029.000000
953.169224,0.337097,143641.000000,66097.000000
957.004491,0.339552,152380.000000,69723.000000
960.835544,0.342777,161986.000000,73570.000000
965.937059,0.348217,175129.000000,78549.000000
969.758279,0.352188,185335.000000,82370.000000
973.575284,0.353849,195809.000000,86693.000000
977.388074,0.358081,206740.000000,90645.000000
981.196650,0.360171,217308.000000,94821.000000
985.001012,0.364236,228047.000000,98580.000000
988.801159,0.366011,238038.000000,102479.000000
992.597092,0.367757,247444.000000,106101.000000
996.388810,0.368632,256381.000000,109712.000000
1000.176314,0.370190,264317.000000,112703.000000
1005.219764,0.371332,273187.000000,116179.000000
1008.997434,0.372540,278661.000000,118178.000000
1012.770890,0.373029,283378.000000,120043.000000
1016.540131,0.372657,286796.000000,121595.000000
1020.305158,0.373935,289545.000000,122400.000000
1024.065971,0.373049,290768.000000,123168.000000
1027.822569,0.373198,291659.000000,123503.000000
1031.574953,0.372757,291738.000000,123662.000000
1035.323122,0.373311,291180.000000,123268.000000
1040.314125,0.372129,289060.000000,122704.000000
1044.052461,0.372265,287270.000000,121906.000000
1047.786582,0.371867,285260.000000,121164.000000
1051.516489,0.371104,282938.000000,120389.000000
1055.242181,0.369747,280933.000000,119910.000000
1058.963659,0.368828,278805.000000,119254.000000
1062.680922,0.367911,276533.000000,118532.000000
1066.393971,0.367166,275025.000000,118088.000000
1070.102806,0.365328,273940.000000,118121.000000
1075.041363,0.363557,272610.000000,118028.000000
1078.740364,0.362827,271864.000000,117903.000000
1082.435151,0.361272,271322.000000,118090.000000
1086.125723,0.360349,271668.000000,118492.000000
1089.812080,0.358938,272144.000000,119086.000000
1093.494224,0.358900,273135.000000,119530.000000
1097.172153,0.357274,273441.000000,120113.000000
1100.845867,0.356712,274759.000000,120848.000000
1104.515367,0.357090,276154.000000,121356.000000
1109.401478,0.357151,278191.000000,122234.000000
1113.061144,0.356565,279666.000000,123048.000000
1116.716596,0.357757,281465.000000,123500.000000
1120.367833,0.357989,283330.000000,124252.000000
1124.014856,0.359977,285720.000000,124728.000000
1127.657665,0.362637,287805.000000,124871.000000
1131.296259,0.365978,290051.000000,124881.000000
1134.930639,0.370733,292331.000000,124492.000000
1138.560804,0.376324,294917.000000,123987.000000
1143.394469,0.384717,298293.000000,123006.000000
1147.014801,0.391481,300985.000000,122198.000000
1150.630918,0.397037,304257.000000,121956.000000
1154.242821,0.402155,307712.000000,121896.000000
1157.850509,0.405551,310881.000000,122192.000000
1161.453983,0.410016,314276.000000,122263.000000
1165.053242,0.412002,318257.000000,123247.000000
1168.648287,0.415019,322819.000000,124148.000000
1172.239118,0.416099,326850.000000,125386.000000
1177.020337,0.421197,332795.000000,126177.000000
1180.601334,0.423260,338252.000000,127638.000000
1184.178116,0.425846,344529.000000,129235.000000
1187.750684,0.427952,351023.000000,131034.000000
1191.319038,0.430870,357082.000000,132403.000000
1194.883177,0.431795,364643.000000,134919.000000
1198.443102,0.431744,372656.000000,137900.000000
1201.998812,0.430962,379916.000000,140840.000000
1205.550308,0.430232,387104.000000,143746.000000
1210.279081,0.429009,398358.000000,148342.000000
1213.820743,0.426373,406330.000000,152232.000000
1217.358191,0.422785,414296.000000,156504.000000
1220.891424,0.420322,423100.000000,160739.000000
1224.420443,0.418075,431276.000000,164695.000000
1227.945248,0.416969,440314.000000,168575.000000
1231.465838,0.414042,449218.000000,173147.000000
1234.982214,0.411863,457807.000000,177345.000000
1238.494375,0.411427,468067.000000,181502.000000
1243.170701,0.411325,479193.000000,185860.000000
1246.673029,0.410098,486758.000000,189328.000000
1250.171142,0.409219,495180.000000,192994.000000
1253.665041,0.408383,503918.000000,196778.000000
1257.154726,0.406609,511654.000000,200617.000000
1260.640196,0.404952,521154.000000,205123.000000
1264.121451,0.402629,534098.000000,211345.000000
1267.598492,0.402513,549524.000000,217507.000000
1271.071319,0.403208,564969.000000,223263.000000
1275.695199,0.404439,583497.000000,229932.000000
1279.158192,0.405659,596509.000000,234400.000000
1282.616970,0.406381,610137.000000,239357.000000
1286.071534,0.406891,621777.000000,243637.000000
1289.521884,0.408531,632911.000000,247065.000000
1292.968020,0.411342,643299.000000,249500.000000
1296.409940,0.415304,653998.000000,251346.000000
1299.847647,0.417742,662535.000000,253202.000000
1303.281139,0.420440,669534.000000,254292.000000
1307.852572,0.424871,680622.000000,255879.000000
1311.276231,0.429262,687613.000000,255907.000000
1314.695675,0.433872,692993.000000,255186.000000
1318.110904,0.439014,697587.000000,253854.000000
1321.521919,0.445127,703545.000000,252444.000000
1324.928720,0.450486,707997.000000,250926.000000
1328.331306,0.456233,710077.000000,248355.000000
1331.729678,0.462587,712333.000000,245525.000000
1335.123835,0.470164,715576.000000,242377.000000
1339.642823,0.478191,717691.000000,238642.000000
1343.027147,0.483459,716977.000000,235530.000000
1346.407256,0.489713,716577.000000,232033.000000
1349.783151,0.495818,716270.000000,228696.000000
1353.154831,0.503122,715315.000000,224582.000000
1356.522297,0.509459,713176.000000,220667.000000
1359.885549,0.514728,710971.000000,217332.000000
1363.244586,0.520148,708733.000000,213961.000000
1366.599408,0.526414,706319.000000,210178.000000
1371.065950,0.539013,701665.000000,202823.000000
1374.410939,0.551254,697460.000000,196004.000000
1377.751713,0.565613,691985.000000,188141.000000
1381.088274,0.581718,686523.000000,179861.000000
1384.420619,0.599462,680381.000000,171116.000000
1387.748751,0.620538,675468.000000,161833.000000
1391.072668,0.645205,671911.000000,152092.000000
1394.392370,0.669637,668723.000000,143090.000000
1397.707858,0.695872,666533.000000,134261.000000
1402.121953,0.729933,665113.000000,123869.000000
1405.427607,0.753460,665198.000000,117352.000000
1408.729047,0.776222,664935.000000,111316.000000
1412.026273,0.798337,664455.000000,105713.000000
1415.319284,0.817772,664556.000000,101102.000000
1418.608081,0.834699,664917.000000,97290.000000
1421.892663,0.849899,665017.000000,93958.000000
1425.173031,0.862148,664617.000000,91290.000000
1428.449184,0.872214,665359.000000,89298.000000
1431.721123,0.881083,666424.000000,87633.000000
1436.077153,0.887939,667155.000000,86355.000000
1439.339258,0.894267,668127.000000,85230.000000
1442.597149,0.899531,668698.000000,84275.000000
1445.850825,0.901737,669264.000000,83919.000000
1449.100287,0.902883,669273.000000,83699.000000
1452.345535,0.903143,669026.000000,83618.000000
1455.586568,0.904111,668707.000000,83392.000000
1458.823387,0.903701,668068.000000,83391.000000
1462.055991,0.902837,666684.000000,83384.000000
1466.359575,0.902212,665382.000000,83341.000000
1469.582345,0.897002,664120.000000,84187.000000
1472.800901,0.892356,662276.000000,84856.000000
1476.015243,0.886654,660385.000000,85732.000000
1479.225371,0.880356,658310.000000,86711.000000
1482.431284,0.875590,656313.000000,87402.000000
1485.632982,0.869865,654173.000000,88273.000000
1488.830466,0.865409,651677.000000,88843.000000
1492.023736,0.859600,649126.000000,89687.000000
1496.274873,0.852136,646247.000000,90837.000000
1499.458309,0.844277,643294.000000,92073.000000
1502.637531,0.837947,640417.000000,93007.000000
1505.812538,0.831523,637303.000000,93934.000000
1508.983330,0.826952,634074.000000,94447.000000
1512.149909,0.821987,630551.000000,95002.000000
1515.312273,0.818029,626579.000000,95268.000000
1518.470422,0.813505,623236.000000,95752.000000
1521.624357,0.808278,619556.000000,96339.000000
1525.823048,0.801532,614520.000000,97052.000000
1528.967149,0.795889,610731.000000,97715.000000
1532.107036,0.793107,606260.000000,97623.000000
1535.242709,0.789915,601771.000000,97615.000000
1538.374167,0.787682,597293.000000,97388.000000
1541.501410,0.784707,592533.000000,97276.000000
1544.624439,0.782101,587614.000000,97049.000000
1547.743254,0.778802,582008.000000,96856.000000
1550.857855,0.774252,576631.000000,96972.000000
1555.004099,0.770057,569180.000000,96648.000000
1558.108866,0.767164,563682.000000,96354.000000
1561.209418,0.764470,557265.000000,95850.000000
1564.305756,0.762927,551187.000000,95142.000000
1567.397879,0.760811,545545.000000,94628.000000
1570.485788,0.758656,539133.000000,93981.000000
1573.569483,0.755099,532551.000000,93597.000000
1576.648963,0.751465,525907.000000,93206.000000
1579.724229,0.746222,518938.000000,93088.000000
1583.818027,0.743563,509333.000000,91926.000000
1586.883459,0.740558,502458.000000,91315.000000
1589.944677,0.737873,494992.000000,90516.000000
1593.001680,0.732775,487232.000000,90149.000000
1596.054469,0.730607,480020.000000,89259.000000
1599.103043,0.726908,472168.000000,88550.000000
1602.147403,0.724568,464280.000000,87541.000000
1605.187548,0.718220,456706.000000,87381.000000
1608.223479,0.713047,448530.000000,86845.000000
1612.264832,0.707380,437205.000000,85764.000000
1615.290929,0.703739,429490.000000,84960.000000
1618.312812,0.700967,421504.000000,83914.000000
1621.330481,0.698821,413173.000000,82663.000000
1624.343935,0.695466,404553.000000,81566.000000
1627.353174,0.693070,396423.000000,80369.000000
1630.358200,0.691581,388513.000000,79036.000000
1633.359010,0.686110,380160.000000,78317.000000
1636.355607,0.680772,371598.000000,77500.000000
