Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:20:16,,
Header Version:,1,,
System Temp (C):,35.99,,
Detector Temp (C):,31.6,,
Humidity (%):,19.83,,
Lamp PD:,3650,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.668,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.538507,33639.000000,9735.000000
905.521072,0.553193,38213.000000,10691.000000
909.408318,0.551816,42332.000000,11881.000000
913.291349,0.563071,46950.000000,12840.000000
917.170165,0.556415,51785.000000,14381.000000
921.044767,0.548351,58287.000000,16490.000000
924.915155,0.539729,66979.000000,19329.000000
930.069116,0.547547,82100.000000,23270.000000
933.929670,0.557517,94317.000000,26126.000000
937.786010,0.572362,106099.000000,28402.000000
941.638135,0.579137,116718.000000,30761.000000
945.486046,0.584892,125961.000000,32760.000000
949.329742,0.590853,134812.000000,34584.000000
953.169224,0.594843,143641.000000,36512.000000
957.004491,0.597964,152380.000000,38456.000000
960.835544,0.600150,161986.000000,40675.000000
965.937059,0.605908,175129.000000,43396.000000
969.758279,0.609421,185335.000000,45555.000000
973.575284,0.609633,195809.000000,48106.000000
977.388074,0.612236,206740.000000,50488.000000
981.196650,0.612710,217308.000000,53011.000000
985.001012,0.617212,228047.000000,55057.000000
988.801159,0.617114,238038.000000,57482.000000
992.597092,0.617517,247444.000000,59698.000000
996.388810,0.617504,256381.000000,61856.000000
1000.176314,0.617515,264317.000000,63769.000000
1005.219764,0.617931,273187.000000,65846.000000
1008.997434,0.618405,278661.000000,67092.000000
1012.770890,0.617132,283378.000000,68428.000000
1016.540131,0.615970,286796.000000,69439.000000
1020.305158,0.616941,289545.000000,69948.000000
1024.065971,0.615013,290768.000000,70556.000000
1027.822569,0.614971,291659.000000,70779.000000
1031.574953,0.613570,291738.000000,71027.000000
1035.323122,0.613399,291180.000000,70919.000000
1040.314125,0.611519,289060.000000,70708.000000
1044.052461,0.610841,287270.000000,70380.000000
1047.786582,0.610832,285260.000000,69889.000000
1051.516489,0.609057,282938.000000,69604.000000
1055.242181,0.607700,280933.000000,69327.000000
