Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:20:59,,
Header Version:,1,,
System Temp (C):,39.6,,
Detector Temp (C):,36.26,,
Humidity (%):,14.06,,
Lamp PD:,3631,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.725,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.499086,33639.000000,10660.000000
905.521072,0.516109,38213.000000,11644.000000
909.408318,0.519866,42332.000000,12788.000000
913.291349,0.529778,46950.000000,13863.000000
917.170165,0.521860,51785.000000,15572.000000
921.044767,0.522856,58287.000000,17487.000000
924.915155,0.518550,66979.000000,20295.000000
930.069116,0.524876,82100.000000,24517.000000
933.929670,0.535431,94317.000000,27489.000000
937.786010,0.547881,106099.000000,30049.000000
941.638135,0.555937,116718.000000,32449.000000
945.486046,0.563072,125961.000000,34448.000000
949.329742,0.570960,134812.000000,36205.000000
953.169224,0.577312,143641.000000,38016.000000
957.004491,0.582543,152380.000000,39846.000000
960.835544,0.588925,161986.000000,41740.000000
965.937059,0.595525,175129.000000,44446.000000
969.758279,0.602714,185335.000000,46264.000000
973.575284,0.606969,195809.000000,48402.000000
977.388074,0.612168,206740.000000,50496.000000
981.196650,0.617579,217308.000000,52420.000000
985.001012,0.623825,228047.000000,54225.000000
988.801159,0.628652,238038.000000,55975.000000
992.597092,0.632972,247444.000000,57611.000000
996.388810,0.636513,256381.000000,59207.000000
1000.176314,0.639753,264317.000000,60586.000000
1005.219764,0.643508,273187.000000,62080.000000
1008.997434,0.646764,278661.000000,62851.000000
1012.770890,0.648124,283378.000000,63715.000000
1016.540131,0.650708,286796.000000,64101.000000
1020.305158,0.652554,289545.000000,64441.000000
1024.065971,0.652944,290768.000000,64655.000000
1027.822569,0.654260,291659.000000,64657.000000
1031.574953,0.654626,291738.000000,64620.000000
1035.323122,0.655175,291180.000000,64415.000000
1040.314125,0.654455,289060.000000,64052.000000
1044.052461,0.655708,287270.000000,63472.000000
1047.786582,0.655260,285260.000000,63093.000000
1051.516489,0.654264,282938.000000,62723.000000
1055.242181,0.653878,280933.000000,62334.000000
1058.963659,0.653105,278805.000000,61972.000000
1062.680922,0.651870,276533.000000,61642.000000
1066.393971,0.649827,275025.000000,61595.000000
1070.102806,0.649544,273940.000000,61392.000000
1075.041363,0.647013,272610.000000,61451.000000
1078.740364,0.646254,271864.000000,61390.000000
1082.435151,0.643784,271322.000000,61617.000000
1086.125723,0.642797,271668.000000,61836.000000
1089.812080,0.640366,272144.000000,62292.000000
1093.494224,0.640011,273135.000000,62570.000000
1097.172153,0.636669,273441.000000,63124.000000
1100.845867,0.635556,274759.000000,63591.000000
1104.515367,0.635107,276154.000000,63980.000000
1109.401478,0.633546,278191.000000,64684.000000
1113.061144,0.632732,279666.000000,65149.000000
1116.716596,0.631938,281465.000000,65688.000000
1120.367833,0.631927,283330.000000,66125.000000
1124.014856,0.632382,285720.000000,66613.000000
1127.657665,0.634205,287805.000000,66818.000000
1131.296259,0.636646,290051.000000,66962.000000
1134.930639,0.639904,292331.000000,66984.000000
1138.560804,0.645541,294917.000000,66705.000000
1143.394469,0.652383,298293.000000,66414.000000
1147.014801,0.657634,300985.000000,66208.000000
1150.630918,0.663473,304257.000000,66034.000000
1154.242821,0.666821,307712.000000,66271.000000
1157.850509,0.670465,310881.000000,66394.000000
1161.453983,0.672346,314276.000000,66829.000000
1165.053242,0.673114,318257.000000,67556.000000
1168.648287,0.674411,322819.000000,68320.000000
1172.239118,0.676388,326850.000000,68859.000000
1177.020337,0.679000,332795.000000,69691.000000
1180.601334,0.681890,338252.000000,70364.000000
1184.178116,0.684228,344529.000000,71285.000000
1187.750684,0.687840,351023.000000,72027.000000
1191.319038,0.690863,357082.000000,72762.000000
1194.883177,0.693353,364643.000000,73878.000000
1198.443102,0.696438,372656.000000,74967.000000
1201.998812,0.697944,379916.000000,76163.000000
1205.550308,0.698677,387104.000000,77473.000000
1210.279081,0.698031,398358.000000,79844.000000
1213.820743,0.694462,406330.000000,82114.000000
1217.358191,0.689212,414296.000000,84742.000000
1220.891424,0.683112,423100.000000,87767.000000
1224.420443,0.677656,431276.000000,90594.000000
1227.945248,0.673769,440314.000000,93324.000000
1231.465838,0.670802,449218.000000,95864.000000
1234.982214,0.668085,457807.000000,98310.000000
1238.494375,0.667516,468067.000000,100645.000000
1243.170701,0.666276,479193.000000,103332.000000
1246.673029,0.666207,486758.000000,104980.000000
1250.171142,0.665875,495180.000000,106878.000000
1253.665041,0.665424,503918.000000,108877.000000
1257.154726,0.663563,511654.000000,111023.000000
1260.640196,0.661798,521154.000000,113545.000000
1264.121451,0.660896,534098.000000,116607.000000
1267.598492,0.661439,549524.000000,119825.000000
1271.071319,0.663470,564969.000000,122618.000000
1275.695199,0.665723,583497.000000,125984.000000
1279.158192,0.666775,596509.000000,128482.000000
1282.616970,0.668996,610137.000000,130747.000000
1286.071534,0.670760,621777.000000,132701.000000
1289.521884,0.673422,632911.000000,134252.000000
1292.968020,0.676438,643299.000000,135511.000000
1296.409940,0.680227,653998.000000,136568.000000
1299.847647,0.683162,662535.000000,137419.000000
1303.281139,0.686940,669534.000000,137668.000000
1307.852572,0.692282,680622.000000,138237.000000
1311.276231,0.697185,687613.000000,138089.000000
1314.695675,0.701801,692993.000000,137698.000000
1318.110904,0.706903,697587.000000,136992.000000
1321.521919,0.713494,703545.000000,136081.000000
1324.928720,0.719489,707997.000000,135065.000000
1328.331306,0.725398,710077.000000,133631.000000
1331.729678,0.731803,712333.000000,132093.000000
1335.123835,0.738191,715576.000000,130757.000000
1339.642823,0.746494,717691.000000,128660.000000
1343.027147,0.751958,716977.000000,126925.000000
1346.407256,0.758245,716577.000000,125031.000000
1349.783151,0.763983,716270.000000,123337.000000
1353.154831,0.770386,715315.000000,121370.000000
1356.522297,0.776520,713176.000000,119310.000000
1359.885549,0.781751,710971.000000,117517.000000
1363.244586,0.788409,708733.000000,115365.000000
1366.599408,0.794951,706319.000000,113253.000000
1371.065950,0.807788,701665.000000,109230.000000
1374.410939,0.819674,697460.000000,105644.000000
1377.751713,0.834123,691985.000000,101385.000000
1381.088274,0.850538,686523.000000,96854.000000
1384.420619,0.868710,680381.000000,92054.000000
1387.748751,0.889607,675468.000000,87096.000000
1391.072668,0.911474,671911.000000,82383.000000
1394.392370,0.932112,668723.000000,78187.000000
1397.707858,0.954972,666533.000000,73935.000000
1402.121953,0.984556,665113.000000,68919.000000
1405.427607,1.004811,665198.000000,65787.000000
1408.729047,1.024591,664935.000000,62833.000000
1412.026273,1.043151,664455.000000,60161.000000
1415.319284,1.057706,664556.000000,58187.000000
1418.608081,1.070842,664917.000000,56484.000000
1421.892663,1.083775,665017.000000,54835.000000
1425.173031,1.093002,664617.000000,53650.000000
1428.449184,1.102326,665359.000000,52569.000000
1431.721123,1.108148,666424.000000,51952.000000
1436.077153,1.113492,667155.000000,51373.000000
1439.339258,1.118782,668127.000000,50825.000000
1442.597149,1.121260,668698.000000,50579.000000
1445.850825,1.123943,669264.000000,50310.000000
1449.100287,1.124113,669273.000000,50291.000000
1452.345535,1.124584,669026.000000,50218.000000
1455.586568,1.124160,668707.000000,50243.000000
