Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:3:56,,
Header Version:,1,,
System Temp (C):,38.46,,
Detector Temp (C):,35.35,,
Humidity (%):,15.51,,
Lamp PD:,3592,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.728,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.398185,33639.000000,13448.000000
905.521072,0.408704,38213.000000,14911.000000
909.408318,0.410846,42332.000000,16437.000000
913.291349,0.419122,46950.000000,17886.000000
917.170165,0.414370,51785.000000,19945.000000
921.044767,0.410446,58287.000000,22653.000000
924.915155,0.405109,66979.000000,26353.000000
930.069116,0.411984,82100.000000,31795.000000
933.929670,0.421751,94317.000000,35714.000000
937.786010,0.434146,106099.000000,39045.000000
941.638135,0.443072,116718.000000,42079.000000
945.486046,0.447642,125961.000000,44936.000000
949.329742,0.454399,134812.000000,47351.000000
953.169224,0.460354,143641.000000,49765.000000
957.004491,0.464867,152380.000000,52247.000000
960.835544,0.468231,161986.000000,55112.000000
965.937059,0.474409,175129.000000,58742.000000
969.758279,0.480122,185335.000000,61353.000000
973.575284,0.482927,195809.000000,64403.000000
977.388074,0.488773,206740.000000,67089.000000
981.196650,0.491562,217308.000000,70067.000000
985.001012,0.496221,228047.000000,72745.000000
988.801159,0.499286,238038.000000,75398.000000
992.597092,0.503403,247444.000000,77638.000000
996.388810,0.506578,256381.000000,79856.000000
1000.176314,0.509834,264317.000000,81713.000000
1005.219764,0.513413,273187.000000,83762.000000
1008.997434,0.514922,278661.000000,85144.000000
1012.770890,0.516013,283378.000000,86368.000000
1016.540131,0.518069,286796.000000,86997.000000
1020.305158,0.519986,289545.000000,87444.000000
1024.065971,0.521300,290768.000000,87548.000000
1027.822569,0.522183,291659.000000,87638.000000
1031.574953,0.522514,291738.000000,87595.000000
1035.323122,0.524328,291180.000000,87063.000000
1040.314125,0.522668,289060.000000,86760.000000
1044.052461,0.523423,287270.000000,86073.000000
1047.786582,0.524114,285260.000000,85335.000000
1051.516489,0.523869,282938.000000,84688.000000
1055.242181,0.522652,280933.000000,84324.000000
1058.963659,0.522840,278805.000000,83649.000000
1062.680922,0.521013,276533.000000,83317.000000
1066.393971,0.520865,275025.000000,82891.000000
1070.102806,0.519688,273940.000000,82788.000000
1075.041363,0.517952,272610.000000,82716.000000
1078.740364,0.517861,271864.000000,82507.000000
1082.435151,0.517748,271322.000000,82364.000000
1086.125723,0.516276,271668.000000,82749.000000
1089.812080,0.513570,272144.000000,83412.000000
1093.494224,0.513190,273135.000000,83789.000000
1097.172153,0.510943,273441.000000,84318.000000
1100.845867,0.510771,274759.000000,84758.000000
1104.515367,0.510768,276154.000000,85189.000000
1109.401478,0.511003,278191.000000,85771.000000
1113.061144,0.511168,279666.000000,86193.000000
1116.716596,0.511596,281465.000000,86662.000000
1120.367833,0.511298,283330.000000,87296.000000
1124.014856,0.512322,285720.000000,87825.000000
1127.657665,0.512779,287805.000000,88373.000000
1131.296259,0.516140,290051.000000,88376.000000
1134.930639,0.519094,292331.000000,88467.000000
1138.560804,0.524423,294917.000000,88161.000000
