Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:8:40,,
Header Version:,1,,
System Temp (C):,39.01,,
Detector Temp (C):,35.26,,
Humidity (%):,14.83,,
Lamp PD:,3678,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.671,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.372237,33639.000000,14276.000000
905.521072,0.384435,38213.000000,15768.000000
909.408318,0.387695,42332.000000,17337.000000
913.291349,0.391535,46950.000000,19059.000000
917.170165,0.383709,51785.000000,21404.000000
921.044767,0.378663,58287.000000,24373.000000
924.915155,0.370865,66979.000000,28515.000000
930.069116,0.374164,82100.000000,34688.000000
933.929670,0.383926,94317.000000,38964.000000
937.786010,0.393639,106099.000000,42862.000000
941.638135,0.399582,116718.000000,46511.000000
945.486046,0.405149,125961.000000,49555.000000
949.329742,0.409288,134812.000000,52534.000000
953.169224,0.412798,143641.000000,55524.000000
957.004491,0.414127,152380.000000,58722.000000
960.835544,0.415603,161986.000000,62212.000000
965.937059,0.418881,175129.000000,66754.000000
969.758279,0.420842,185335.000000,70326.000000
973.575284,0.421499,195809.000000,74188.000000
977.388074,0.424144,206740.000000,77854.000000
981.196650,0.425716,217308.000000,81538.000000
985.001012,0.428442,228047.000000,85032.000000
988.801159,0.429521,238038.000000,88537.000000
992.597092,0.430242,247444.000000,91883.000000
996.388810,0.430646,256381.000000,95113.000000
1000.176314,0.431196,264317.000000,97933.000000
1005.219764,0.431928,273187.000000,101049.000000
1008.997434,0.432623,278661.000000,102909.000000
1012.770890,0.433034,283378.000000,104552.000000
1016.540131,0.432419,286796.000000,105963.000000
1020.305158,0.432856,289545.000000,106871.000000
1024.065971,0.432623,290768.000000,107380.000000
1027.822569,0.432486,291659.000000,107743.000000
1031.574953,0.431839,291738.000000,107933.000000
1035.323122,0.432010,291180.000000,107684.000000
1040.314125,0.431819,289060.000000,106947.000000
1044.052461,0.431757,287270.000000,106300.000000
1047.786582,0.431515,285260.000000,105615.000000
1051.516489,0.430316,282938.000000,105045.000000
1055.242181,0.428938,280933.000000,104632.000000
1058.963659,0.429321,278805.000000,103748.000000
1062.680922,0.427979,276533.000000,103221.000000
1066.393971,0.427611,275025.000000,102745.000000
1070.102806,0.426491,273940.000000,102604.000000
1075.041363,0.425628,272610.000000,102309.000000
1078.740364,0.425186,271864.000000,102133.000000
1082.435151,0.424753,271322.000000,102031.000000
1086.125723,0.424838,271668.000000,102141.000000
1089.812080,0.424024,272144.000000,102512.000000
1093.494224,0.425128,273135.000000,102624.000000
1097.172153,0.424925,273441.000000,102787.000000
1100.845867,0.425003,274759.000000,103264.000000
1104.515367,0.425854,276154.000000,103585.000000
1109.401478,0.427473,278191.000000,103961.000000
1113.061144,0.428893,279666.000000,104171.000000
1116.716596,0.430159,281465.000000,104536.000000
1120.367833,0.431803,283330.000000,104831.000000
1124.014856,0.435654,285720.000000,104782.000000
1127.657665,0.439189,287805.000000,104691.000000
1131.296259,0.444024,290051.000000,104340.000000
1134.930639,0.449598,292331.000000,103819.000000
1138.560804,0.457702,294917.000000,102801.000000
1143.394469,0.467737,298293.000000,101603.000000
1147.014801,0.475619,300985.000000,100676.000000
1150.630918,0.483010,304257.000000,100053.000000
1154.242821,0.490470,307712.000000,99466.000000
1157.850509,0.495711,310881.000000,99285.000000
1161.453983,0.499104,314276.000000,99588.000000
1165.053242,0.503408,318257.000000,99855.000000
1168.648287,0.507096,322819.000000,100430.000000
1172.239118,0.510660,326850.000000,100853.000000
1177.020337,0.515454,332795.000000,101560.000000
1180.601334,0.518135,338252.000000,102590.000000
1184.178116,0.521891,344529.000000,103594.000000
1187.750684,0.525111,351023.000000,104767.000000
1191.319038,0.526995,357082.000000,106114.000000
1194.883177,0.526831,364643.000000,108402.000000
1198.443102,0.528001,372656.000000,110486.000000
1201.998812,0.527232,379916.000000,112838.000000
1205.550308,0.525328,387104.000000,115478.000000
