Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:17:49,,
Header Version:,1,,
System Temp (C):,39.59,,
Detector Temp (C):,36.2,,
Humidity (%):,14.55,,
Lamp PD:,3624,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.730,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.444381,33639.000000,12091.000000
905.521072,0.456925,38213.000000,13344.000000
909.408318,0.457818,42332.000000,14752.000000
913.291349,0.464001,46950.000000,16130.000000
917.170165,0.460067,51785.000000,17953.000000
921.044767,0.449035,58287.000000,20727.000000
924.915155,0.440654,66979.000000,24282.000000
930.069116,0.443697,82100.000000,29556.000000
933.929670,0.452368,94317.000000,33283.000000
937.786010,0.461093,106099.000000,36696.000000
941.638135,0.466089,116718.000000,39907.000000
945.486046,0.467475,125961.000000,42930.000000
949.329742,0.470497,134812.000000,45628.000000
953.169224,0.472325,143641.000000,48412.000000
957.004491,0.473505,152380.000000,51218.000000
960.835544,0.475046,161986.000000,54254.000000
965.937059,0.477317,175129.000000,58350.000000
969.758279,0.479768,185335.000000,61403.000000
973.575284,0.479608,195809.000000,64897.000000
977.388074,0.482220,206740.000000,68109.000000
981.196650,0.482994,217308.000000,71463.000000
985.001012,0.486521,228047.000000,74388.000000
988.801159,0.486874,238038.000000,77584.000000
992.597092,0.489238,247444.000000,80212.000000
996.388810,0.490405,256381.000000,82886.000000
1000.176314,0.491930,264317.000000,85152.000000
1005.219764,0.492343,273187.000000,87926.000000
1008.997434,0.493083,278661.000000,89535.000000
1012.770890,0.493855,283378.000000,90889.000000
1016.540131,0.494711,286796.000000,91804.000000
1020.305158,0.495757,289545.000000,92461.000000
1024.065971,0.496027,290768.000000,92794.000000
1027.822569,0.496551,291659.000000,92966.000000
1031.574953,0.496244,291738.000000,93057.000000
1035.323122,0.497621,291180.000000,92585.000000
1040.314125,0.497011,289060.000000,92040.000000
1044.052461,0.497487,287270.000000,91370.000000
1047.786582,0.497677,285260.000000,90691.000000
1051.516489,0.497000,282938.000000,90093.000000
1055.242181,0.496406,280933.000000,89577.000000
1058.963659,0.495813,278805.000000,89020.000000
1062.680922,0.495722,276533.000000,88313.000000
1066.393971,0.496155,275025.000000,87744.000000
1070.102806,0.496308,273940.000000,87367.000000
1075.041363,0.495190,272610.000000,87167.000000
1078.740364,0.495567,271864.000000,86853.000000
1082.435151,0.495356,271322.000000,86722.000000
1086.125723,0.494794,271668.000000,86945.000000
1089.812080,0.494766,272144.000000,87103.000000
1093.494224,0.496145,273135.000000,87143.000000
1097.172153,0.496616,273441.000000,87146.000000
1100.845867,0.497530,274759.000000,87382.000000
1104.515367,0.498058,276154.000000,87719.000000
1109.401478,0.501279,278191.000000,87713.000000
1113.061144,0.501989,279666.000000,88034.000000
1116.716596,0.504769,281465.000000,88035.000000
1120.367833,0.506027,283330.000000,88362.000000
1124.014856,0.510108,285720.000000,88274.000000
1127.657665,0.513079,287805.000000,88312.000000
1131.296259,0.517656,290051.000000,88068.000000
1134.930639,0.522123,292331.000000,87852.000000
1138.560804,0.529019,294917.000000,87233.000000
1143.394469,0.536098,298293.000000,86805.000000
1147.014801,0.542378,300985.000000,86331.000000
1150.630918,0.548162,304257.000000,86115.000000
1154.242821,0.555083,307712.000000,85716.000000
1157.850509,0.558985,310881.000000,85824.000000
1161.453983,0.563207,314276.000000,85922.000000
1165.053242,0.566214,318257.000000,86410.000000
1168.648287,0.569365,322819.000000,87015.000000
1172.239118,0.571265,326850.000000,87717.000000
1177.020337,0.575587,332795.000000,88428.000000
1180.601334,0.577845,338252.000000,89412.000000
1184.178116,0.580390,344529.000000,90539.000000
1187.750684,0.583933,351023.000000,91496.000000
1191.319038,0.587007,357082.000000,92419.000000
1194.883177,0.590114,364643.000000,93703.000000
1198.443102,0.591951,372656.000000,95358.000000
1201.998812,0.594122,379916.000000,96731.000000
1205.550308,0.594762,387104.000000,98416.000000
1210.279081,0.593653,398358.000000,101536.000000
