Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:4:28,,
Header Version:,1,,
System Temp (C):,31.88,,
Detector Temp (C):,26.41,,
Humidity (%):,26.14,,
Lamp PD:,3674,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.675,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.278870,33639.000000,17700.000000
905.521072,0.295485,38213.000000,19352.000000
909.408318,0.294412,42332.000000,21491.000000
913.291349,0.297456,46950.000000,23669.000000
917.170165,0.289911,51785.000000,26564.000000
921.044767,0.279964,58287.000000,30592.000000
924.915155,0.267218,66979.000000,36201.000000
930.069116,0.276623,82100.000000,43423.000000
933.929670,0.290355,94317.000000,48332.000000
937.786010,0.301796,106099.000000,52956.000000
941.638135,0.310593,116718.000000,57088.000000
945.486046,0.316690,125961.000000,60750.000000
949.329742,0.323121,134812.000000,64063.000000
953.169224,0.328290,143641.000000,67451.000000
957.004491,0.329230,152380.000000,71400.000000
960.835544,0.331392,161986.000000,75524.000000
965.937059,0.335877,175129.000000,80813.000000
969.758279,0.340726,185335.000000,84573.000000
973.575284,0.342365,195809.000000,89016.000000
977.388074,0.347371,206740.000000,92908.000000
981.196650,0.347773,217308.000000,97567.000000
985.001012,0.352299,228047.000000,101327.000000
988.801159,0.353567,238038.000000,105458.000000
992.597092,0.356720,247444.000000,108832.000000
996.388810,0.359257,256381.000000,112106.000000
1000.176314,0.361786,264317.000000,114905.000000
1005.219764,0.362097,273187.000000,118676.000000
1008.997434,0.363185,278661.000000,120751.000000
1012.770890,0.363893,283378.000000,122595.000000
1016.540131,0.364579,286796.000000,123878.000000
1020.305158,0.366794,289545.000000,124429.000000
1024.065971,0.367694,290768.000000,124696.000000
1027.822569,0.367632,291659.000000,125096.000000
1031.574953,0.366581,291738.000000,125433.000000
1035.323122,0.366929,291180.000000,125093.000000
1040.314125,0.365965,289060.000000,124458.000000
1044.052461,0.366275,287270.000000,123599.000000
1047.786582,0.367871,285260.000000,122284.000000
1051.516489,0.367111,282938.000000,121501.000000
1055.242181,0.366112,280933.000000,120918.000000
1058.963659,0.364389,278805.000000,120479.000000
1062.680922,0.362736,276533.000000,119953.000000
1066.393971,0.361906,275025.000000,119527.000000
1070.102806,0.360749,273940.000000,119373.000000
1075.041363,0.361036,272610.000000,118715.000000
1078.740364,0.361205,271864.000000,118344.000000
1082.435151,0.359609,271322.000000,118543.000000
1086.125723,0.358634,271668.000000,118961.000000
1089.812080,0.356813,272144.000000,119670.000000
1093.494224,0.356357,273135.000000,120232.000000
1097.172153,0.355621,273441.000000,120571.000000
1100.845867,0.355335,274759.000000,121232.000000
1104.515367,0.356436,276154.000000,121539.000000
1109.401478,0.357905,278191.000000,122022.000000
1113.061144,0.358238,279666.000000,122575.000000
1116.716596,0.358877,281465.000000,123182.000000
1120.367833,0.359046,283330.000000,123950.000000
1124.014856,0.360506,285720.000000,124576.000000
1127.657665,0.362088,287805.000000,125029.000000
1131.296259,0.364932,290051.000000,125182.000000
1134.930639,0.368392,292331.000000,125165.000000
1138.560804,0.373395,294917.000000,124826.000000
1143.394469,0.380539,298293.000000,124195.000000
1147.014801,0.385786,300985.000000,123811.000000
1150.630918,0.389458,304257.000000,124103.000000
1154.242821,0.393764,307712.000000,124274.000000
1157.850509,0.395952,310881.000000,124923.000000
1161.453983,0.398097,314276.000000,125665.000000
1165.053242,0.399905,318257.000000,126728.000000
1168.648287,0.403091,322819.000000,127605.000000
1172.239118,0.405131,326850.000000,128593.000000
1177.020337,0.408979,332795.000000,129777.000000
1180.601334,0.409866,338252.000000,131636.000000
1184.178116,0.412034,344529.000000,133411.000000
1187.750684,0.414613,351023.000000,135121.000000
1191.319038,0.416396,357082.000000,136890.000000
1194.883177,0.418191,364643.000000,139212.000000
1198.443102,0.421120,372656.000000,141315.000000
1201.998812,0.422748,379916.000000,143529.000000
1205.550308,0.423531,387104.000000,145981.000000
1210.279081,0.424405,398358.000000,149923.000000
1213.820743,0.422027,406330.000000,153763.000000
1217.358191,0.418588,414296.000000,158024.000000
1220.891424,0.413694,423100.000000,163211.000000
1224.420443,0.408937,431276.000000,168197.000000
1227.945248,0.405849,440314.000000,172947.000000
1231.465838,0.402472,449218.000000,177822.000000
1234.982214,0.400203,457807.000000,182171.000000
1238.494375,0.400004,468067.000000,186339.000000
1243.170701,0.399152,479193.000000,191143.000000
1246.673029,0.398860,486758.000000,194291.000000
1250.171142,0.398576,495180.000000,197782.000000
1253.665041,0.397859,503918.000000,201605.000000
1257.154726,0.395746,511654.000000,205698.000000
1260.640196,0.392992,521154.000000,210850.000000
1264.121451,0.389824,534098.000000,217669.000000
1267.598492,0.390090,549524.000000,223819.000000
1271.071319,0.390176,564969.000000,230064.000000
1275.695199,0.391006,583497.000000,237155.000000
1279.158192,0.391585,596509.000000,242121.000000
1282.616970,0.393239,610137.000000,246711.000000
1286.071534,0.394756,621777.000000,250541.000000
1289.521884,0.396521,632911.000000,253993.000000
1292.968020,0.398573,643299.000000,256945.000000
1296.409940,0.401273,653998.000000,259599.000000
1299.847647,0.402379,662535.000000,262319.000000
1303.281139,0.404524,669534.000000,263784.000000
1307.852572,0.407540,680622.000000,266297.000000
1311.276231,0.410001,687613.000000,267512.000000
1314.695675,0.412724,692993.000000,267920.000000
1318.110904,0.416289,697587.000000,267491.000000
1321.521919,0.421815,703545.000000,266365.000000
1324.928720,0.426617,707997.000000,265103.000000
1328.331306,0.431214,710077.000000,263082.000000
1331.729678,0.435620,712333.000000,261254.000000
