Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:51:3,,
Header Version:,1,,
System Temp (C):,37.83,,
Detector Temp (C):,33.96,,
Humidity (%):,16.68,,
Lamp PD:,3626,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.678,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.478557,33639.000000,11176.000000
905.521072,0.494501,38213.000000,12238.000000
909.408318,0.499694,42332.000000,13396.000000
913.291349,0.505205,46950.000000,14670.000000
917.170165,0.503832,51785.000000,16232.000000
921.044767,0.498001,58287.000000,18517.000000
924.915155,0.490661,66979.000000,21641.000000
930.069116,0.500373,82100.000000,25940.000000
933.929670,0.512117,94317.000000,29005.000000
937.786010,0.522084,106099.000000,31888.000000
941.638135,0.532236,116718.000000,34269.000000
945.486046,0.536921,125961.000000,36586.000000
949.329742,0.543749,134812.000000,38546.000000
953.169224,0.549952,143641.000000,40488.000000
957.004491,0.554621,152380.000000,42492.000000
960.835544,0.557357,161986.000000,44887.000000
965.937059,0.562298,175129.000000,47980.000000
969.758279,0.566139,185335.000000,50329.000000
973.575284,0.568147,195809.000000,52928.000000
977.388074,0.572480,206740.000000,55328.000000
981.196650,0.574562,217308.000000,57878.000000
985.001012,0.578356,228047.000000,60210.000000
988.801159,0.579012,238038.000000,62753.000000
992.597092,0.580363,247444.000000,65030.000000
996.388810,0.582002,256381.000000,67125.000000
1000.176314,0.583156,264317.000000,69019.000000
1005.219764,0.585593,273187.000000,70936.000000
1008.997434,0.586256,278661.000000,72247.000000
1012.770890,0.585890,283378.000000,73532.000000
1016.540131,0.585463,286796.000000,74492.000000
1020.305158,0.586001,289545.000000,75113.000000
1024.065971,0.586227,290768.000000,75391.000000
1027.822569,0.585808,291659.000000,75695.000000
1031.574953,0.586167,291738.000000,75653.000000
1035.323122,0.585490,291180.000000,75626.000000
1040.314125,0.583536,289060.000000,75414.000000
1044.052461,0.583466,287270.000000,74959.000000
1047.786582,0.582659,285260.000000,74573.000000
1051.516489,0.582014,282938.000000,74076.000000
1055.242181,0.579600,280933.000000,73961.000000
1058.963659,0.578594,278805.000000,73571.000000
1062.680922,0.576844,276533.000000,73266.000000
1066.393971,0.574630,275025.000000,73239.000000
1070.102806,0.573495,273940.000000,73141.000000
1075.041363,0.570853,272610.000000,73230.000000
1078.740364,0.569615,271864.000000,73238.000000
1082.435151,0.567570,271322.000000,73437.000000
1086.125723,0.566789,271668.000000,73663.000000
1089.812080,0.565784,272144.000000,73963.000000
1093.494224,0.564910,273135.000000,74382.000000
1097.172153,0.563560,273441.000000,74697.000000
1100.845867,0.561782,274759.000000,75365.000000
1104.515367,0.562538,276154.000000,75616.000000
