Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 15:16:0,,
Header Version:,1,,
System Temp (C):,39.18,,
Detector Temp (C):,36.12,,
Humidity (%):,14.49,,
Lamp PD:,3630,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.672,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.707365,33639.000000,6599.000000
905.521072,0.721394,38213.000000,7258.000000
909.408318,0.729867,42332.000000,7885.000000
913.291349,0.736834,46950.000000,8606.000000
917.170165,0.735795,51785.000000,9515.000000
921.044767,0.734042,58287.000000,10753.000000
924.915155,0.733113,66979.000000,12383.000000
930.069116,0.740283,82100.000000,14930.000000
933.929670,0.751068,94317.000000,16731.000000
937.786010,0.764472,106099.000000,18249.000000
941.638135,0.771857,116718.000000,19737.000000
945.486046,0.782068,125961.000000,20805.000000
949.329742,0.788294,134812.000000,21950.000000
953.169224,0.794852,143641.000000,23037.000000
957.004491,0.801542,152380.000000,24065.000000
960.835544,0.806855,161986.000000,25271.000000
965.937059,0.817775,175129.000000,26643.000000
969.758279,0.823507,185335.000000,27826.000000
973.575284,0.826866,195809.000000,29172.000000
977.388074,0.831224,206740.000000,30493.000000
981.196650,0.835565,217308.000000,31733.000000
985.001012,0.842283,228047.000000,32790.000000
988.801159,0.845755,238038.000000,33954.000000
992.597092,0.848888,247444.000000,35042.000000
996.388810,0.850705,256381.000000,36156.000000
1000.176314,0.852939,264317.000000,37084.000000
1005.219764,0.856060,273187.000000,38054.000000
1008.997434,0.858388,278661.000000,38609.000000
1012.770890,0.858881,283378.000000,39218.000000
1016.540131,0.859735,286796.000000,39613.000000
1020.305158,0.858561,289545.000000,40101.000000
1024.065971,0.857574,290768.000000,40362.000000
1027.822569,0.858634,291659.000000,40387.000000
1031.574953,0.857077,291738.000000,40543.000000
1035.323122,0.856256,291180.000000,40542.000000
1040.314125,0.854424,289060.000000,40417.000000
1044.052461,0.854551,287270.000000,40155.000000
1047.786582,0.853246,285260.000000,39994.000000
1051.516489,0.849360,282938.000000,40025.000000
1055.242181,0.847967,280933.000000,39869.000000
1058.963659,0.846324,278805.000000,39717.000000
1062.680922,0.842694,276533.000000,39724.000000
1066.393971,0.840647,275025.000000,39694.000000
1070.102806,0.838898,273940.000000,39697.000000
1075.041363,0.833873,272610.000000,39964.000000
1078.740364,0.829985,271864.000000,40213.000000
1082.435151,0.828935,271322.000000,40230.000000
1086.125723,0.825823,271668.000000,40571.000000
1089.812080,0.822863,272144.000000,40920.000000
1093.494224,0.819335,273135.000000,41404.000000
1097.172153,0.815563,273441.000000,41812.000000
1100.845867,0.813393,274759.000000,42224.000000
1104.515367,0.810510,276154.000000,42721.000000
1109.401478,0.809987,278191.000000,43088.000000
1113.061144,0.808460,279666.000000,43469.000000
1116.716596,0.806999,281465.000000,43896.000000
1120.367833,0.807332,283330.000000,44153.000000
1124.014856,0.809214,285720.000000,44333.000000
1127.657665,0.811256,287805.000000,44447.000000
1131.296259,0.811749,290051.000000,44743.000000
1134.930639,0.816355,292331.000000,44619.000000
1138.560804,0.822053,294917.000000,44427.000000
1143.394469,0.830648,298293.000000,44055.000000
1147.014801,0.837319,300985.000000,43775.000000
1150.630918,0.842114,304257.000000,43765.000000
1154.242821,0.849306,307712.000000,43535.000000
1157.850509,0.853327,310881.000000,43578.000000
1161.453983,0.856016,314276.000000,43782.000000
1165.053242,0.858389,318257.000000,44095.000000
1168.648287,0.861351,322819.000000,44423.000000
1172.239118,0.862789,326850.000000,44829.000000
1177.020337,0.867346,332795.000000,45168.000000
1180.601334,0.870371,338252.000000,45590.000000
1184.178116,0.874402,344529.000000,46007.000000
1187.750684,0.878733,351023.000000,46409.000000
1191.319038,0.882717,357082.000000,46779.000000
1194.883177,0.884617,364643.000000,47561.000000
1198.443102,0.888928,372656.000000,48126.000000
1201.998812,0.891570,379916.000000,48766.000000
1205.550308,0.892066,387104.000000,49632.000000
1210.279081,0.892567,398358.000000,51016.000000
1213.820743,0.889921,406330.000000,52355.000000
1217.358191,0.884973,414296.000000,53993.000000
1220.891424,0.879280,423100.000000,55868.000000
1224.420443,0.874333,431276.000000,57600.000000
1227.945248,0.871566,440314.000000,59183.000000
1231.465838,0.867469,449218.000000,60952.000000
1234.982214,0.864545,457807.000000,62537.000000
1238.494375,0.863653,468067.000000,64070.000000
1243.170701,0.862080,479193.000000,65831.000000
1246.673029,0.861161,486758.000000,67012.000000
1250.171142,0.861144,495180.000000,68174.000000
1253.665041,0.861245,503918.000000,69361.000000
1257.154726,0.859907,511654.000000,70643.000000
1260.640196,0.857798,521154.000000,72305.000000
1264.121451,0.856650,534098.000000,74297.000000
1267.598492,0.858083,549524.000000,76191.000000
1271.071319,0.858102,564969.000000,78329.000000
1275.695199,0.859634,583497.000000,80613.000000
1279.158192,0.859611,596509.000000,82415.000000
1282.616970,0.861598,610137.000000,83913.000000
1286.071534,0.863251,621777.000000,85189.000000
1289.521884,0.865352,632911.000000,86296.000000
1292.968020,0.868415,643299.000000,87096.000000
1296.409940,0.873196,653998.000000,87575.000000
1299.847647,0.875854,662535.000000,88177.000000
1303.281139,0.879242,669534.000000,88416.000000
1307.852572,0.884894,680622.000000,88718.000000
1311.276231,0.888872,687613.000000,88812.000000
1314.695675,0.892267,692993.000000,88810.000000
1318.110904,0.897043,697587.000000,88421.000000
1321.521919,0.903199,703545.000000,87921.000000
1324.928720,0.909565,707997.000000,87190.000000
1328.331306,0.915778,710077.000000,86204.000000
1331.729678,0.922101,712333.000000,85228.000000
