Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:11:55,,
Header Version:,1,,
System Temp (C):,35.04,,
Detector Temp (C):,30.29,,
Humidity (%):,20.97,,
Lamp PD:,3671,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.731,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.458249,33639.000000,11711.000000
905.521072,0.471285,38213.000000,12910.000000
909.408318,0.475912,42332.000000,14150.000000
913.291349,0.480884,46950.000000,15515.000000
917.170165,0.476937,51785.000000,17269.000000
921.044767,0.469807,58287.000000,19759.000000
924.915155,0.466521,66979.000000,22878.000000
930.069116,0.472318,82100.000000,27671.000000
933.929670,0.484828,94317.000000,30886.000000
937.786010,0.501627,106099.000000,33426.000000
941.638135,0.514944,116718.000000,35661.000000
945.486046,0.525406,125961.000000,37569.000000
949.329742,0.533142,134812.000000,39499.000000
953.169224,0.541276,143641.000000,41305.000000
957.004491,0.547766,152380.000000,43168.000000
960.835544,0.555715,161986.000000,45057.000000
965.937059,0.566253,175129.000000,47545.000000
969.758279,0.570545,185335.000000,49821.000000
973.575284,0.572850,195809.000000,52358.000000
977.388074,0.578168,206740.000000,54608.000000
981.196650,0.582093,217308.000000,56883.000000
985.001012,0.587592,228047.000000,58943.000000
988.801159,0.591680,238038.000000,60949.000000
992.597092,0.592361,247444.000000,63258.000000
996.388810,0.593401,256381.000000,65386.000000
1000.176314,0.594020,264317.000000,67314.000000
1005.219764,0.594144,273187.000000,69553.000000
1008.997434,0.595669,278661.000000,70698.000000
1012.770890,0.597017,283378.000000,71672.000000
1016.540131,0.596906,286796.000000,72555.000000
1020.305158,0.596683,289545.000000,73288.000000
1024.065971,0.594814,290768.000000,73915.000000
1027.822569,0.592678,291659.000000,74507.000000
1031.574953,0.591765,291738.000000,74684.000000
1035.323122,0.592029,291180.000000,74496.000000
1040.314125,0.591469,289060.000000,74049.000000
1044.052461,0.591047,287270.000000,73662.000000
1047.786582,0.590327,285260.000000,73268.000000
1051.516489,0.587115,282938.000000,73211.000000
1055.242181,0.585327,280933.000000,72992.000000
1058.963659,0.583330,278805.000000,72773.000000
1062.680922,0.581409,276533.000000,72500.000000
1066.393971,0.581009,275025.000000,72171.000000
1070.102806,0.580963,273940.000000,71894.000000
