Method:,Hadamard 1,,
Host Date-Time:,20/2/20 @ 14:5:14,,
Header Version:,1,,
System Temp (C):,32.45,,
Detector Temp (C):,27.07,,
Humidity (%):,25.09,,
Lamp PD:,3663,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.672,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.234388,33639.000000,19609.000000
905.521072,0.248583,38213.000000,21559.000000
909.408318,0.250877,42332.000000,23757.000000
913.291349,0.258470,46950.000000,25892.000000
917.170165,0.249029,51785.000000,29186.000000
921.044767,0.237568,58287.000000,33729.000000
924.915155,0.227630,66979.000000,39656.000000
930.069116,0.237284,82100.000000,47540.000000
933.929670,0.251340,94317.000000,52875.000000
937.786010,0.265130,106099.000000,57621.000000
941.638135,0.273753,116718.000000,62142.000000
945.486046,0.278893,125961.000000,66274.000000
949.329742,0.285718,134812.000000,69825.000000
953.169224,0.291168,143641.000000,73470.000000
957.004491,0.293419,152380.000000,77537.000000
960.835544,0.296331,161986.000000,81874.000000
965.937059,0.300185,175129.000000,87735.000000
969.758279,0.305167,185335.000000,91789.000000
973.575284,0.307675,195809.000000,96418.000000
977.388074,0.312865,206740.000000,100591.000000
981.196650,0.314911,217308.000000,105236.000000
985.001012,0.318364,228047.000000,109562.000000
988.801159,0.320752,238038.000000,113735.000000
992.597092,0.322671,247444.000000,117708.000000
996.388810,0.325544,256381.000000,121155.000000
1000.176314,0.328045,264317.000000,124188.000000
1005.219764,0.330858,273187.000000,127527.000000
1008.997434,0.331828,278661.000000,129792.000000
1012.770890,0.332023,283378.000000,131930.000000
1016.540131,0.332828,286796.000000,133274.000000
1020.305158,0.334812,289545.000000,133938.000000
1024.065971,0.336011,290768.000000,134133.000000
1027.822569,0.336997,291659.000000,134239.000000
1031.574953,0.337101,291738.000000,134243.000000
1035.323122,0.336632,291180.000000,134131.000000
1040.314125,0.335917,289060.000000,133374.000000
1044.052461,0.335979,287270.000000,132529.000000
1047.786582,0.337334,285260.000000,131192.000000
1051.516489,0.336540,282938.000000,130362.000000
1055.242181,0.336206,280933.000000,129538.000000
1058.963659,0.335817,278805.000000,128672.000000
1062.680922,0.333608,276533.000000,128274.000000
1066.393971,0.332671,275025.000000,127850.000000
1070.102806,0.331186,273940.000000,127782.000000
1075.041363,0.330594,272610.000000,127335.000000
1078.740364,0.330630,271864.000000,126976.000000
1082.435151,0.329076,271322.000000,127177.000000
1086.125723,0.328535,271668.000000,127498.000000
1089.812080,0.326464,272144.000000,128332.000000
1093.494224,0.325512,273135.000000,129082.000000
1097.172153,0.324017,273441.000000,129672.000000
1100.845867,0.323182,274759.000000,130548.000000
1104.515367,0.323489,276154.000000,131118.000000
1109.401478,0.324316,278191.000000,131834.000000
1113.061144,0.324978,279666.000000,132331.000000
1116.716596,0.325165,281465.000000,133125.000000
1120.367833,0.324890,283330.000000,134092.000000
1124.014856,0.325633,285720.000000,134992.000000
1127.657665,0.325997,287805.000000,135863.000000
1131.296259,0.328192,290051.000000,136233.000000
1134.930639,0.329855,292331.000000,136779.000000
1138.560804,0.333954,294917.000000,136693.000000
1143.394469,0.339736,298293.000000,136429.000000
1147.014801,0.343883,300985.000000,136352.000000
1150.630918,0.347189,304257.000000,136789.000000
1154.242821,0.350335,307712.000000,137344.000000
1157.850509,0.352105,310881.000000,138194.000000
1161.453983,0.353931,314276.000000,139117.000000
1165.053242,0.355083,318257.000000,140506.000000
1168.648287,0.356955,322819.000000,141907.000000
1172.239118,0.357951,326850.000000,143350.000000
1177.020337,0.361942,332795.000000,144622.000000
1180.601334,0.363584,338252.000000,146439.000000
1184.178116,0.365347,344529.000000,148552.000000
1187.750684,0.367871,351023.000000,150475.000000
1191.319038,0.370085,357082.000000,152294.000000
1194.883177,0.372192,364643.000000,154766.000000
1198.443102,0.374080,372656.000000,157481.000000
1201.998812,0.375478,379916.000000,160033.000000
1205.550308,0.376606,387104.000000,162638.000000
1210.279081,0.377596,398358.000000,166985.000000
1213.820743,0.376061,406330.000000,170930.000000
1217.358191,0.373254,414296.000000,175411.000000
1220.891424,0.369151,423100.000000,180839.000000
1224.420443,0.364930,431276.000000,186134.000000
1227.945248,0.362397,440314.000000,191146.000000
1231.465838,0.359473,449218.000000,196329.000000
1234.982214,0.356901,457807.000000,201271.000000
1238.494375,0.356308,468067.000000,206063.000000
1243.170701,0.356214,479193.000000,211007.000000
1246.673029,0.355574,486758.000000,214654.000000
1250.171142,0.355550,495180.000000,218380.000000
1253.665041,0.355436,503918.000000,222292.000000
1257.154726,0.353925,511654.000000,226491.000000
1260.640196,0.351255,521154.000000,232119.000000
1264.121451,0.348811,534098.000000,239227.000000
1267.598492,0.348930,549524.000000,246069.000000
1271.071319,0.348918,564969.000000,252992.000000
1275.695199,0.349405,583497.000000,260996.000000
1279.158192,0.350220,596509.000000,266316.000000
1282.616970,0.351363,610137.000000,271684.000000
1286.071534,0.352497,621777.000000,276145.000000
1289.521884,0.354484,632911.000000,279807.000000
1292.968020,0.356510,643299.000000,283076.000000
1296.409940,0.359449,653998.000000,285843.000000
1299.847647,0.360946,662535.000000,288578.000000
1303.281139,0.362598,669534.000000,290519.000000
1307.852572,0.365742,680622.000000,293200.000000
1311.276231,0.368091,687613.000000,294614.000000
1314.695675,0.370176,692993.000000,295497.000000
1318.110904,0.373275,697587.000000,295341.000000
1321.521919,0.377900,703545.000000,294708.000000
1324.928720,0.382259,707997.000000,293611.000000
1328.331306,0.386420,710077.000000,291666.000000
1331.729678,0.390622,712333.000000,289775.000000
1335.123835,0.395223,715576.000000,288027.000000
1339.642823,0.401055,717691.000000,285025.000000
1343.027147,0.404410,716977.000000,282550.000000
1346.407256,0.408738,716577.000000,279592.000000
1349.783151,0.412196,716270.000000,277256.000000
1353.154831,0.416078,715315.000000,274422.000000
1356.522297,0.419665,713176.000000,271351.000000
1359.885549,0.422933,710971.000000,268484.000000
1363.244586,0.427120,708733.000000,265071.000000
1366.599408,0.431401,706319.000000,261577.000000
1371.065950,0.439854,701665.000000,254845.000000
