Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:44:40,,
Header Version:,1,,
System Temp (C):,36.45,,
Detector Temp (C):,32.29,,
Humidity (%):,22.46,,
Lamp PD:,3714,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.712,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.422698,33639.000000,12710.000000
905.521072,0.438229,38213.000000,13931.000000
909.408318,0.441098,42332.000000,15331.000000
913.291349,0.450769,46950.000000,16629.000000
917.170165,0.439631,51785.000000,18818.000000
921.044767,0.433457,58287.000000,21484.000000
924.915155,0.428172,66979.000000,24990.000000
930.069116,0.435892,82100.000000,30092.000000
933.929670,0.445519,94317.000000,33812.000000
937.786010,0.458297,106099.000000,36933.000000
941.638135,0.464741,116718.000000,40031.000000
945.486046,0.469788,125961.000000,42702.000000
949.329742,0.475311,134812.000000,45125.000000
953.169224,0.479653,143641.000000,47602.000000
957.004491,0.481705,152380.000000,50260.000000
960.835544,0.484040,161986.000000,53142.000000
965.937059,0.489170,175129.000000,56779.000000
969.758279,0.493331,185335.000000,59515.000000
973.575284,0.492644,195809.000000,62978.000000
977.388074,0.497654,206740.000000,65731.000000
981.196650,0.499860,217308.000000,68741.000000
985.001012,0.503961,228047.000000,71460.000000
988.801159,0.505693,238038.000000,74294.000000
992.597092,0.508529,247444.000000,76727.000000
996.388810,0.510501,256381.000000,79138.000000
1000.176314,0.512366,264317.000000,81238.000000
1005.219764,0.514862,273187.000000,83483.000000
1008.997434,0.516568,278661.000000,84822.000000
1012.770890,0.517343,283378.000000,86104.000000
1016.540131,0.518129,286796.000000,86985.000000
1020.305158,0.519763,289545.000000,87489.000000
1024.065971,0.520250,290768.000000,87760.000000
1027.822569,0.520649,291659.000000,87948.000000
1031.574953,0.520560,291738.000000,87990.000000
1035.323122,0.520820,291180.000000,87769.000000
1040.314125,0.520855,289060.000000,87123.000000
1044.052461,0.521028,287270.000000,86549.000000
1047.786582,0.521399,285260.000000,85870.000000
1051.516489,0.520386,282938.000000,85370.000000
1055.242181,0.519849,280933.000000,84870.000000
1058.963659,0.519082,278805.000000,84376.000000
1062.680922,0.518026,276533.000000,83892.000000
1066.393971,0.517249,275025.000000,83584.000000
1070.102806,0.515985,273940.000000,83497.000000
1075.041363,0.514782,272610.000000,83322.000000
1078.740364,0.513561,271864.000000,83328.000000
1082.435151,0.513158,271322.000000,83239.000000
1086.125723,0.511895,271668.000000,83588.000000
1089.812080,0.510468,272144.000000,84010.000000
1093.494224,0.510431,273135.000000,84323.000000
1097.172153,0.509493,273441.000000,84600.000000
1100.845867,0.509073,274759.000000,85090.000000
1104.515367,0.509307,276154.000000,85476.000000
1109.401478,0.509436,278191.000000,86081.000000
1113.061144,0.509699,279666.000000,86485.000000
1116.716596,0.509361,281465.000000,87109.000000
1120.367833,0.509679,283330.000000,87622.000000
1124.014856,0.511981,285720.000000,87894.000000
1127.657665,0.512764,287805.000000,88376.000000
1131.296259,0.515624,290051.000000,88481.000000
1134.930639,0.518417,292331.000000,88605.000000
1138.560804,0.523154,294917.000000,88419.000000
1143.394469,0.529751,298293.000000,88083.000000
1147.014801,0.534788,300985.000000,87853.000000
1150.630918,0.539454,304257.000000,87859.000000
1154.242821,0.544477,307712.000000,87835.000000
1157.850509,0.548956,310881.000000,87829.000000
1161.453983,0.552212,314276.000000,88125.000000
1165.053242,0.553935,318257.000000,88888.000000
1168.648287,0.556002,322819.000000,89734.000000
1172.239118,0.557849,326850.000000,90469.000000
1177.020337,0.562339,332795.000000,91167.000000
1180.601334,0.565014,338252.000000,92093.000000
1184.178116,0.567549,344529.000000,93256.000000
1187.750684,0.571119,351023.000000,94236.000000
1191.319038,0.574533,357082.000000,95112.000000
1194.883177,0.577822,364643.000000,96393.000000
1198.443102,0.579949,372656.000000,98030.000000
1201.998812,0.582205,379916.000000,99422.000000
1205.550308,0.582587,387104.000000,101214.000000
1210.279081,0.582593,398358.000000,104155.000000
1213.820743,0.579434,406330.000000,107015.000000
1217.358191,0.574586,414296.000000,110338.000000
1220.891424,0.569264,423100.000000,114072.000000
1224.420443,0.564174,431276.000000,117647.000000
1227.945248,0.560762,440314.000000,121060.000000
1231.465838,0.557672,449218.000000,124390.000000
1234.982214,0.554121,457807.000000,127809.000000
1238.494375,0.553023,468067.000000,131004.000000
1243.170701,0.551465,479193.000000,134600.000000
1246.673029,0.550038,486758.000000,137175.000000
1250.171142,0.549570,495180.000000,139699.000000
1253.665041,0.548652,503918.000000,142465.000000
1257.154726,0.546570,511654.000000,145347.000000
1260.640196,0.544243,521154.000000,148841.000000
1264.121451,0.542396,534098.000000,153188.000000
1267.598492,0.542770,549524.000000,157477.000000
