Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:53:14,,
Header Version:,1,,
System Temp (C):,38.19,,
Detector Temp (C):,33.82,,
Humidity (%):,20.44,,
Lamp PD:,3713,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.718,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.458509,33639.000000,11704.000000
905.521072,0.476565,38213.000000,12754.000000
909.408318,0.480293,42332.000000,14008.000000
913.291349,0.485047,46950.000000,15367.000000
917.170165,0.482531,51785.000000,17048.000000
921.044767,0.480938,58287.000000,19259.000000
924.915155,0.476389,66979.000000,22364.000000
930.069116,0.483623,82100.000000,26960.000000
933.929670,0.495692,94317.000000,30123.000000
937.786010,0.507764,106099.000000,32957.000000
941.638135,0.518773,116718.000000,35348.000000
945.486046,0.527283,125961.000000,37407.000000
949.329742,0.534574,134812.000000,39369.000000
953.169224,0.544029,143641.000000,41044.000000
957.004491,0.550724,152380.000000,42875.000000
960.835544,0.554560,161986.000000,45177.000000
965.937059,0.564703,175129.000000,47715.000000
969.758279,0.570876,185335.000000,49783.000000
973.575284,0.572228,195809.000000,52433.000000
977.388074,0.579004,206740.000000,54503.000000
981.196650,0.581681,217308.000000,56937.000000
985.001012,0.585937,228047.000000,59168.000000
988.801159,0.588853,238038.000000,61347.000000
992.597092,0.590772,247444.000000,63490.000000
996.388810,0.591730,256381.000000,65638.000000
1000.176314,0.593401,264317.000000,67410.000000
1005.219764,0.594863,273187.000000,69438.000000
1008.997434,0.594706,278661.000000,70855.000000
1012.770890,0.595366,283378.000000,71945.000000
1016.540131,0.595173,286796.000000,72845.000000
1020.305158,0.596067,289545.000000,73392.000000
1024.065971,0.594561,290768.000000,73958.000000
1027.822569,0.594126,291659.000000,74259.000000
1031.574953,0.594074,291738.000000,74288.000000
1035.323122,0.593366,291180.000000,74267.000000
1040.314125,0.592015,289060.000000,73956.000000
1044.052461,0.590717,287270.000000,73718.000000
1047.786582,0.590605,285260.000000,73221.000000
1051.516489,0.589572,282938.000000,72798.000000
1055.242181,0.588894,280933.000000,72395.000000
1058.963659,0.587179,278805.000000,72131.000000
1062.680922,0.585623,276533.000000,71800.000000
1066.393971,0.584338,275025.000000,71620.000000
1070.102806,0.583149,273940.000000,71533.000000
1075.041363,0.581424,272610.000000,71469.000000
1078.740364,0.580398,271864.000000,71442.000000
1082.435151,0.579392,271322.000000,71465.000000
1086.125723,0.578350,271668.000000,71728.000000
1089.812080,0.577762,272144.000000,71951.000000
1093.494224,0.577209,273135.000000,72305.000000
1097.172153,0.575090,273441.000000,72740.000000
1100.845867,0.576481,274759.000000,72857.000000
1104.515367,0.575834,276154.000000,73336.000000
1109.401478,0.576310,278191.000000,73796.000000
1113.061144,0.577285,279666.000000,74021.000000
1116.716596,0.578325,281465.000000,74319.000000
1120.367833,0.579985,283330.000000,74526.000000
1124.014856,0.583138,285720.000000,74611.000000
1127.657665,0.589333,287805.000000,74091.000000
1131.296259,0.595685,290051.000000,73585.000000
1134.930639,0.602748,292331.000000,72967.000000
1138.560804,0.615175,294917.000000,71536.000000
1143.394469,0.629812,298293.000000,69957.000000
1147.014801,0.640893,300985.000000,68810.000000
1150.630918,0.649221,304257.000000,68237.000000
1154.242821,0.658410,307712.000000,67567.000000
1157.850509,0.664237,310881.000000,67353.000000
1161.453983,0.670336,314276.000000,67139.000000
1165.053242,0.674718,318257.000000,67307.000000
1168.648287,0.681034,322819.000000,67286.000000
1172.239118,0.684138,326850.000000,67641.000000
1177.020337,0.689457,332795.000000,68033.000000
1180.601334,0.693613,338252.000000,68490.000000
1184.178116,0.698433,344529.000000,68991.000000
1187.750684,0.702564,351023.000000,69626.000000
1191.319038,0.706091,357082.000000,70255.000000
1194.883177,0.709864,364643.000000,71122.000000
1198.443102,0.712146,372656.000000,72304.000000
1201.998812,0.712450,379916.000000,73661.000000
1205.550308,0.713004,387104.000000,74959.000000
1210.279081,0.711746,398358.000000,77362.000000
1213.820743,0.707023,406330.000000,79773.000000
1217.358191,0.703333,414296.000000,82031.000000
1220.891424,0.698616,423100.000000,84689.000000
1224.420443,0.693990,431276.000000,87250.000000
1227.945248,0.690622,440314.000000,89772.000000
1231.465838,0.687284,449218.000000,92294.000000
1234.982214,0.685950,457807.000000,94348.000000
1238.494375,0.683854,468067.000000,96929.000000
1243.170701,0.682107,479193.000000,99633.000000
1246.673029,0.681725,486758.000000,101295.000000
1250.171142,0.680633,495180.000000,103307.000000
1253.665041,0.680233,503918.000000,105227.000000
1257.154726,0.677515,511654.000000,107513.000000
1260.640196,0.675254,521154.000000,110081.000000
1264.121451,0.674327,534098.000000,113056.000000
1267.598492,0.675405,549524.000000,116033.000000
1271.071319,0.675748,564969.000000,119200.000000
1275.695199,0.677286,583497.000000,122674.000000
1279.158192,0.678113,596509.000000,125171.000000
1282.616970,0.680858,610137.000000,127224.000000
1286.071534,0.682429,621777.000000,129183.000000
1289.521884,0.684974,632911.000000,130728.000000
1292.968020,0.688662,643299.000000,131750.000000
1296.409940,0.693561,653998.000000,132439.000000
1299.847647,0.697681,662535.000000,132901.000000
1303.281139,0.702457,669534.000000,132836.000000
1307.852572,0.710464,680622.000000,132569.000000
1311.276231,0.716954,687613.000000,131944.000000
1314.695675,0.723292,692993.000000,131050.000000
1318.110904,0.730977,697587.000000,129605.000000
1321.521919,0.741033,703545.000000,127720.000000
1324.928720,0.750227,707997.000000,125836.000000
1328.331306,0.759537,710077.000000,123529.000000
1331.729678,0.769266,712333.000000,121176.000000
1335.123835,0.778671,715576.000000,119120.000000
1339.642823,0.791566,717691.000000,115977.000000
1343.027147,0.801306,716977.000000,113292.000000
1346.407256,0.810574,716577.000000,110838.000000
1349.783151,0.818919,716270.000000,108682.000000
1353.154831,0.828667,715315.000000,106128.000000
1356.522297,0.836326,713176.000000,103961.000000
1359.885549,0.844988,710971.000000,101593.000000
1363.244586,0.854269,708733.000000,99132.000000
1366.599408,0.865253,706319.000000,96327.000000
1371.065950,0.882857,701665.000000,91891.000000
1374.410939,0.899106,697460.000000,87986.000000
1377.751713,0.919692,691985.000000,83254.000000
1381.088274,0.943871,686523.000000,78124.000000
1384.420619,0.970209,680381.000000,72869.000000
1387.748751,0.999549,675468.000000,67617.000000
1391.072668,1.031786,671911.000000,62449.000000
1394.392370,1.061055,668723.000000,58102.000000
1397.707858,1.094098,666533.000000,53669.000000
1402.121953,1.132186,665113.000000,49058.000000
1405.427607,1.158610,665198.000000,46168.000000
1408.729047,1.184040,664935.000000,43525.000000
1412.026273,1.206274,664455.000000,41323.000000
1415.319284,1.224047,664556.000000,39672.000000
1418.608081,1.241205,664917.000000,38156.000000
1421.892663,1.255889,665017.000000,36893.000000
1425.173031,1.268980,664617.000000,35776.000000
1428.449184,1.277267,665359.000000,35139.000000
1431.721123,1.285001,666424.000000,34574.000000
1436.077153,1.292620,667155.000000,34010.000000
1439.339258,1.295917,668127.000000,33802.000000
1442.597149,1.299822,668698.000000,33528.000000
1445.850825,1.305415,669264.000000,33127.000000
1449.100287,1.304544,669273.000000,33194.000000
1452.345535,1.307166,669026.000000,32982.000000
1455.586568,1.309216,668707.000000,32811.000000
1458.823387,1.309384,668068.000000,32767.000000
1462.055991,1.305933,666684.000000,32960.000000
1466.359575,1.308244,665382.000000,32721.000000
1469.582345,1.303154,664120.000000,33044.000000
1472.800901,1.300228,662276.000000,33175.000000
1476.015243,1.292722,660385.000000,33657.000000
1479.225371,1.291149,658310.000000,33673.000000
1482.431284,1.286809,656313.000000,33908.000000
1485.632982,1.282505,654173.000000,34134.000000
1488.830466,1.277058,651677.000000,34433.000000
1492.023736,1.271924,649126.000000,34706.000000
1496.274873,1.265525,646247.000000,35065.000000
1499.458309,1.259529,643294.000000,35390.000000
1502.637531,1.254294,640417.000000,35659.000000
1505.812538,1.246310,637303.000000,36144.000000
1508.983330,1.244597,634074.000000,36103.000000
1512.149909,1.239049,630551.000000,36364.000000
1515.312273,1.235851,626579.000000,36402.000000
1518.470422,1.229785,623236.000000,36717.000000
1521.624357,1.226540,619556.000000,36774.000000
1525.823048,1.219607,614520.000000,37062.000000
1528.967149,1.216804,610731.000000,37072.000000
1532.107036,1.212782,606260.000000,37143.000000
1535.242709,1.209671,601771.000000,37133.000000
1538.374167,1.205154,597293.000000,37242.000000
1541.501410,1.202730,592533.000000,37152.000000
1544.624439,1.200269,587614.000000,37053.000000
1547.743254,1.196211,582008.000000,37044.000000
1550.857855,1.191524,576631.000000,37100.000000
1555.004099,1.192030,569180.000000,36578.000000
1558.108866,1.187838,563682.000000,36576.000000
1561.209418,1.184448,557265.000000,36443.000000
1564.305756,1.184225,551187.000000,36064.000000
1567.397879,1.177870,545545.000000,36221.000000
1570.485788,1.173816,539133.000000,36131.000000
1573.569483,1.173158,532551.000000,35744.000000
1576.648963,1.169093,525907.000000,35630.000000
1579.724229,1.166112,518938.000000,35400.000000
1583.818027,1.163368,509333.000000,34965.000000
1586.883459,1.160407,502458.000000,34729.000000
1589.944677,1.156351,494992.000000,34534.000000
1593.001680,1.150799,487232.000000,34430.000000
1596.054469,1.145636,480020.000000,34326.000000
1599.103043,1.141686,472168.000000,34073.000000
1602.147403,1.138661,464280.000000,33738.000000
1605.187548,1.133181,456706.000000,33609.000000
1608.223479,1.129543,448530.000000,33285.000000
1612.264832,1.125792,437205.000000,32726.000000
1615.290929,1.117927,429490.000000,32736.000000
1618.312812,1.113748,421504.000000,32438.000000
1621.330481,1.109992,413173.000000,32073.000000
1624.343935,1.107330,404553.000000,31597.000000
1627.353174,1.105706,396423.000000,31078.000000
1630.358200,1.104451,388513.000000,30546.000000
1633.359010,1.100060,380160.000000,30193.000000
1636.355607,1.093764,371598.000000,29944.000000
1640.344513,1.087584,360463.000000,29463.000000
1643.331275,1.088035,352069.000000,28747.000000
1646.313824,1.084191,343006.000000,28256.000000
1649.292158,1.078225,333872.000000,27884.000000
1652.266277,1.077290,324504.000000,27160.000000
1655.236182,1.072726,314053.000000,26563.000000
1658.201873,1.069802,302316.000000,25743.000000
1661.163349,1.065370,289087.000000,24869.000000
1664.120611,1.062076,274074.000000,23757.000000
1668.057070,1.050851,249318.000000,22177.000000
1671.004498,1.046733,227555.000000,20434.000000
1673.947712,1.038521,203186.000000,18594.000000
1676.886711,1.033497,178338.000000,16510.000000
1679.821496,1.025414,153876.000000,14513.000000
1682.752066,1.023303,131194.000000,12434.000000
1685.678422,1.029470,111238.000000,10394.000000
1688.600564,1.024005,94301.000000,8923.000000
1691.518491,1.029577,80350.000000,7506.000000
1695.402504,1.050062,65120.000000,5803.000000
1698.310598,1.044003,55907.000000,5052.000000
1701.214477,1.041303,48643.000000,4423.000000
