Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:46:53,,
Header Version:,1,,
System Temp (C):,37.12,,
Detector Temp (C):,32.97,,
Humidity (%):,22.47,,
Lamp PD:,3714,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.727,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.584141,33639.000000,8764.000000
905.521072,0.595843,38213.000000,9691.000000
909.408318,0.600217,42332.000000,10628.000000
913.291349,0.611656,46950.000000,11481.000000
917.170165,0.601599,51785.000000,12960.000000
921.044767,0.599230,58287.000000,14667.000000
924.915155,0.598772,66979.000000,16872.000000
930.069116,0.605907,82100.000000,20344.000000
933.929670,0.620558,94317.000000,22596.000000
937.786010,0.631067,106099.000000,24811.000000
941.638135,0.645205,116718.000000,26420.000000
945.486046,0.652985,125961.000000,28006.000000
949.329742,0.660894,134812.000000,29433.000000
953.169224,0.667601,143641.000000,30880.000000
957.004491,0.672866,152380.000000,32364.000000
960.835544,0.680908,161986.000000,33773.000000
965.937059,0.688869,175129.000000,35850.000000
969.758279,0.694506,185335.000000,37450.000000
973.575284,0.697816,195809.000000,39266.000000
977.388074,0.701171,206740.000000,41139.000000
981.196650,0.705733,217308.000000,42790.000000
985.001012,0.709450,228047.000000,44522.000000
988.801159,0.712682,238038.000000,46128.000000
992.597092,0.715168,247444.000000,47677.000000
996.388810,0.716145,256381.000000,49288.000000
1000.176314,0.718060,264317.000000,50590.000000
1005.219764,0.719756,273187.000000,52084.000000
1008.997434,0.721169,278661.000000,52955.000000
1012.770890,0.722448,283378.000000,53693.000000
1016.540131,0.722437,286796.000000,54342.000000
1020.305158,0.722326,289545.000000,54877.000000
1024.065971,0.722987,290768.000000,55025.000000
1027.822569,0.722512,291659.000000,55254.000000
1031.574953,0.721648,291738.000000,55379.000000
1035.323122,0.722711,291180.000000,55138.000000
1040.314125,0.720744,289060.000000,54985.000000
1044.052461,0.721352,287270.000000,54568.000000
1047.786582,0.721731,285260.000000,54139.000000
1051.516489,0.719684,282938.000000,53952.000000
1055.242181,0.718855,280933.000000,53672.000000
1058.963659,0.717507,278805.000000,53431.000000
1062.680922,0.715843,276533.000000,53199.000000
1066.393971,0.714065,275025.000000,53126.000000
1070.102806,0.712561,273940.000000,53100.000000
1075.041363,0.711045,272610.000000,53027.000000
1078.740364,0.710027,271864.000000,53006.000000
1082.435151,0.707639,271322.000000,53192.000000
1086.125723,0.706058,271668.000000,53454.000000
1089.812080,0.704331,272144.000000,53761.000000
1093.494224,0.703550,273135.000000,54054.000000
1097.172153,0.701329,273441.000000,54392.000000
1100.845867,0.700774,274759.000000,54724.000000
1104.515367,0.699677,276154.000000,55141.000000
1109.401478,0.699471,278191.000000,55574.000000
1113.061144,0.698956,279666.000000,55935.000000
1116.716596,0.700260,281465.000000,56126.000000
1120.367833,0.700883,283330.000000,56417.000000
1124.014856,0.703885,285720.000000,56501.000000
1127.657665,0.705684,287805.000000,56678.000000
1131.296259,0.710111,290051.000000,56541.000000
1134.930639,0.718743,292331.000000,55864.000000
1138.560804,0.726315,294917.000000,55384.000000
1143.394469,0.739012,298293.000000,54404.000000
1147.014801,0.747940,300985.000000,53778.000000
1150.630918,0.756513,304257.000000,53300.000000
1154.242821,0.764640,307712.000000,52906.000000
1157.850509,0.770026,310881.000000,52792.000000
1161.453983,0.773741,314276.000000,52914.000000
1165.053242,0.776263,318257.000000,53274.000000
1168.648287,0.780062,322819.000000,53567.000000
1172.239118,0.782470,326850.000000,53936.000000
1177.020337,0.787353,332795.000000,54303.000000
1180.601334,0.789945,338252.000000,54865.000000
1184.178116,0.793332,344529.000000,55449.000000
1187.750684,0.798188,351023.000000,55866.000000
1191.319038,0.801951,357082.000000,56340.000000
1194.883177,0.804859,364643.000000,57149.000000
1198.443102,0.807461,372656.000000,58056.000000
1201.998812,0.809963,379916.000000,58847.000000
1205.550308,0.811432,387104.000000,59758.000000
1210.279081,0.810834,398358.000000,61580.000000
1213.820743,0.807297,406330.000000,63326.000000
1217.358191,0.802517,414296.000000,65282.000000
1220.891424,0.797912,423100.000000,67380.000000
1224.420443,0.793196,431276.000000,69432.000000
1227.945248,0.790083,440314.000000,71397.000000
1231.465838,0.786962,449218.000000,73366.000000
1234.982214,0.784996,457807.000000,75108.000000
1238.494375,0.783299,468067.000000,77092.000000
1243.170701,0.781818,479193.000000,79194.000000
1246.673029,0.780693,486758.000000,80653.000000
1250.171142,0.779971,495180.000000,82185.000000
1253.665041,0.780024,503918.000000,83625.000000
1257.154726,0.778180,511654.000000,85270.000000
1260.640196,0.775385,521154.000000,87414.000000
1264.121451,0.773982,534098.000000,89875.000000
1267.598492,0.775063,549524.000000,92241.000000
1271.071319,0.776777,564969.000000,94460.000000
1275.695199,0.778810,583497.000000,97102.000000
1279.158192,0.779995,596509.000000,98997.000000
1282.616970,0.782605,610137.000000,100652.000000
1286.071534,0.785111,621777.000000,101982.000000
1289.521884,0.788101,632911.000000,103096.000000
1292.968020,0.792596,643299.000000,103709.000000
1296.409940,0.797305,653998.000000,104297.000000
1299.847647,0.801906,662535.000000,104545.000000
1303.281139,0.807147,669534.000000,104382.000000
1307.852572,0.815497,680622.000000,104090.000000
1311.276231,0.822605,687613.000000,103452.000000
1314.695675,0.829510,692993.000000,102617.000000
1318.110904,0.837689,697587.000000,101370.000000
1321.521919,0.848109,703545.000000,99812.000000
1324.928720,0.858234,707997.000000,98129.000000
1328.331306,0.868401,710077.000000,96140.000000
1331.729678,0.878346,712333.000000,94262.000000
1335.123835,0.889247,715576.000000,92344.000000
1339.642823,0.902681,717691.000000,89796.000000
1343.027147,0.912204,716977.000000,87761.000000
1346.407256,0.922906,716577.000000,85577.000000
1349.783151,0.931983,716270.000000,83771.000000
1353.154831,0.942690,715315.000000,81622.000000
1356.522297,0.950900,713176.000000,79854.000000
1359.885549,0.960828,710971.000000,77808.000000
1363.244586,0.972455,708733.000000,75514.000000
1366.599408,0.984353,706319.000000,73223.000000
1371.065950,1.005992,701665.000000,69205.000000
1374.410939,1.026265,697460.000000,65653.000000
1377.751713,1.051328,691985.000000,61485.000000
1381.088274,1.080742,686523.000000,57005.000000
1384.420619,1.114417,680381.000000,52280.000000
1387.748751,1.152162,675468.000000,47582.000000
1391.072668,1.189752,671911.000000,43407.000000
1394.392370,1.225385,668723.000000,39798.000000
1397.707858,1.259902,666533.000000,36637.000000
1402.121953,1.301757,665113.000000,33200.000000
1405.427607,1.327115,665198.000000,31321.000000
1408.729047,1.349584,664935.000000,29730.000000
1412.026273,1.371140,664455.000000,28270.000000
1415.319284,1.386146,664556.000000,27314.000000
1418.608081,1.398147,664917.000000,26584.000000
1421.892663,1.407342,665017.000000,26031.000000
1425.173031,1.416065,664617.000000,25498.000000
1428.449184,1.422898,665359.000000,25128.000000
1431.721123,1.429054,666424.000000,24814.000000
1436.077153,1.430388,667155.000000,24765.000000
1439.339258,1.434701,668127.000000,24556.000000
1442.597149,1.437894,668698.000000,24397.000000
1445.850825,1.437923,669264.000000,24416.000000
1449.100287,1.438285,669273.000000,24396.000000
1452.345535,1.438481,669026.000000,24376.000000
1455.586568,1.441672,668707.000000,24186.000000
1458.823387,1.440862,668068.000000,24208.000000
1462.055991,1.437225,666684.000000,24361.000000
1466.359575,1.438234,665382.000000,24257.000000
1469.582345,1.435658,664120.000000,24355.000000
1472.800901,1.431448,662276.000000,24524.000000
1476.015243,1.427294,660385.000000,24689.000000
1479.225371,1.424312,658310.000000,24781.000000
1482.431284,1.420842,656313.000000,24904.000000
1485.632982,1.412744,654173.000000,25290.000000
1488.830466,1.408055,651677.000000,25467.000000
1492.023736,1.405414,649126.000000,25522.000000
1496.274873,1.398829,646247.000000,25797.000000
1499.458309,1.392702,643294.000000,26044.000000
1502.637531,1.387549,640417.000000,26237.000000
1505.812538,1.384209,637303.000000,26311.000000
1508.983330,1.377732,634074.000000,26571.000000
1512.149909,1.370065,630551.000000,26894.000000
1515.312273,1.365676,626579.000000,26996.000000
1518.470422,1.361587,623236.000000,27106.000000
1521.624357,1.356730,619556.000000,27249.000000
1525.823048,1.350595,614520.000000,27412.000000
1528.967149,1.344705,610731.000000,27615.000000
1532.107036,1.339271,606260.000000,27758.000000
1535.242709,1.334871,601771.000000,27833.000000
1538.374167,1.330926,597293.000000,27878.000000
1541.501410,1.325973,592533.000000,27973.000000
1544.624439,1.320819,587614.000000,28072.000000
1547.743254,1.317414,582008.000000,28023.000000
1550.857855,1.313585,576631.000000,28010.000000
1555.004099,1.307735,569180.000000,28023.000000
1558.108866,1.305555,563682.000000,27892.000000
1561.209418,1.301299,557265.000000,27846.000000
1564.305756,1.297036,551187.000000,27814.000000
1567.397879,1.292973,545545.000000,27788.000000
1570.485788,1.290614,539133.000000,27611.000000
1573.569483,1.285956,532551.000000,27568.000000
1576.648963,1.283206,525907.000000,27397.000000
1579.724229,1.275783,518938.000000,27500.000000
1583.818027,1.275960,509333.000000,26980.000000
1586.883459,1.272172,502458.000000,26849.000000
1589.944677,1.268136,494992.000000,26697.000000
1593.001680,1.258759,487232.000000,26852.000000
1596.054469,1.255318,480020.000000,26665.000000
1599.103043,1.253036,472168.000000,26367.000000
1602.147403,1.249043,464280.000000,26166.000000
1605.187548,1.244730,456706.000000,25996.000000
1608.223479,1.239718,448530.000000,25827.000000
1612.264832,1.235492,437205.000000,25421.000000
1615.290929,1.229181,429490.000000,25338.000000
1618.312812,1.227105,421504.000000,24986.000000
1621.330481,1.222399,413173.000000,24759.000000
1624.343935,1.217685,404553.000000,24507.000000
1627.353174,1.214721,396423.000000,24179.000000
1630.358200,1.212993,388513.000000,23791.000000
1633.359010,1.211494,380160.000000,23360.000000
1636.355607,1.206123,371598.000000,23118.000000
1640.344513,1.200892,360463.000000,22697.000000
1643.331275,1.197409,352069.000000,22347.000000
1646.313824,1.196367,343006.000000,21824.000000
1649.292158,1.190798,333872.000000,21517.000000
1652.266277,1.189912,324504.000000,20956.000000
1655.236182,1.187203,314053.000000,20408.000000
1658.201873,1.185158,302316.000000,19738.000000
1661.163349,1.183488,289087.000000,18947.000000
1664.120611,1.179997,274074.000000,18108.000000
1668.057070,1.172998,249318.000000,16740.000000
1671.004498,1.167877,227555.000000,15460.000000
1673.947712,1.163102,203186.000000,13957.000000
1676.886711,1.160105,178338.000000,12335.000000
1679.821496,1.155843,153876.000000,10748.000000
1682.752066,1.153796,131194.000000,9207.000000
1685.678422,1.149837,111238.000000,7878.000000
1688.600564,1.161803,94301.000000,6497.000000
1691.518491,1.156488,80350.000000,5604.000000
1695.402504,1.173233,65120.000000,4370.000000
1698.310598,1.167797,55907.000000,3799.000000
1701.214477,1.170882,48643.000000,3282.000000
