Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:52:18,,
Header Version:,1,,
System Temp (C):,38.1,,
Detector Temp (C):,33.76,,
Humidity (%):,20.34,,
Lamp PD:,3712,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.705,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.664533,33639.000000,7283.000000
905.521072,0.683870,38213.000000,7913.000000
909.408318,0.676742,42332.000000,8911.000000
913.291349,0.687874,46950.000000,9633.000000
917.170165,0.679255,51785.000000,10838.000000
921.044767,0.676940,58287.000000,12264.000000
924.915155,0.667697,66979.000000,14396.000000
930.069116,0.675444,82100.000000,17334.000000
933.929670,0.685113,94317.000000,19475.000000
937.786010,0.693515,106099.000000,21488.000000
941.638135,0.700827,116718.000000,23244.000000
945.486046,0.702905,125961.000000,24965.000000
949.329742,0.702178,134812.000000,26764.000000
953.169224,0.707060,143641.000000,28198.000000
957.004491,0.707358,152380.000000,29893.000000
960.835544,0.707693,161986.000000,31753.000000
965.937059,0.710744,175129.000000,34089.000000
969.758279,0.712718,185335.000000,35912.000000
973.575284,0.712747,195809.000000,37939.000000
977.388074,0.715192,206740.000000,39832.000000
981.196650,0.715391,217308.000000,41849.000000
985.001012,0.718000,228047.000000,43654.000000
988.801159,0.719964,238038.000000,45361.000000
992.597092,0.721629,247444.000000,46973.000000
996.388810,0.722804,256381.000000,48538.000000
1000.176314,0.723659,264317.000000,49942.000000
1005.219764,0.726377,273187.000000,51296.000000
1008.997434,0.727805,278661.000000,52152.000000
1012.770890,0.728968,283378.000000,52893.000000
1016.540131,0.730178,286796.000000,53382.000000
1020.305158,0.732163,289545.000000,53648.000000
1024.065971,0.733087,290768.000000,53760.000000
1027.822569,0.732441,291659.000000,54005.000000
1031.574953,0.733985,291738.000000,53828.000000
1035.323122,0.734648,291180.000000,53643.000000
1040.314125,0.735354,289060.000000,53166.000000
1044.052461,0.735048,287270.000000,52874.000000
1047.786582,0.736515,285260.000000,52327.000000
1051.516489,0.734654,282938.000000,52124.000000
1055.242181,0.734499,280933.000000,51773.000000
1058.963659,0.733603,278805.000000,51487.000000
1062.680922,0.733522,276533.000000,51077.000000
1066.393971,0.733851,275025.000000,50760.000000
1070.102806,0.732562,273940.000000,50710.000000
1075.041363,0.731735,272610.000000,50560.000000
1078.740364,0.731671,271864.000000,50429.000000
1082.435151,0.731296,271322.000000,50372.000000
1086.125723,0.729965,271668.000000,50591.000000
1089.812080,0.730374,272144.000000,50632.000000
1093.494224,0.730531,273135.000000,50798.000000
1097.172153,0.730265,273441.000000,50886.000000
1100.845867,0.731092,274759.000000,51034.000000
1104.515367,0.730907,276154.000000,51315.000000
1109.401478,0.732106,278191.000000,51551.000000
1113.061144,0.733754,279666.000000,51628.000000
1116.716596,0.733922,281465.000000,51940.000000
1120.367833,0.735630,283330.000000,52079.000000
1124.014856,0.737431,285720.000000,52301.000000
1127.657665,0.740331,287805.000000,52332.000000
1131.296259,0.742820,290051.000000,52439.000000
1134.930639,0.747390,292331.000000,52298.000000
1138.560804,0.754248,294917.000000,51934.000000
1143.394469,0.761480,298293.000000,51661.000000
1147.014801,0.768089,300985.000000,51340.000000
1150.630918,0.775177,304257.000000,51058.000000
1154.242821,0.782264,307712.000000,50802.000000
1157.850509,0.787013,310881.000000,50767.000000
1161.453983,0.790721,314276.000000,50885.000000
1165.053242,0.794672,318257.000000,51063.000000
1168.648287,0.798529,322819.000000,51337.000000
1172.239118,0.801859,326850.000000,51581.000000
1177.020337,0.806834,332795.000000,51921.000000
1180.601334,0.809727,338252.000000,52422.000000
1184.178116,0.813770,344529.000000,52900.000000
1187.750684,0.819122,351023.000000,53237.000000
1191.319038,0.823077,357082.000000,53665.000000
1194.883177,0.826413,364643.000000,54382.000000
1198.443102,0.829393,372656.000000,55197.000000
1201.998812,0.831500,379916.000000,56000.000000
1205.550308,0.832189,387104.000000,56969.000000
1210.279081,0.831451,398358.000000,58725.000000
1213.820743,0.827727,406330.000000,60416.000000
1217.358191,0.822878,414296.000000,62292.000000
1220.891424,0.816513,423100.000000,64555.000000
1224.420443,0.811072,431276.000000,66632.000000
1227.945248,0.807230,440314.000000,68633.000000
1231.465838,0.804299,449218.000000,70495.000000
1234.982214,0.799692,457807.000000,72609.000000
1238.494375,0.798362,468067.000000,74464.000000
1243.170701,0.796718,479193.000000,76523.000000
1246.673029,0.795157,486758.000000,78011.000000
1250.171142,0.794358,495180.000000,79507.000000
1253.665041,0.793216,503918.000000,81123.000000
1257.154726,0.790590,511654.000000,82868.000000
1260.640196,0.787818,521154.000000,84947.000000
1264.121451,0.786278,534098.000000,87366.000000
1267.598492,0.785870,549524.000000,89974.000000
1271.071319,0.785808,564969.000000,92516.000000
1275.695199,0.786641,583497.000000,95367.000000
1279.158192,0.787455,596509.000000,97311.000000
1282.616970,0.788369,610137.000000,99325.000000
1286.071534,0.789008,621777.000000,101071.000000
1289.521884,0.791352,632911.000000,102327.000000
1292.968020,0.793666,643299.000000,103454.000000
1296.409940,0.796676,653998.000000,104448.000000
1299.847647,0.799082,662535.000000,105227.000000
1303.281139,0.802623,669534.000000,105475.000000
1307.852572,0.806908,680622.000000,106169.000000
1311.276231,0.810554,687613.000000,106363.000000
1314.695675,0.814330,692993.000000,106267.000000
1318.110904,0.818924,697587.000000,105846.000000
1321.521919,0.825759,703545.000000,105083.000000
1324.928720,0.831177,707997.000000,104437.000000
1328.331306,0.836667,710077.000000,103428.000000
1331.729678,0.842701,712333.000000,102325.000000
1335.123835,0.849548,715576.000000,101183.000000
1339.642823,0.857582,717691.000000,99622.000000
1343.027147,0.863358,716977.000000,98208.000000
1346.407256,0.869791,716577.000000,96710.000000
1349.783151,0.876558,716270.000000,95174.000000
1353.154831,0.882850,715315.000000,93680.000000
1356.522297,0.888070,713176.000000,92284.000000
1359.885549,0.893972,710971.000000,90757.000000
1363.244586,0.900069,708733.000000,89210.000000
1366.599408,0.906849,706319.000000,87529.000000
1371.065950,0.920215,701665.000000,84317.000000
1374.410939,0.931159,697460.000000,81726.000000
1377.751713,0.945620,691985.000000,78429.000000
1381.088274,0.961744,686523.000000,74974.000000
1384.420619,0.980114,680381.000000,71226.000000
1387.748751,1.000037,675468.000000,67541.000000
1391.072668,1.022096,671911.000000,63858.000000
1394.392370,1.044375,668723.000000,60377.000000
1397.707858,1.066790,666533.000000,57152.000000
1402.121953,1.096649,665113.000000,53241.000000
1405.427607,1.118758,665198.000000,50605.000000
1408.729047,1.138212,664935.000000,48369.000000
1412.026273,1.156791,664455.000000,46310.000000
1415.319284,1.172185,664556.000000,44704.000000
1418.608081,1.183839,664917.000000,43544.000000
1421.892663,1.195795,665017.000000,42368.000000
1425.173031,1.204680,664617.000000,41485.000000
1428.449184,1.212151,665359.000000,40823.000000
1431.721123,1.220942,666424.000000,40069.000000
1436.077153,1.223493,667155.000000,39878.000000
1439.339258,1.227219,668127.000000,39595.000000
1442.597149,1.229712,668698.000000,39402.000000
1445.850825,1.232356,669264.000000,39196.000000
1449.100287,1.233916,669273.000000,39056.000000
1452.345535,1.234044,669026.000000,39030.000000
1455.586568,1.234082,668707.000000,39008.000000
1458.823387,1.234336,668068.000000,38948.000000
1462.055991,1.231743,666684.000000,39100.000000
1466.359575,1.232129,665382.000000,38989.000000
1469.582345,1.228728,664120.000000,39221.000000
1472.800901,1.224497,662276.000000,39495.000000
1476.015243,1.221291,660385.000000,39674.000000
1479.225371,1.217762,658310.000000,39872.000000
1482.431284,1.214097,656313.000000,40088.000000
1485.632982,1.208130,654173.000000,40510.000000
1488.830466,1.204225,651677.000000,40720.000000
1492.023736,1.201211,649126.000000,40843.000000
1496.274873,1.194648,646247.000000,41281.000000
1499.458309,1.189389,643294.000000,41593.000000
1502.637531,1.185796,640417.000000,41751.000000
1505.812538,1.181148,637303.000000,41995.000000
1508.983330,1.177466,634074.000000,42138.000000
1512.149909,1.172836,630551.000000,42353.000000
1515.312273,1.168945,626579.000000,42465.000000
1518.470422,1.165365,623236.000000,42588.000000
1521.624357,1.162793,619556.000000,42588.000000
1525.823048,1.157732,614520.000000,42737.000000
1528.967149,1.154264,610731.000000,42814.000000
1532.107036,1.151317,606260.000000,42790.000000
1535.242709,1.149044,601771.000000,42696.000000
1538.374167,1.145994,597293.000000,42677.000000
1541.501410,1.144497,592533.000000,42483.000000
1544.624439,1.140519,587614.000000,42518.000000
1547.743254,1.138845,582008.000000,42275.000000
1550.857855,1.135688,576631.000000,42190.000000
1555.004099,1.133502,569180.000000,41855.000000
1558.108866,1.130867,563682.000000,41703.000000
1561.209418,1.127689,557265.000000,41531.000000
1564.305756,1.125864,551187.000000,41251.000000
1567.397879,1.123591,545545.000000,41043.000000
1570.485788,1.119951,539133.000000,40902.000000
1573.569483,1.117108,532551.000000,40668.000000
1576.648963,1.115927,525907.000000,40270.000000
1579.724229,1.111149,518938.000000,40176.000000
1583.818027,1.109866,509333.000000,39549.000000
1586.883459,1.107127,502458.000000,39262.000000
