Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:50:38,,
Header Version:,1,,
System Temp (C):,37.79,,
Detector Temp (C):,33.41,,
Humidity (%):,21.12,,
Lamp PD:,3712,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.729,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.354941,33639.000000,14856.000000
905.521072,0.372294,38213.000000,16215.000000
909.408318,0.376224,42332.000000,17801.000000
913.291349,0.387408,46950.000000,19241.000000
917.170165,0.382493,51785.000000,21464.000000
921.044767,0.378984,58287.000000,24355.000000
924.915155,0.372834,66979.000000,28386.000000
930.069116,0.381754,82100.000000,34087.000000
933.929670,0.392186,94317.000000,38230.000000
937.786010,0.404868,106099.000000,41768.000000
941.638135,0.412086,116718.000000,45191.000000
945.486046,0.418561,125961.000000,48048.000000
949.329742,0.422354,134812.000000,50977.000000
953.169224,0.428576,143641.000000,53543.000000
957.004491,0.430833,152380.000000,56506.000000
960.835544,0.434071,161986.000000,59622.000000
965.937059,0.439648,175129.000000,63637.000000
969.758279,0.444425,185335.000000,66609.000000
973.575284,0.446084,195809.000000,70105.000000
977.388074,0.451275,206740.000000,73139.000000
981.196650,0.452405,217308.000000,76678.000000
985.001012,0.456588,228047.000000,79696.000000
988.801159,0.460087,238038.000000,82520.000000
992.597092,0.461684,247444.000000,85466.000000
996.388810,0.464275,256381.000000,88026.000000
1000.176314,0.466019,264317.000000,90387.000000
1005.219764,0.467758,273187.000000,93047.000000
1008.997434,0.470583,278661.000000,94296.000000
1012.770890,0.471291,283378.000000,95736.000000
1016.540131,0.471711,286796.000000,96797.000000
1020.305158,0.472707,289545.000000,97501.000000
1024.065971,0.473705,290768.000000,97688.000000
1027.822569,0.473539,291659.000000,98025.000000
1031.574953,0.473807,291738.000000,97991.000000
1035.323122,0.474431,291180.000000,97663.000000
1040.314125,0.473349,289060.000000,97194.000000
1044.052461,0.472460,287270.000000,96790.000000
1047.786582,0.472057,285260.000000,96202.000000
1051.516489,0.470988,282938.000000,95654.000000
1055.242181,0.469697,280933.000000,95259.000000
1058.963659,0.468873,278805.000000,94717.000000
1062.680922,0.466357,276533.000000,94491.000000
1066.393971,0.465496,275025.000000,94162.000000
1070.102806,0.463116,273940.000000,94306.000000
1075.041363,0.460901,272610.000000,94328.000000
1078.740364,0.457979,271864.000000,94705.000000
1082.435151,0.455505,271322.000000,95056.000000
1086.125723,0.453603,271668.000000,95595.000000
1089.812080,0.451506,272144.000000,96226.000000
1093.494224,0.448854,273135.000000,97168.000000
1097.172153,0.446307,273441.000000,97849.000000
1100.845867,0.444235,274759.000000,98791.000000
1104.515367,0.444298,276154.000000,99278.000000
1109.401478,0.442432,278191.000000,100441.000000
1113.061144,0.441373,279666.000000,101220.000000
1116.716596,0.441212,281465.000000,101909.000000
1120.367833,0.439607,283330.000000,102964.000000
1124.014856,0.440606,285720.000000,103594.000000
1127.657665,0.440993,287805.000000,104257.000000
1131.296259,0.441649,290051.000000,104912.000000
1134.930639,0.443517,292331.000000,105283.000000
1138.560804,0.446645,294917.000000,105452.000000
1143.394469,0.451156,298293.000000,105557.000000
1147.014801,0.454799,300985.000000,105620.000000
1150.630918,0.458406,304257.000000,105885.000000
1154.242821,0.461942,307712.000000,106219.000000
1157.850509,0.464369,310881.000000,106715.000000
1161.453983,0.466408,314276.000000,107375.000000
1165.053242,0.467785,318257.000000,108391.000000
1168.648287,0.469489,322819.000000,109514.000000
1172.239118,0.470578,326850.000000,110604.000000
1177.020337,0.473708,332795.000000,111807.000000
1180.601334,0.475463,338252.000000,113182.000000
1184.178116,0.477106,344529.000000,114847.000000
1187.750684,0.480395,351023.000000,116129.000000
1191.319038,0.483933,357082.000000,117175.000000
1194.883177,0.486361,364643.000000,118989.000000
1198.443102,0.488943,372656.000000,120883.000000
1201.998812,0.490358,379916.000000,122837.000000
1205.550308,0.491258,387104.000000,124902.000000
1210.279081,0.491661,398358.000000,128414.000000
1213.820743,0.489626,406330.000000,131599.000000
1217.358191,0.486733,414296.000000,135076.000000
1220.891424,0.483838,423100.000000,138869.000000
1224.420443,0.480633,431276.000000,142601.000000
1227.945248,0.479288,440314.000000,146041.000000
1231.465838,0.477128,449218.000000,149737.000000
1234.982214,0.474866,457807.000000,153397.000000
1238.494375,0.474768,468067.000000,156870.000000
1243.170701,0.474130,479193.000000,160835.000000
1246.673029,0.474040,486758.000000,163408.000000
1250.171142,0.473477,495180.000000,166451.000000
1253.665041,0.473108,503918.000000,169532.000000
1257.154726,0.471380,511654.000000,172821.000000
1260.640196,0.468679,521154.000000,177128.000000
1264.121451,0.467230,534098.000000,182134.000000
1267.598492,0.467908,549524.000000,187102.000000
1271.071319,0.468310,564969.000000,192183.000000
1275.695199,0.469288,583497.000000,198039.000000
1279.158192,0.470395,596509.000000,201940.000000
1282.616970,0.471779,610137.000000,205896.000000
1286.071534,0.472498,621777.000000,209477.000000
1289.521884,0.474313,632911.000000,212339.000000
1292.968020,0.476393,643299.000000,214793.000000
1296.409940,0.479183,653998.000000,216967.000000
1299.847647,0.481029,662535.000000,218867.000000
1303.281139,0.483393,669534.000000,219978.000000
1307.852572,0.487299,680622.000000,221619.000000
1311.276231,0.490104,687613.000000,222454.000000
1314.695675,0.492580,692993.000000,222920.000000
1318.110904,0.496091,697587.000000,222591.000000
1321.521919,0.501033,703545.000000,221952.000000
1324.928720,0.505368,707997.000000,221138.000000
1328.331306,0.509145,710077.000000,219867.000000
1331.729678,0.513208,712333.000000,218512.000000
