Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:34:31,,
Header Version:,1,,
System Temp (C):,34.78,,
Detector Temp (C):,29.29,,
Humidity (%):,26.76,,
Lamp PD:,3711,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.733,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.468531,33639.000000,11437.000000
905.521072,0.488930,38213.000000,12396.000000
909.408318,0.493162,42332.000000,13599.000000
913.291349,0.503020,46950.000000,14744.000000
917.170165,0.498487,51785.000000,16433.000000
921.044767,0.491714,58287.000000,18787.000000
924.915155,0.491827,66979.000000,21583.000000
930.069116,0.501765,82100.000000,25857.000000
933.929670,0.515907,94317.000000,28753.000000
937.786010,0.532337,106099.000000,31144.000000
941.638135,0.544316,116718.000000,33329.000000
945.486046,0.554632,125961.000000,35124.000000
949.329742,0.564117,134812.000000,36780.000000
953.169224,0.573830,143641.000000,38322.000000
957.004491,0.578497,152380.000000,40219.000000
960.835544,0.587087,161986.000000,41917.000000
965.937059,0.596523,175129.000000,44344.000000
969.758279,0.604360,185335.000000,46089.000000
973.575284,0.610628,195809.000000,47996.000000
977.388074,0.617263,206740.000000,49907.000000
981.196650,0.622754,217308.000000,51799.000000
985.001012,0.630760,228047.000000,53366.000000
988.801159,0.636063,238038.000000,55028.000000
992.597092,0.641190,247444.000000,56531.000000
996.388810,0.645450,256381.000000,58001.000000
1000.176314,0.648704,264317.000000,59350.000000
1005.219764,0.653250,273187.000000,60703.000000
1008.997434,0.657651,278661.000000,61295.000000
1012.770890,0.659813,283378.000000,62023.000000
1016.540131,0.660818,286796.000000,62626.000000
1020.305158,0.662886,289545.000000,62926.000000
1024.065971,0.664523,290768.000000,62954.000000
1027.822569,0.665039,291659.000000,63072.000000
1031.574953,0.666218,291738.000000,62918.000000
1035.323122,0.667296,291180.000000,62642.000000
1040.314125,0.666904,289060.000000,62242.000000
1044.052461,0.666060,287270.000000,61977.000000
1047.786582,0.665667,285260.000000,61599.000000
1051.516489,0.664500,282938.000000,61262.000000
1055.242181,0.663223,280933.000000,61007.000000
1058.963659,0.662098,278805.000000,60702.000000
1062.680922,0.659210,276533.000000,60609.000000
1066.393971,0.657208,275025.000000,60557.000000
1070.102806,0.655642,273940.000000,60536.000000
1075.041363,0.652360,272610.000000,60699.000000
1078.740364,0.648431,271864.000000,61083.000000
1082.435151,0.644469,271322.000000,61520.000000
1086.125723,0.642551,271668.000000,61871.000000
1089.812080,0.638016,272144.000000,62630.000000
1093.494224,0.633864,273135.000000,63462.000000
