Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:48:58,,
Header Version:,1,,
System Temp (C):,37.41,,
Detector Temp (C):,32.9,,
Humidity (%):,21.85,,
Lamp PD:,3715,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.704,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.525109,33639.000000,10040.000000
905.521072,0.538260,38213.000000,11065.000000
909.408318,0.542915,42332.000000,12127.000000
913.291349,0.547294,46950.000000,13315.000000
917.170165,0.541981,51785.000000,14867.000000
921.044767,0.541531,58287.000000,16751.000000
924.915155,0.532267,66979.000000,19664.000000
930.069116,0.538332,82100.000000,23769.000000
933.929670,0.552476,94317.000000,26431.000000
937.786010,0.562640,106099.000000,29045.000000
941.638135,0.569918,116718.000000,31421.000000
945.486046,0.576841,125961.000000,33373.000000
949.329742,0.582434,134812.000000,35261.000000
953.169224,0.587472,143641.000000,37137.000000
957.004491,0.588469,152380.000000,39306.000000
960.835544,0.594422,161986.000000,41215.000000
965.937059,0.599777,175129.000000,44013.000000
969.758279,0.603485,185335.000000,46182.000000
973.575284,0.605134,195809.000000,48607.000000
977.388074,0.608340,206740.000000,50943.000000
981.196650,0.612120,217308.000000,53083.000000
985.001012,0.615779,228047.000000,55239.000000
988.801159,0.618484,238038.000000,57301.000000
992.597092,0.621023,247444.000000,59218.000000
996.388810,0.623449,256381.000000,61015.000000
1000.176314,0.624671,264317.000000,62727.000000
1005.219764,0.627244,273187.000000,64449.000000
1008.997434,0.629817,278661.000000,65352.000000
1012.770890,0.630774,283378.000000,66312.000000
1016.540131,0.631135,286796.000000,67056.000000
1020.305158,0.633475,289545.000000,67335.000000
1024.065971,0.633343,290768.000000,67640.000000
1027.822569,0.633703,291659.000000,67791.000000
1031.574953,0.635194,291738.000000,67577.000000
1035.323122,0.635921,291180.000000,67335.000000
1040.314125,0.635861,289060.000000,66854.000000
1044.052461,0.636534,287270.000000,66337.000000
1047.786582,0.636131,285260.000000,65934.000000
1051.516489,0.636087,282938.000000,65404.000000
1055.242181,0.634842,280933.000000,65127.000000
1058.963659,0.635102,278805.000000,64595.000000
1062.680922,0.633739,276533.000000,64270.000000
1066.393971,0.633362,275025.000000,63975.000000
1070.102806,0.632202,273940.000000,63893.000000
1075.041363,0.631014,272610.000000,63757.000000
1078.740364,0.629831,271864.000000,63756.000000
1082.435151,0.629189,271322.000000,63723.000000
1086.125723,0.627180,271668.000000,64100.000000
1089.812080,0.626500,272144.000000,64313.000000
1093.494224,0.626811,273135.000000,64501.000000
1097.172153,0.624579,273441.000000,64906.000000
1100.845867,0.624092,274759.000000,65292.000000
1104.515367,0.623837,276154.000000,65662.000000
1109.401478,0.623636,278191.000000,66177.000000
1113.061144,0.624360,279666.000000,66417.000000
1116.716596,0.623745,281465.000000,66939.000000
1120.367833,0.624155,283330.000000,67319.000000
1124.014856,0.626682,285720.000000,67493.000000
1127.657665,0.628580,287805.000000,67689.000000
1131.296259,0.630605,290051.000000,67900.000000
1134.930639,0.634415,292331.000000,67836.000000
1138.560804,0.639105,294917.000000,67701.000000
1143.394469,0.646383,298293.000000,67338.000000
1147.014801,0.652412,300985.000000,67009.000000
1150.630918,0.657847,304257.000000,66895.000000
1154.242821,0.663361,307712.000000,66801.000000
1157.850509,0.667480,310881.000000,66852.000000
1161.453983,0.670789,314276.000000,67069.000000
1165.053242,0.672324,318257.000000,67679.000000
1168.648287,0.676201,322819.000000,68039.000000
1172.239118,0.677828,326850.000000,68631.000000
