Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:35:38,,
Header Version:,1,,
System Temp (C):,35.12,,
Detector Temp (C):,29.75,,
Humidity (%):,25.98,,
Lamp PD:,3715,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.722,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.531471,33639.000000,9894.000000
905.521072,0.546781,38213.000000,10850.000000
909.408318,0.554272,42332.000000,11814.000000
913.291349,0.561720,46950.000000,12880.000000
917.170165,0.556838,51785.000000,14367.000000
921.044767,0.552665,58287.000000,16327.000000
924.915155,0.548100,66979.000000,18960.000000
930.069116,0.558394,82100.000000,22696.000000
933.929670,0.571950,94317.000000,25272.000000
937.786010,0.588992,106099.000000,27335.000000
941.638135,0.595260,116718.000000,29640.000000
945.486046,0.603888,125961.000000,31358.000000
949.329742,0.610846,134812.000000,33028.000000
953.169224,0.617951,143641.000000,34620.000000
957.004491,0.623836,152380.000000,36232.000000
960.835544,0.628507,161986.000000,38104.000000
965.937059,0.637654,175129.000000,40337.000000
969.758279,0.643923,185335.000000,42076.000000
973.575284,0.648350,195809.000000,44003.000000
977.388074,0.655584,206740.000000,45692.000000
981.196650,0.659441,217308.000000,47603.000000
985.001012,0.666298,228047.000000,49173.000000
988.801159,0.670296,238038.000000,50857.000000
992.597092,0.675382,247444.000000,52251.000000
996.388810,0.679648,256381.000000,53609.000000
1000.176314,0.682782,264317.000000,54871.000000
1005.219764,0.686878,273187.000000,56180.000000
1008.997434,0.691034,278661.000000,56760.000000
1012.770890,0.692351,283378.000000,57546.000000
1016.540131,0.694400,286796.000000,57966.000000
1020.305158,0.696204,289545.000000,58279.000000
1024.065971,0.697164,290768.000000,58396.000000
1027.822569,0.697972,291659.000000,58466.000000
1031.574953,0.698878,291738.000000,58360.000000
1035.323122,0.699948,291180.000000,58105.000000
1040.314125,0.698842,289060.000000,57829.000000
1044.052461,0.698834,287270.000000,57472.000000
1047.786582,0.697594,285260.000000,57233.000000
1051.516489,0.697618,282938.000000,56764.000000
1055.242181,0.696370,280933.000000,56524.000000
1058.963659,0.695657,278805.000000,56188.000000
1062.680922,0.693055,276533.000000,56065.000000
1066.393971,0.690998,275025.000000,56024.000000
1070.102806,0.688824,273940.000000,56083.000000
1075.041363,0.684848,272610.000000,56324.000000
1078.740364,0.682688,271864.000000,56450.000000
1082.435151,0.679879,271322.000000,56703.000000
1086.125723,0.676984,271668.000000,57155.000000
1089.812080,0.673352,272144.000000,57736.000000
1093.494224,0.670672,273135.000000,58305.000000
1097.172153,0.666115,273441.000000,58986.000000
1100.845867,0.662898,274759.000000,59711.000000
1104.515367,0.660301,276154.000000,60374.000000
1109.401478,0.657712,278191.000000,61183.000000
1113.061144,0.654479,279666.000000,61967.000000
1116.716596,0.652261,281465.000000,62685.000000
1120.367833,0.651136,283330.000000,63264.000000
1124.014856,0.650508,285720.000000,63890.000000
1127.657665,0.650057,287805.000000,64423.000000
1131.296259,0.650725,290051.000000,64826.000000
1134.930639,0.649574,292331.000000,65509.000000
1138.560804,0.652683,294917.000000,65617.000000
1143.394469,0.655435,298293.000000,65949.000000
1147.014801,0.658626,300985.000000,66057.000000
1150.630918,0.662009,304257.000000,66257.000000
1154.242821,0.665610,307712.000000,66456.000000
1157.850509,0.667727,310881.000000,66814.000000
1161.453983,0.669780,314276.000000,67225.000000
1165.053242,0.670838,318257.000000,67911.000000
1168.648287,0.672072,322819.000000,68689.000000
1172.239118,0.672789,326850.000000,69432.000000
1177.020337,0.675790,332795.000000,70208.000000
1180.601334,0.677750,338252.000000,71038.000000
1184.178116,0.680195,344529.000000,71950.000000
1187.750684,0.682662,351023.000000,72891.000000
1191.319038,0.686634,357082.000000,73474.000000
1194.883177,0.689193,364643.000000,74589.000000
1198.443102,0.692804,372656.000000,75597.000000
1201.998812,0.694598,379916.000000,76752.000000
1205.550308,0.697099,387104.000000,77755.000000
