Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:31:15,,
Header Version:,1,,
System Temp (C):,33.46,,
Detector Temp (C):,28.12,,
Humidity (%):,29.1,,
Lamp PD:,3709,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.719,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.631973,33639.000000,7850.000000
905.521072,0.651517,38213.000000,8525.000000
909.408318,0.652848,42332.000000,9415.000000
913.291349,0.667185,46950.000000,10103.000000
917.170165,0.655474,51785.000000,11448.000000
921.044767,0.652096,58287.000000,12986.000000
924.915155,0.650340,66979.000000,14983.000000
930.069116,0.659191,82100.000000,17995.000000
933.929670,0.670143,94317.000000,20158.000000
937.786010,0.686558,106099.000000,21835.000000
941.638135,0.698535,116718.000000,23367.000000
945.486046,0.706398,125961.000000,24765.000000
949.329742,0.715407,134812.000000,25961.000000
953.169224,0.722837,143641.000000,27192.000000
957.004491,0.725970,152380.000000,28639.000000
960.835544,0.731792,161986.000000,30039.000000
965.937059,0.739935,175129.000000,31873.000000
969.758279,0.744094,185335.000000,33409.000000
973.575284,0.746253,195809.000000,35122.000000
977.388074,0.751813,206740.000000,36611.000000
981.196650,0.754433,217308.000000,38251.000000
985.001012,0.759869,228047.000000,39642.000000
988.801159,0.762583,238038.000000,41121.000000
992.597092,0.763151,247444.000000,42690.000000
996.388810,0.765878,256381.000000,43955.000000
1000.176314,0.768536,264317.000000,45039.000000
1005.219764,0.770954,273187.000000,46292.000000
1008.997434,0.771521,278661.000000,47158.000000
1012.770890,0.771759,283378.000000,47930.000000
1016.540131,0.772548,286796.000000,48420.000000
1020.305158,0.772292,289545.000000,48913.000000
1024.065971,0.772801,290768.000000,49062.000000
1027.822569,0.772566,291659.000000,49239.000000
1031.574953,0.772058,291738.000000,49310.000000
1035.323122,0.772064,291180.000000,49215.000000
1040.314125,0.770925,289060.000000,48985.000000
1044.052461,0.768600,287270.000000,48943.000000
1047.786582,0.768739,285260.000000,48585.000000
1051.516489,0.766702,282938.000000,48416.000000
1055.242181,0.764988,280933.000000,48263.000000
1058.963659,0.762957,278805.000000,48122.000000
1062.680922,0.762019,276533.000000,47833.000000
1066.393971,0.760526,275025.000000,47736.000000
1070.102806,0.758318,273940.000000,47790.000000
1075.041363,0.753650,272610.000000,48072.000000
1078.740364,0.751413,271864.000000,48188.000000
1082.435151,0.750285,271322.000000,48217.000000
1086.125723,0.747116,271668.000000,48632.000000
1089.812080,0.744647,272144.000000,48995.000000
1093.494224,0.742501,273135.000000,49417.000000
1097.172153,0.741706,273441.000000,49563.000000
1100.845867,0.738465,274759.000000,50175.000000
1104.515367,0.737138,276154.000000,50584.000000
1109.401478,0.736645,278191.000000,51015.000000
1113.061144,0.735516,279666.000000,51419.000000
1116.716596,0.736127,281465.000000,51677.000000
1120.367833,0.735221,283330.000000,52128.000000
1124.014856,0.736551,285720.000000,52407.000000
1127.657665,0.738840,287805.000000,52512.000000
1131.296259,0.743583,290051.000000,52347.000000
1134.930639,0.747332,292331.000000,52305.000000
1138.560804,0.755840,294917.000000,51744.000000
1143.394469,0.764128,298293.000000,51347.000000
1147.014801,0.771656,300985.000000,50920.000000
1150.630918,0.779193,304257.000000,50588.000000
1154.242821,0.784518,307712.000000,50539.000000
1157.850509,0.788736,310881.000000,50566.000000
1161.453983,0.792672,314276.000000,50657.000000
1165.053242,0.795881,318257.000000,50921.000000
1168.648287,0.798343,322819.000000,51359.000000
1172.239118,0.798437,326850.000000,51989.000000
1177.020337,0.804290,332795.000000,52226.000000
1180.601334,0.807529,338252.000000,52688.000000
1184.178116,0.810980,344529.000000,53241.000000
1187.750684,0.813497,351023.000000,53931.000000
1191.319038,0.817608,357082.000000,54345.000000
1194.883177,0.821940,364643.000000,54945.000000
1198.443102,0.823531,372656.000000,55947.000000
1201.998812,0.825768,379916.000000,56744.000000
1205.550308,0.826494,387104.000000,57721.000000
1210.279081,0.826992,398358.000000,59331.000000
1213.820743,0.824012,406330.000000,60935.000000
1217.358191,0.819351,414296.000000,62800.000000
1220.891424,0.815257,423100.000000,64742.000000
1224.420443,0.809751,431276.000000,66835.000000
1227.945248,0.806869,440314.000000,68690.000000
1231.465838,0.804059,449218.000000,70534.000000
1234.982214,0.802260,457807.000000,72181.000000
1238.494375,0.801147,468067.000000,73988.000000
1243.170701,0.801277,479193.000000,75724.000000
1246.673029,0.799848,486758.000000,77173.000000
1250.171142,0.799230,495180.000000,78620.000000
1253.665041,0.798847,503918.000000,80078.000000
1257.154726,0.797089,511654.000000,81637.000000
1260.640196,0.794801,521154.000000,83592.000000
1264.121451,0.793153,534098.000000,85994.000000
1267.598492,0.794415,549524.000000,88221.000000
1271.071319,0.795981,564969.000000,90374.000000
1275.695199,0.797691,583497.000000,92971.000000
1279.158192,0.799047,596509.000000,94748.000000
1282.616970,0.801256,610137.000000,96421.000000
1286.071534,0.802998,621777.000000,97867.000000
1289.521884,0.806059,632911.000000,98920.000000
1292.968020,0.809282,643299.000000,99800.000000
1296.409940,0.814133,653998.000000,100333.000000
1299.847647,0.817494,662535.000000,100859.000000
1303.281139,0.821795,669534.000000,100920.000000
1307.852572,0.829071,680622.000000,100887.000000
1311.276231,0.834910,687613.000000,100562.000000
1314.695675,0.840052,692993.000000,100156.000000
1318.110904,0.847056,697587.000000,99207.000000
1321.521919,0.855680,703545.000000,98087.000000
1324.928720,0.864044,707997.000000,96825.000000
1328.331306,0.872336,710077.000000,95273.000000
1331.729678,0.880119,712333.000000,93878.000000
1335.123835,0.889266,715576.000000,92340.000000
1339.642823,0.900505,717691.000000,90247.000000
1343.027147,0.908493,716977.000000,88514.000000
1346.407256,0.916128,716577.000000,86923.000000
1349.783151,0.922786,716270.000000,85564.000000
1353.154831,0.931860,715315.000000,83683.000000
1356.522297,0.939007,713176.000000,82071.000000
1359.885549,0.946974,710971.000000,80330.000000
1363.244586,0.955912,708733.000000,78446.000000
1366.599408,0.965141,706319.000000,76535.000000
1371.065950,0.983128,701665.000000,72946.000000
1374.410939,0.999160,697460.000000,69881.000000
1377.751713,1.019232,691985.000000,66201.000000
1381.088274,1.042739,686523.000000,62218.000000
1384.420619,1.070276,680381.000000,57873.000000
1387.748751,1.101503,675468.000000,53469.000000
1391.072668,1.131602,671911.000000,49626.000000
1394.392370,1.161348,668723.000000,46121.000000
1397.707858,1.191374,666533.000000,42899.000000
1402.121953,1.228713,665113.000000,39281.000000
1405.427607,1.252969,665198.000000,37152.000000
1408.729047,1.275682,664935.000000,35245.000000
1412.026273,1.295674,664455.000000,33635.000000
1415.319284,1.311277,664556.000000,32453.000000
1418.608081,1.324278,664917.000000,31513.000000
1421.892663,1.336941,665017.000000,30612.000000
1425.173031,1.347234,664617.000000,29877.000000
1428.449184,1.353897,665359.000000,29455.000000
1431.721123,1.360978,666424.000000,29025.000000
1436.077153,1.365861,667155.000000,28732.000000
1439.339258,1.368098,668127.000000,28626.000000
1442.597149,1.373966,668698.000000,28266.000000
1445.850825,1.374825,669264.000000,28234.000000
1449.100287,1.375662,669273.000000,28180.000000
1452.345535,1.376103,669026.000000,28141.000000
1455.586568,1.378373,668707.000000,27981.000000
1458.823387,1.377151,668068.000000,28033.000000
1462.055991,1.376824,666684.000000,27996.000000
1466.359575,1.374952,665382.000000,28062.000000
1469.582345,1.369249,664120.000000,28379.000000
1472.800901,1.366499,662276.000000,28480.000000
1476.015243,1.361159,660385.000000,28750.000000
1479.225371,1.358586,658310.000000,28830.000000
1482.431284,1.353487,656313.000000,29082.000000
1485.632982,1.345988,654173.000000,29492.000000
1488.830466,1.341101,651677.000000,29712.000000
1492.023736,1.334326,649126.000000,30061.000000
1496.274873,1.327439,646247.000000,30406.000000
1499.458309,1.319140,643294.000000,30851.000000
1502.637531,1.314345,640417.000000,31054.000000
1505.812538,1.308247,637303.000000,31340.000000
1508.983330,1.303664,634074.000000,31512.000000
1512.149909,1.297867,630551.000000,31758.000000
1515.312273,1.292410,626579.000000,31957.000000
1518.470422,1.288039,623236.000000,32108.000000
1521.624357,1.281160,619556.000000,32428.000000
1525.823048,1.274281,614520.000000,32678.000000
1528.967149,1.270215,610731.000000,32782.000000
1532.107036,1.265397,606260.000000,32905.000000
1535.242709,1.260128,601771.000000,33060.000000
1538.374167,1.255887,597293.000000,33136.000000
1541.501410,1.254172,592533.000000,33002.000000
1544.624439,1.249382,587614.000000,33091.000000
1547.743254,1.244131,582008.000000,33174.000000
1550.857855,1.241989,576631.000000,33030.000000
1555.004099,1.237513,569180.000000,32941.000000
1558.108866,1.234327,563682.000000,32863.000000
1561.209418,1.229011,557265.000000,32889.000000
1564.305756,1.226539,551187.000000,32716.000000
1567.397879,1.223666,545545.000000,32596.000000
1570.485788,1.220254,539133.000000,32467.000000
1573.569483,1.217105,532551.000000,32304.000000
1576.648963,1.215135,525907.000000,32046.000000
1579.724229,1.211352,518938.000000,31898.000000
1583.818027,1.210321,509333.000000,31382.000000
1586.883459,1.209668,502458.000000,31005.000000
1589.944677,1.205202,494992.000000,30860.000000
1593.001680,1.198974,487232.000000,30815.000000
1596.054469,1.197073,480020.000000,30492.000000
1599.103043,1.194838,472168.000000,30148.000000
1602.147403,1.191632,464280.000000,29864.000000
1605.187548,1.188595,456706.000000,29583.000000
1608.223479,1.185161,448530.000000,29284.000000
1612.264832,1.181293,437205.000000,28800.000000
1615.290929,1.178764,429490.000000,28457.000000
1618.312812,1.176204,421504.000000,28093.000000
1621.330481,1.171775,413173.000000,27820.000000
1624.343935,1.169304,404553.000000,27395.000000
1627.353174,1.167165,396423.000000,26977.000000
1630.358200,1.165979,388513.000000,26511.000000
1633.359010,1.160424,380160.000000,26275.000000
1636.355607,1.160614,371598.000000,25672.000000
1640.344513,1.157222,360463.000000,25098.000000
1643.331275,1.156682,352069.000000,24544.000000
1646.313824,1.153249,343006.000000,24102.000000
1649.292158,1.152586,333872.000000,23496.000000
1652.266277,1.152049,324504.000000,22865.000000
1655.236182,1.152120,314053.000000,22125.000000
1658.201873,1.151633,302316.000000,21322.000000
1661.163349,1.152550,289087.000000,20346.000000
1664.120611,1.155359,274074.000000,19165.000000
1668.057070,1.162034,249318.000000,17168.000000
1671.004498,1.167905,227555.000000,15459.000000
1673.947712,1.171459,203186.000000,13691.000000
1676.886711,1.177892,178338.000000,11840.000000
1679.821496,1.177550,153876.000000,10224.000000
1682.752066,1.187321,131194.000000,8523.000000
1685.678422,1.193651,111238.000000,7122.000000
1688.600564,1.183177,94301.000000,6185.000000
1691.518491,1.190070,80350.000000,5187.000000
1695.402504,1.204547,65120.000000,4066.000000
1698.310598,1.183274,55907.000000,3666.000000
1701.214477,1.196079,48643.000000,3097.000000
