Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:38:47,,
Header Version:,1,,
System Temp (C):,35.86,,
Detector Temp (C):,30.84,,
Humidity (%):,23.95,,
Lamp PD:,3711,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.727,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.712862,33639.000000,6516.000000
905.521072,0.729061,38213.000000,7131.000000
909.408318,0.726520,42332.000000,7946.000000
913.291349,0.743752,46950.000000,8470.000000
917.170165,0.738175,51785.000000,9463.000000
921.044767,0.731064,58287.000000,10827.000000
924.915155,0.727676,66979.000000,12539.000000
930.069116,0.736807,82100.000000,15050.000000
933.929670,0.748816,94317.000000,16818.000000
937.786010,0.762999,106099.000000,18311.000000
941.638135,0.770341,116718.000000,19806.000000
945.486046,0.779197,125961.000000,20943.000000
949.329742,0.783669,134812.000000,22185.000000
953.169224,0.789941,143641.000000,23299.000000
957.004491,0.794117,152380.000000,24480.000000
960.835544,0.796027,161986.000000,25909.000000
965.937059,0.800910,175129.000000,27698.000000
969.758279,0.807616,185335.000000,28863.000000
973.575284,0.808060,195809.000000,30463.000000
977.388074,0.811716,206740.000000,31894.000000
981.196650,0.814853,217308.000000,33283.000000
985.001012,0.818785,228047.000000,34613.000000
988.801159,0.819910,238038.000000,36036.000000
992.597092,0.822199,247444.000000,37263.000000
996.388810,0.825324,256381.000000,38332.000000
1000.176314,0.827478,264317.000000,39323.000000
1005.219764,0.830347,273187.000000,40375.000000
1008.997434,0.832133,278661.000000,41015.000000
1012.770890,0.833356,283378.000000,41592.000000
1016.540131,0.834158,286796.000000,42016.000000
1020.305158,0.836980,289545.000000,42144.000000
1024.065971,0.837442,290768.000000,42277.000000
1027.822569,0.837479,291659.000000,42403.000000
1031.574953,0.837945,291738.000000,42369.000000
1035.323122,0.837852,291180.000000,42297.000000
1040.314125,0.837522,289060.000000,42021.000000
1044.052461,0.837363,287270.000000,41776.000000
1047.786582,0.836931,285260.000000,41525.000000
1051.516489,0.834481,282938.000000,41420.000000
1055.242181,0.833337,280933.000000,41235.000000
1058.963659,0.832676,278805.000000,40985.000000
1062.680922,0.830704,276533.000000,40836.000000
1066.393971,0.827999,275025.000000,40867.000000
1070.102806,0.826591,273940.000000,40838.000000
1075.041363,0.823978,272610.000000,40885.000000
1078.740364,0.821049,271864.000000,41049.000000
1082.435151,0.818124,271322.000000,41244.000000
1086.125723,0.816378,271668.000000,41463.000000
1089.812080,0.813051,272144.000000,41855.000000
1093.494224,0.811013,273135.000000,42205.000000
1097.172153,0.809385,273441.000000,42411.000000
1100.845867,0.806920,274759.000000,42858.000000
1104.515367,0.805236,276154.000000,43243.000000
1109.401478,0.803752,278191.000000,43711.000000
1113.061144,0.802093,279666.000000,44111.000000
1116.716596,0.802443,281465.000000,44359.000000
1120.367833,0.800162,283330.000000,44888.000000
1124.014856,0.801591,285720.000000,45118.000000
1127.657665,0.803806,287805.000000,45216.000000
1131.296259,0.804988,290051.000000,45445.000000
1134.930639,0.807015,292331.000000,45589.000000
1138.560804,0.810859,294917.000000,45587.000000
1143.394469,0.818171,298293.000000,45339.000000
1147.014801,0.823599,300985.000000,45180.000000
1150.630918,0.828390,304257.000000,45170.000000
1154.242821,0.832948,307712.000000,45206.000000
1157.850509,0.837369,310881.000000,45209.000000
1161.453983,0.839634,314276.000000,45465.000000
1165.053242,0.842093,318257.000000,45781.000000
1168.648287,0.845645,322819.000000,46059.000000
1172.239118,0.846858,326850.000000,46504.000000
1177.020337,0.851671,332795.000000,46828.000000
1180.601334,0.854177,338252.000000,47322.000000
1184.178116,0.856374,344529.000000,47957.000000
1187.750684,0.860948,351023.000000,48349.000000
1191.319038,0.864063,357082.000000,48832.000000
1194.883177,0.865747,364643.000000,49673.000000
1198.443102,0.868834,372656.000000,50405.000000
1201.998812,0.870146,379916.000000,51232.000000
1205.550308,0.870698,387104.000000,52135.000000
1210.279081,0.869314,398358.000000,53822.000000
1213.820743,0.866995,406330.000000,55193.000000
1217.358191,0.862878,414296.000000,56811.000000
1220.891424,0.857605,423100.000000,58727.000000
1224.420443,0.853869,431276.000000,60379.000000
1227.945248,0.850692,440314.000000,62097.000000
1231.465838,0.848284,449218.000000,63705.000000
1234.982214,0.845789,457807.000000,65297.000000
1238.494375,0.844493,468067.000000,66960.000000
1243.170701,0.843800,479193.000000,68661.000000
1246.673029,0.842873,486758.000000,69894.000000
1250.171142,0.842381,495180.000000,71184.000000
1253.665041,0.841357,503918.000000,72611.000000
1257.154726,0.839680,511654.000000,74011.000000
1260.640196,0.837211,521154.000000,75815.000000
1264.121451,0.835654,534098.000000,77977.000000
1267.598492,0.836435,549524.000000,80085.000000
1271.071319,0.837782,564969.000000,82081.000000
1275.695199,0.838874,583497.000000,84560.000000
1279.158192,0.839531,596509.000000,86315.000000
1282.616970,0.841483,610137.000000,87891.000000
1286.071534,0.842749,621777.000000,89307.000000
1289.521884,0.844526,632911.000000,90535.000000
1292.968020,0.847624,643299.000000,91367.000000
1296.409940,0.850817,653998.000000,92206.000000
1299.847647,0.853394,662535.000000,92857.000000
1303.281139,0.856716,669534.000000,93123.000000
1307.852572,0.861690,680622.000000,93587.000000
1311.276231,0.865688,687613.000000,93682.000000
1314.695675,0.869323,692993.000000,93628.000000
1318.110904,0.873880,697587.000000,93265.000000
1321.521919,0.880451,703545.000000,92649.000000
1324.928720,0.886140,707997.000000,92022.000000
1328.331306,0.892570,710077.000000,90936.000000
1331.729678,0.898156,712333.000000,90059.000000
1335.123835,0.905061,715576.000000,89042.000000
1339.642823,0.913220,717691.000000,87643.000000
1343.027147,0.919022,716977.000000,86394.000000
1346.407256,0.925369,716577.000000,85093.000000
1349.783151,0.930772,716270.000000,84005.000000
1353.154831,0.937833,715315.000000,82540.000000
1356.522297,0.943496,713176.000000,81227.000000
1359.885549,0.949256,710971.000000,79909.000000
1363.244586,0.956316,708733.000000,78373.000000
1366.599408,0.962781,706319.000000,76952.000000
1371.065950,0.975527,701665.000000,74234.000000
1374.410939,0.986555,697460.000000,71939.000000
1377.751713,1.001386,691985.000000,68978.000000
1381.088274,1.017783,686523.000000,65898.000000
1384.420619,1.037916,680381.000000,62350.000000
1387.748751,1.059652,675468.000000,58878.000000
1391.072668,1.083528,671911.000000,55435.000000
1394.392370,1.107276,668723.000000,52236.000000
1397.707858,1.134025,666533.000000,48955.000000
1402.121953,1.168122,665113.000000,45162.000000
1405.427607,1.194521,665198.000000,42504.000000
1408.729047,1.217938,664935.000000,40257.000000
