Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:48:4,,
Header Version:,1,,
System Temp (C):,37.21,,
Detector Temp (C):,33.06,,
Humidity (%):,21.39,,
Lamp PD:,3714,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.719,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.635027,33639.000000,7795.000000
905.521072,0.649940,38213.000000,8556.000000
909.408318,0.653356,42332.000000,9404.000000
913.291349,0.668304,46950.000000,10077.000000
917.170165,0.665995,51785.000000,11174.000000
921.044767,0.664168,58287.000000,12630.000000
924.915155,0.664631,66979.000000,14498.000000
930.069116,0.672822,82100.000000,17439.000000
933.929670,0.683621,94317.000000,19542.000000
937.786010,0.698495,106099.000000,21243.000000
941.638135,0.712127,116718.000000,22647.000000
945.486046,0.721239,125961.000000,23933.000000
949.329742,0.727467,134812.000000,25250.000000
953.169224,0.737240,143641.000000,26305.000000
957.004491,0.744512,152380.000000,27442.000000
960.835544,0.751278,161986.000000,28721.000000
965.937059,0.759657,175129.000000,30458.000000
969.758279,0.768160,185335.000000,31608.000000
973.575284,0.772241,195809.000000,33082.000000
977.388074,0.777908,206740.000000,34476.000000
981.196650,0.783314,217308.000000,35790.000000
985.001012,0.789717,228047.000000,37009.000000
988.801159,0.792847,238038.000000,38353.000000
992.597092,0.796528,247444.000000,39532.000000
996.388810,0.800082,256381.000000,40626.000000
1000.176314,0.802614,264317.000000,41640.000000
1005.219764,0.805026,273187.000000,42799.000000
1008.997434,0.807026,278661.000000,43456.000000
1012.770890,0.808686,283378.000000,44023.000000
1016.540131,0.808443,286796.000000,44579.000000
1020.305158,0.810080,289545.000000,44837.000000
1024.065971,0.809303,290768.000000,45107.000000
1027.822569,0.809074,291659.000000,45269.000000
1031.574953,0.809903,291738.000000,45195.000000
1035.323122,0.809360,291180.000000,45165.000000
1040.314125,0.807737,289060.000000,45004.000000
1044.052461,0.806160,287270.000000,44888.000000
1047.786582,0.805925,285260.000000,44598.000000
1051.516489,0.802844,282938.000000,44550.000000
1055.242181,0.802395,280933.000000,44280.000000
1058.963659,0.799348,278805.000000,44254.000000
1062.680922,0.796089,276533.000000,44224.000000
1066.393971,0.793233,275025.000000,44273.000000
1070.102806,0.792047,273940.000000,44219.000000
1075.041363,0.787309,272610.000000,44487.000000
1078.740364,0.784569,271864.000000,44646.000000
1082.435151,0.780108,271322.000000,45017.000000
1086.125723,0.776371,271668.000000,45464.000000
1089.812080,0.772258,272144.000000,45977.000000
1093.494224,0.769354,273135.000000,46454.000000
1097.172153,0.766339,273441.000000,46830.000000
1100.845867,0.761610,274759.000000,47571.000000
1104.515367,0.758447,276154.000000,48162.000000
1109.401478,0.756083,278191.000000,48782.000000
1113.061144,0.753423,279666.000000,49342.000000
1116.716596,0.752134,281465.000000,49807.000000
1120.367833,0.749948,283330.000000,50390.000000
1124.014856,0.750719,285720.000000,50725.000000
1127.657665,0.750312,287805.000000,51143.000000
1131.296259,0.751765,290051.000000,51370.000000
1134.930639,0.754684,292331.000000,51427.000000
1138.560804,0.759278,294917.000000,51336.000000
1143.394469,0.766571,298293.000000,51059.000000
1147.014801,0.771750,300985.000000,50909.000000
1150.630918,0.777232,304257.000000,50817.000000
1154.242821,0.782880,307712.000000,50730.000000
1157.850509,0.786303,310881.000000,50850.000000
1161.453983,0.789256,314276.000000,51057.000000
1165.053242,0.790996,318257.000000,51497.000000
1168.648287,0.792714,322819.000000,52029.000000
1172.239118,0.794106,326850.000000,52510.000000
1177.020337,0.798524,332795.000000,52924.000000
1180.601334,0.801536,338252.000000,53420.000000
1184.178116,0.804486,344529.000000,54043.000000
1187.750684,0.808167,351023.000000,54597.000000
1191.319038,0.812508,357082.000000,54987.000000
1194.883177,0.815483,364643.000000,55768.000000
1198.443102,0.819413,372656.000000,56480.000000
1201.998812,0.821821,379916.000000,57262.000000
1205.550308,0.823420,387104.000000,58131.000000
1210.279081,0.823231,398358.000000,59847.000000
1213.820743,0.819961,406330.000000,61506.000000
1217.358191,0.814681,414296.000000,63479.000000
1220.891424,0.809175,423100.000000,65655.000000
1224.420443,0.803308,431276.000000,67834.000000
1227.945248,0.801590,440314.000000,69530.000000
1231.465838,0.798321,449218.000000,71472.000000
1234.982214,0.795300,457807.000000,73347.000000
1238.494375,0.793963,468067.000000,75222.000000
1243.170701,0.793749,479193.000000,77048.000000
1246.673029,0.792776,486758.000000,78440.000000
1250.171142,0.792940,495180.000000,79767.000000
1253.665041,0.792553,503918.000000,81247.000000
1257.154726,0.790936,511654.000000,82802.000000
1260.640196,0.788422,521154.000000,84829.000000
1264.121451,0.787090,534098.000000,87203.000000
1267.598492,0.789111,549524.000000,89305.000000
1271.071319,0.790774,564969.000000,91464.000000
1275.695199,0.791988,583497.000000,94200.000000
1279.158192,0.793581,596509.000000,95948.000000
1282.616970,0.796187,610137.000000,97553.000000
1286.071534,0.797710,621777.000000,99066.000000
1289.521884,0.800735,632911.000000,100140.000000
1292.968020,0.803254,643299.000000,101195.000000
1296.409940,0.807743,653998.000000,101820.000000
1299.847647,0.810799,662535.000000,102426.000000
1303.281139,0.815011,669534.000000,102509.000000
1307.852572,0.820820,680622.000000,102822.000000
1311.276231,0.825943,687613.000000,102660.000000
1314.695675,0.830819,692993.000000,102308.000000
1318.110904,0.836350,697587.000000,101683.000000
1321.521919,0.844055,703545.000000,100748.000000
1324.928720,0.851580,707997.000000,99644.000000
1328.331306,0.858522,710077.000000,98352.000000
1331.729678,0.865759,712333.000000,97034.000000
1335.123835,0.873304,715576.000000,95797.000000
1339.642823,0.883489,717691.000000,93853.000000
1343.027147,0.890605,716977.000000,92236.000000
1346.407256,0.898130,716577.000000,90601.000000
1349.783151,0.905706,716270.000000,88996.000000
1353.154831,0.912941,715315.000000,87409.000000
1356.522297,0.920104,713176.000000,85722.000000
1359.885549,0.926844,710971.000000,84141.000000
1363.244586,0.935326,708733.000000,82254.000000
1366.599408,0.943254,706319.000000,80491.000000
1371.065950,0.958169,701665.000000,77261.000000
1374.410939,0.972858,697460.000000,74244.000000
1377.751713,0.990499,691985.000000,70729.000000
1381.088274,1.010522,686523.000000,67009.000000
1384.420619,1.034419,680381.000000,62854.000000
1387.748751,1.059917,675468.000000,58842.000000
1391.072668,1.088309,671911.000000,54828.000000
1394.392370,1.113498,668723.000000,51493.000000
1397.707858,1.140477,666533.000000,48233.000000
1402.121953,1.175033,665113.000000,44449.000000
1405.427607,1.200675,665198.000000,41906.000000
1408.729047,1.223540,664935.000000,39741.000000
1412.026273,1.243712,664455.000000,37910.000000
1415.319284,1.260120,664556.000000,36510.000000
1418.608081,1.275017,664917.000000,35298.000000
1421.892663,1.287260,665017.000000,34322.000000
1425.173031,1.296905,664617.000000,33548.000000
1428.449184,1.305227,665359.000000,32948.000000
1431.721123,1.313366,666424.000000,32388.000000
