Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:39:50,,
Header Version:,1,,
System Temp (C):,36.04,,
Detector Temp (C):,31.22,,
Humidity (%):,23.72,,
Lamp PD:,3712,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.720,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,1.074903,33639.000000,2831.000000
905.521072,1.101342,38213.000000,3026.000000
909.408318,1.113984,42332.000000,3256.000000
913.291349,1.126700,46950.000000,3507.000000
917.170165,1.111493,51785.000000,4006.000000
921.044767,1.106036,58287.000000,4566.000000
924.915155,1.100190,66979.000000,5318.000000
930.069116,1.115554,82100.000000,6292.000000
933.929670,1.133982,94317.000000,6928.000000
937.786010,1.142334,106099.000000,7645.000000
941.638135,1.153006,116718.000000,8206.000000
945.486046,1.162568,125961.000000,8663.000000
949.329742,1.174474,134812.000000,9021.000000
953.169224,1.179235,143641.000000,9507.000000
957.004491,1.185454,152380.000000,9942.000000
960.835544,1.198372,161986.000000,10259.000000
965.937059,1.203587,175129.000000,10959.000000
969.758279,1.213766,185335.000000,11329.000000
973.575284,1.216760,195809.000000,11887.000000
977.388074,1.224920,206740.000000,12317.000000
981.196650,1.231668,217308.000000,12747.000000
985.001012,1.234990,228047.000000,13275.000000
988.801159,1.239134,238038.000000,13725.000000
992.597092,1.244011,247444.000000,14108.000000
996.388810,1.244622,256381.000000,14597.000000
1000.176314,1.246208,264317.000000,14994.000000
1005.219764,1.251088,273187.000000,15324.000000
1008.997434,1.249204,278661.000000,15699.000000
1012.770890,1.251570,283378.000000,15878.000000
1016.540131,1.252179,286796.000000,16047.000000
1020.305158,1.256810,289545.000000,16029.000000
1024.065971,1.257855,290768.000000,16058.000000
1027.822569,1.252954,291659.000000,16290.000000
