Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:49:50,,
Header Version:,1,,
System Temp (C):,37.62,,
Detector Temp (C):,33.31,,
Humidity (%):,21.41,,
Lamp PD:,3713,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.705,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.500392,33639.000000,10628.000000
905.521072,0.513432,38213.000000,11716.000000
909.408318,0.518374,42332.000000,12832.000000
913.291349,0.525725,46950.000000,13993.000000
917.170165,0.525810,51785.000000,15431.000000
921.044767,0.523951,58287.000000,17443.000000
924.915155,0.518742,66979.000000,20286.000000
930.069116,0.527523,82100.000000,24368.000000
933.929670,0.540420,94317.000000,27175.000000
937.786010,0.554948,106099.000000,29564.000000
941.638135,0.562395,116718.000000,31970.000000
945.486046,0.569678,125961.000000,33928.000000
949.329742,0.574199,134812.000000,35936.000000
953.169224,0.581237,143641.000000,37674.000000
957.004491,0.585419,152380.000000,39583.000000
960.835544,0.590071,161986.000000,41630.000000
965.937059,0.596572,175129.000000,44339.000000
969.758279,0.600990,185335.000000,46448.000000
973.575284,0.604402,195809.000000,48689.000000
977.388074,0.609245,206740.000000,50837.000000
981.196650,0.612096,217308.000000,53086.000000
985.001012,0.618009,228047.000000,54956.000000
988.801159,0.620162,238038.000000,57080.000000
992.597092,0.622441,247444.000000,59025.000000
996.388810,0.624611,256381.000000,60852.000000
1000.176314,0.625967,264317.000000,62540.000000
1005.219764,0.629230,273187.000000,64155.000000
1008.997434,0.631455,278661.000000,65106.000000
1012.770890,0.632184,283378.000000,66097.000000
1016.540131,0.632823,286796.000000,66796.000000
1020.305158,0.635058,289545.000000,67090.000000
1024.065971,0.635183,290768.000000,67354.000000
1027.822569,0.635732,291659.000000,67475.000000
1031.574953,0.635844,291738.000000,67476.000000
1035.323122,0.637426,291180.000000,67102.000000
1040.314125,0.635731,289060.000000,66874.000000
1044.052461,0.634549,287270.000000,66641.000000
1047.786582,0.634311,285260.000000,66211.000000
1051.516489,0.631917,282938.000000,66035.000000
1055.242181,0.631487,280933.000000,65632.000000
1058.963659,0.630427,278805.000000,65294.000000
1062.680922,0.628146,276533.000000,65103.000000
1066.393971,0.627235,275025.000000,64884.000000
1070.102806,0.624702,273940.000000,65006.000000
1075.041363,0.622548,272610.000000,65012.000000
1078.740364,0.619804,271864.000000,65245.000000
1082.435151,0.617808,271322.000000,65415.000000
1086.125723,0.614725,271668.000000,65965.000000
1089.812080,0.611149,272144.000000,66627.000000
1093.494224,0.609642,273135.000000,67102.000000
1097.172153,0.606609,273441.000000,67648.000000
1100.845867,0.603839,274759.000000,68409.000000
1104.515367,0.601969,276154.000000,69053.000000
1109.401478,0.601104,278191.000000,69701.000000
1113.061144,0.599042,279666.000000,70404.000000
1116.716596,0.599029,281465.000000,70859.000000
1120.367833,0.598005,283330.000000,71497.000000
1124.014856,0.598741,285720.000000,71978.000000
1127.657665,0.598868,287805.000000,72482.000000
1131.296259,0.599973,290051.000000,72862.000000
1134.930639,0.601845,292331.000000,73119.000000
1138.560804,0.605444,294917.000000,73157.000000
1143.394469,0.610916,298293.000000,73068.000000
1147.014801,0.614503,300985.000000,73121.000000
1150.630918,0.618943,304257.000000,73164.000000
1154.242821,0.622188,307712.000000,73444.000000
1157.850509,0.625740,310881.000000,73596.000000
1161.453983,0.628402,314276.000000,73945.000000
1165.053242,0.630196,318257.000000,74573.000000
1168.648287,0.632308,322819.000000,75275.000000
1172.239118,0.633398,326850.000000,76024.000000
1177.020337,0.637189,332795.000000,76734.000000
1180.601334,0.639233,338252.000000,77626.000000
1184.178116,0.642876,344529.000000,78406.000000
1187.750684,0.646473,351023.000000,79225.000000
1191.319038,0.650161,357082.000000,79911.000000
1194.883177,0.654134,364643.000000,80860.000000
1198.443102,0.658130,372656.000000,81880.000000
1201.998812,0.660348,379916.000000,83050.000000
1205.550308,0.661789,387104.000000,84341.000000
1210.279081,0.662801,398358.000000,86591.000000
1213.820743,0.659377,406330.000000,89023.000000
1217.358191,0.655041,414296.000000,91679.000000
1220.891424,0.649415,423100.000000,94848.000000
1224.420443,0.644541,431276.000000,97772.000000
1227.945248,0.641281,440314.000000,100573.000000
1231.465838,0.638664,449218.000000,103227.000000
1234.982214,0.636579,457807.000000,105707.000000
1238.494375,0.635331,468067.000000,108387.000000
1243.170701,0.634179,479193.000000,111258.000000
1246.673029,0.633774,486758.000000,113120.000000
1250.171142,0.633488,495180.000000,115153.000000
1253.665041,0.632929,503918.000000,117336.000000
1257.154726,0.631107,511654.000000,119638.000000
1260.640196,0.628904,521154.000000,122479.000000
1264.121451,0.627175,534098.000000,126022.000000
1267.598492,0.628069,549524.000000,129395.000000
1271.071319,0.629065,564969.000000,132727.000000
1275.695199,0.630461,583497.000000,136640.000000
1279.158192,0.632121,596509.000000,139154.000000
1282.616970,0.633868,610137.000000,141762.000000
1286.071534,0.634953,621777.000000,144106.000000
1289.521884,0.637025,632911.000000,145988.000000
1292.968020,0.639556,643299.000000,147522.000000
1296.409940,0.642775,653998.000000,148868.000000
1299.847647,0.645013,662535.000000,150036.000000
1303.281139,0.647535,669534.000000,150743.000000
1307.852572,0.652081,680622.000000,151644.000000
1311.276231,0.656044,687613.000000,151810.000000
1314.695675,0.659280,692993.000000,151862.000000
1318.110904,0.663369,697587.000000,151436.000000
1321.521919,0.669773,703545.000000,150494.000000
1324.928720,0.674540,707997.000000,149793.000000
1328.331306,0.679427,710077.000000,148552.000000
1331.729678,0.684613,712333.000000,147255.000000
1335.123835,0.689726,715576.000000,146194.000000
1339.642823,0.697255,717691.000000,144106.000000
1343.027147,0.702645,716977.000000,142187.000000
1346.407256,0.708335,716577.000000,140258.000000
1349.783151,0.713721,716270.000000,138470.000000
1353.154831,0.719966,715315.000000,136311.000000
1356.522297,0.724933,713176.000000,134358.000000
1359.885549,0.730164,710971.000000,132339.000000
1363.244586,0.736209,708733.000000,130099.000000
1366.599408,0.742531,706319.000000,127782.000000
1371.065950,0.754751,701665.000000,123418.000000
1374.410939,0.766039,697460.000000,119531.000000
1377.751713,0.780049,691985.000000,114828.000000
1381.088274,0.796773,686523.000000,109618.000000
1384.420619,0.816141,680381.000000,103899.000000
1387.748751,0.837003,675468.000000,98311.000000
1391.072668,0.860021,671911.000000,92745.000000
1394.392370,0.882078,668723.000000,87734.000000
1397.707858,0.904942,666533.000000,82962.000000
1402.121953,0.936252,665113.000000,77027.000000
1405.427607,0.959717,665198.000000,72985.000000
1408.729047,0.980232,664935.000000,69590.000000
1412.026273,0.999585,664455.000000,66509.000000
1415.319284,1.016548,664556.000000,63971.000000
1418.608081,1.030313,664917.000000,62009.000000
1421.892663,1.041674,665017.000000,60417.000000
1425.173031,1.051764,664617.000000,58994.000000
1428.449184,1.061098,665359.000000,57804.000000
1431.721123,1.067396,666424.000000,57063.000000
1436.077153,1.072978,667155.000000,56396.000000
1439.339258,1.077292,668127.000000,55920.000000
1442.597149,1.079539,668698.000000,55679.000000
1445.850825,1.080257,669264.000000,55634.000000
1449.100287,1.082768,669273.000000,55314.000000
1452.345535,1.082718,669026.000000,55300.000000
1455.586568,1.084171,668707.000000,55089.000000
1458.823387,1.083149,668068.000000,55166.000000
1462.055991,1.079588,666684.000000,55505.000000
1466.359575,1.077458,665382.000000,55669.000000
1469.582345,1.072959,664120.000000,56142.000000
1472.800901,1.069321,662276.000000,56457.000000
1476.015243,1.063938,660385.000000,56998.000000
1479.225371,1.059193,658310.000000,57443.000000
1482.431284,1.053998,656313.000000,57958.000000
1485.632982,1.048418,654173.000000,58516.000000
1488.830466,1.041711,651677.000000,59200.000000
1492.023736,1.036013,649126.000000,59747.000000
1496.274873,1.029570,646247.000000,60371.000000
1499.458309,1.023942,643294.000000,60879.000000
1502.637531,1.017849,640417.000000,61463.000000
1505.812538,1.011933,637303.000000,62003.000000
1508.983330,1.007701,634074.000000,62293.000000
1512.149909,1.000918,630551.000000,62922.000000
1515.312273,0.997732,626579.000000,62986.000000
1518.470422,0.992248,623236.000000,63446.000000
1521.624357,0.988767,619556.000000,63579.000000
1525.823048,0.982655,614520.000000,63956.000000
1528.967149,0.979392,610731.000000,64041.000000
1532.107036,0.975781,606260.000000,64103.000000
1535.242709,0.971876,601771.000000,64203.000000
1538.374167,0.968808,597293.000000,64177.000000
1541.501410,0.965002,592533.000000,64226.000000
1544.624439,0.961138,587614.000000,64262.000000
1547.743254,0.959442,582008.000000,63898.000000
1550.857855,0.955587,576631.000000,63872.000000
1555.004099,0.953434,569180.000000,63360.000000
1558.108866,0.950461,563682.000000,63179.000000
1561.209418,0.947694,557265.000000,62859.000000
1564.305756,0.944447,551187.000000,62640.000000
1567.397879,0.941173,545545.000000,62468.000000
1570.485788,0.938318,539133.000000,62141.000000
1573.569483,0.937797,532551.000000,61456.000000
1576.648963,0.933583,525907.000000,61281.000000
1579.724229,0.931312,518938.000000,60786.000000
1583.818027,0.929923,509333.000000,59852.000000
1586.883459,0.927899,502458.000000,59320.000000
1589.944677,0.924852,494992.000000,58850.000000
1593.001680,0.919779,487232.000000,58608.000000
1596.054469,0.918468,480020.000000,57915.000000
1599.103043,0.915540,472168.000000,57353.000000
1602.147403,0.913013,464280.000000,56724.000000
1605.187548,0.908442,456706.000000,56389.000000
1608.223479,0.906561,448530.000000,55620.000000
1612.264832,0.903445,437205.000000,54606.000000
1615.290929,0.900181,429490.000000,54047.000000
1618.312812,0.895985,421504.000000,53557.000000
1621.330481,0.895865,413173.000000,52513.000000
1624.343935,0.892084,404553.000000,51867.000000
1627.353174,0.889772,396423.000000,51096.000000
1630.358200,0.889776,388513.000000,50076.000000
1633.359010,0.887675,380160.000000,49237.000000
1636.355607,0.884466,371598.000000,48485.000000
1640.344513,0.882726,360463.000000,47221.000000
1643.331275,0.882023,352069.000000,46196.000000
1646.313824,0.878342,343006.000000,45390.000000
1649.292158,0.877991,333872.000000,44217.000000
1652.266277,0.874752,324504.000000,43298.000000
1655.236182,0.873516,314053.000000,42023.000000
1658.201873,0.873500,302316.000000,40454.000000
1661.163349,0.869474,289087.000000,39044.000000
1664.120611,0.867570,274074.000000,37179.000000
1668.057070,0.860751,249318.000000,34356.000000
1671.004498,0.855507,227555.000000,31738.000000
1673.947712,0.847176,203186.000000,28888.000000
1676.886711,0.841886,178338.000000,25666.000000
1679.821496,0.836303,153876.000000,22432.000000
1682.752066,0.838886,131194.000000,19012.000000
1685.678422,0.840589,111238.000000,16057.000000
1688.600564,0.841297,94301.000000,13590.000000
1691.518491,0.849416,80350.000000,11365.000000
1695.402504,0.863203,65120.000000,8923.000000
1698.310598,0.860975,55907.000000,7700.000000
1701.214477,0.874575,48643.000000,6493.000000
