Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:54:9,,
Header Version:,1,,
System Temp (C):,38.22,,
Detector Temp (C):,33.93,,
Humidity (%):,19.95,,
Lamp PD:,3711,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.705,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.532834,33639.000000,9863.000000
905.521072,0.546821,38213.000000,10849.000000
909.408318,0.548575,42332.000000,11970.000000
913.291349,0.557458,46950.000000,13007.000000
917.170165,0.552656,51785.000000,14506.000000
921.044767,0.550807,58287.000000,16397.000000
924.915155,0.543067,66979.000000,19181.000000
930.069116,0.552974,82100.000000,22981.000000
933.929670,0.562062,94317.000000,25854.000000
937.786010,0.577453,106099.000000,28071.000000
941.638135,0.584436,116718.000000,30388.000000
945.486046,0.592853,125961.000000,32165.000000
949.329742,0.599542,134812.000000,33899.000000
953.169224,0.606500,143641.000000,35545.000000
957.004491,0.610138,152380.000000,37393.000000
960.835544,0.615195,161986.000000,39290.000000
965.937059,0.621839,175129.000000,41833.000000
969.758279,0.624920,185335.000000,43958.000000
973.575284,0.627736,195809.000000,46142.000000
977.388074,0.631711,206740.000000,48274.000000
981.196650,0.634852,217308.000000,50376.000000
985.001012,0.636964,228047.000000,52609.000000
988.801159,0.639517,238038.000000,54592.000000
992.597092,0.640745,247444.000000,56589.000000
996.388810,0.642577,256381.000000,58386.000000
1000.176314,0.643540,264317.000000,60060.000000
1005.219764,0.644657,273187.000000,61916.000000
1008.997434,0.645894,278661.000000,62977.000000
1012.770890,0.646200,283378.000000,63998.000000
1016.540131,0.644546,286796.000000,65017.000000
1020.305158,0.646211,289545.000000,65389.000000
1024.065971,0.645380,290768.000000,65791.000000
1027.822569,0.645937,291659.000000,65908.000000
1031.574953,0.645752,291738.000000,65954.000000
1035.323122,0.645665,291180.000000,65841.000000
1040.314125,0.644283,289060.000000,65570.000000
1044.052461,0.643896,287270.000000,65222.000000
1047.786582,0.643552,285260.000000,64817.000000
1051.516489,0.641418,282938.000000,64606.000000
1055.242181,0.641819,280933.000000,64089.000000
1058.963659,0.641134,278805.000000,63704.000000
1062.680922,0.639480,276533.000000,63426.000000
1066.393971,0.639143,275025.000000,63129.000000
1070.102806,0.636828,273940.000000,63216.000000
1075.041363,0.635519,272610.000000,63099.000000
1078.740364,0.634240,271864.000000,63112.000000
1082.435151,0.633573,271322.000000,63083.000000
1086.125723,0.631792,271668.000000,63423.000000
1089.812080,0.630809,272144.000000,63678.000000
1093.494224,0.630612,273135.000000,63939.000000
1097.172153,0.629511,273441.000000,64173.000000
1100.845867,0.629399,274759.000000,64499.000000
1104.515367,0.628927,276154.000000,64897.000000
1109.401478,0.629237,278191.000000,65329.000000
1113.061144,0.629968,279666.000000,65565.000000
1116.716596,0.631542,281465.000000,65748.000000
1120.367833,0.632986,283330.000000,65964.000000
1124.014856,0.636384,285720.000000,66002.000000
1127.657665,0.640220,287805.000000,65899.000000
1131.296259,0.646299,290051.000000,65490.000000
1134.930639,0.654045,292331.000000,64838.000000
1138.560804,0.662429,294917.000000,64161.000000
1143.394469,0.676649,298293.000000,62805.000000
1147.014801,0.685320,300985.000000,62119.000000
1150.630918,0.694365,304257.000000,61500.000000
1154.242821,0.702295,307712.000000,61073.000000
1157.850509,0.708755,310881.000000,60791.000000
1161.453983,0.712872,314276.000000,60875.000000
1165.053242,0.716034,318257.000000,61199.000000
1168.648287,0.718850,322819.000000,61675.000000
1172.239118,0.722013,326850.000000,61992.000000
1177.020337,0.726686,332795.000000,62444.000000
1180.601334,0.730438,338252.000000,62922.000000
1184.178116,0.733980,344529.000000,63569.000000
1187.750684,0.737550,351023.000000,64237.000000
1191.319038,0.741394,357082.000000,64770.000000
1194.883177,0.742923,364643.000000,65909.000000
1198.443102,0.745577,372656.000000,66947.000000
1201.998812,0.746292,379916.000000,68139.000000
1205.550308,0.746888,387104.000000,69333.000000
1210.279081,0.745567,398358.000000,71566.000000
1213.820743,0.741677,406330.000000,73655.000000
1217.358191,0.736937,414296.000000,75923.000000
1220.891424,0.731922,423100.000000,78437.000000
1224.420443,0.726490,431276.000000,80959.000000
1227.945248,0.723634,440314.000000,83201.000000
1231.465838,0.720918,449218.000000,85416.000000
1234.982214,0.718035,457807.000000,87629.000000
1238.494375,0.716524,468067.000000,89905.000000
1243.170701,0.715248,479193.000000,92313.000000
1246.673029,0.713221,486758.000000,94209.000000
1250.171142,0.713615,495180.000000,95752.000000
1253.665041,0.711946,503918.000000,97817.000000
1257.154726,0.710124,511654.000000,99736.000000
1260.640196,0.707651,521154.000000,102168.000000
1264.121451,0.706064,534098.000000,105089.000000
1267.598492,0.707175,549524.000000,107848.000000
1271.071319,0.707944,564969.000000,110683.000000
1275.695199,0.709442,583497.000000,113919.000000
1279.158192,0.711399,596509.000000,115936.000000
1282.616970,0.713284,610137.000000,118071.000000
1286.071534,0.715813,621777.000000,119625.000000
1289.521884,0.718636,632911.000000,120978.000000
1292.968020,0.722292,643299.000000,121933.000000
1296.409940,0.727189,653998.000000,122571.000000
1299.847647,0.731201,662535.000000,123029.000000
1303.281139,0.736553,669534.000000,122806.000000
1307.852572,0.745412,680622.000000,122319.000000
1311.276231,0.751800,687613.000000,121771.000000
1314.695675,0.758597,692993.000000,120818.000000
1318.110904,0.766419,697587.000000,119448.000000
1321.521919,0.776427,703545.000000,117724.000000
1324.928720,0.786567,707997.000000,115735.000000
1328.331306,0.795881,710077.000000,113612.000000
1331.729678,0.805264,712333.000000,111537.000000
1335.123835,0.815488,715576.000000,109438.000000
1339.642823,0.828800,717691.000000,106448.000000
1343.027147,0.838121,716977.000000,104084.000000
1346.407256,0.847127,716577.000000,101891.000000
1349.783151,0.856573,716270.000000,99656.000000
1353.154831,0.865961,715315.000000,97395.000000
1356.522297,0.874761,713176.000000,95156.000000
1359.885549,0.883537,710971.000000,92964.000000
1363.244586,0.893940,708733.000000,90478.000000
1366.599408,0.905947,706319.000000,87711.000000
1371.065950,0.926466,701665.000000,83112.000000
1374.410939,0.945936,697460.000000,78992.000000
1377.751713,0.970290,691985.000000,74098.000000
1381.088274,0.997856,686523.000000,68992.000000
1384.420619,1.029152,680381.000000,63621.000000
1387.748751,1.063229,675468.000000,58395.000000
1391.072668,1.097564,671911.000000,53672.000000
1394.392370,1.129222,668723.000000,49662.000000
1397.707858,1.161357,666533.000000,45969.000000
1402.121953,1.198851,665113.000000,42077.000000
1405.427607,1.222675,665198.000000,39836.000000
1408.729047,1.243945,664935.000000,37917.000000
1412.026273,1.261269,664455.000000,36408.000000
1415.319284,1.276594,664556.000000,35151.000000
1418.608081,1.286841,664917.000000,34350.000000
1421.892663,1.297464,665017.000000,33525.000000
1425.173031,1.307334,664617.000000,32752.000000
1428.449184,1.311855,665359.000000,32449.000000
1431.721123,1.316246,666424.000000,32174.000000
1436.077153,1.320463,667155.000000,31898.000000
1439.339258,1.322842,668127.000000,31770.000000
1442.597149,1.327140,668698.000000,31484.000000
1445.850825,1.326873,669264.000000,31530.000000
1449.100287,1.328992,669273.000000,31377.000000
1452.345535,1.328195,669026.000000,31423.000000
1455.586568,1.330302,668707.000000,31256.000000
1458.823387,1.330694,668068.000000,31198.000000
1462.055991,1.328459,666684.000000,31294.000000
1466.359575,1.328193,665382.000000,31252.000000
1469.582345,1.323013,664120.000000,31567.000000
1472.800901,1.320487,662276.000000,31663.000000
1476.015243,1.317657,660385.000000,31779.000000
1479.225371,1.313783,658310.000000,31963.000000
1482.431284,1.309700,656313.000000,32167.000000
1485.632982,1.304759,654173.000000,32429.000000
1488.830466,1.299897,651677.000000,32669.000000
1492.023736,1.294882,649126.000000,32919.000000
1496.274873,1.288685,646247.000000,33244.000000
1499.458309,1.281954,643294.000000,33609.000000
1502.637531,1.276558,640417.000000,33877.000000
1505.812538,1.273020,637303.000000,33988.000000
1508.983330,1.267353,634074.000000,34260.000000
1512.149909,1.261021,630551.000000,34570.000000
1515.312273,1.257348,626579.000000,34644.000000
1518.470422,1.251504,623236.000000,34926.000000
1521.624357,1.248323,619556.000000,34975.000000
1525.823048,1.241180,614520.000000,35266.000000
1528.967149,1.235891,610731.000000,35478.000000
1532.107036,1.230770,606260.000000,35636.000000
1535.242709,1.226252,601771.000000,35742.000000
1538.374167,1.222438,597293.000000,35789.000000
1541.501410,1.218042,592533.000000,35865.000000
1544.624439,1.212380,587614.000000,36034.000000
1547.743254,1.210077,582008.000000,35880.000000
1550.857855,1.206239,576631.000000,35864.000000
1555.004099,1.200821,569180.000000,35845.000000
1558.108866,1.199121,563682.000000,35638.000000
1561.209418,1.193418,557265.000000,35698.000000
1564.305756,1.189825,551187.000000,35602.000000
1567.397879,1.185747,545545.000000,35570.000000
1570.485788,1.181565,539133.000000,35492.000000
1573.569483,1.177763,532551.000000,35367.000000
1576.648963,1.175157,525907.000000,35136.000000
1579.724229,1.171519,518938.000000,34962.000000
1583.818027,1.170393,509333.000000,34404.000000
1586.883459,1.165818,502458.000000,34299.000000
1589.944677,1.161551,494992.000000,34123.000000
1593.001680,1.154549,487232.000000,34134.000000
1596.054469,1.150791,480020.000000,33921.000000
1599.103043,1.146196,472168.000000,33721.000000
1602.147403,1.143450,464280.000000,33368.000000
1605.187548,1.137950,456706.000000,33242.000000
1608.223479,1.134002,448530.000000,32945.000000
1612.264832,1.130677,437205.000000,32360.000000
1615.290929,1.124208,429490.000000,32266.000000
1618.312812,1.120548,421504.000000,31934.000000
1621.330481,1.119410,413173.000000,31385.000000
1624.343935,1.112000,404553.000000,31259.000000
1627.353174,1.110201,396423.000000,30758.000000
1630.358200,1.108896,388513.000000,30235.000000
1633.359010,1.103990,380160.000000,29921.000000
1636.355607,1.100575,371598.000000,29478.000000
1640.344513,1.095617,360463.000000,28923.000000
1643.331275,1.095302,352069.000000,28270.000000
1646.313824,1.090726,343006.000000,27834.000000
1649.292158,1.085909,333872.000000,27395.000000
1652.266277,1.084904,324504.000000,26688.000000
1655.236182,1.082615,314053.000000,25965.000000
1658.201873,1.079250,302316.000000,25189.000000
1661.163349,1.074494,289087.000000,24352.000000
1664.120611,1.069562,274074.000000,23351.000000
1668.057070,1.062340,249318.000000,21598.000000
1671.004498,1.055948,227555.000000,20005.000000
1673.947712,1.051200,203186.000000,18059.000000
1676.886711,1.041622,178338.000000,16204.000000
1679.821496,1.030561,153876.000000,14342.000000
1682.752066,1.028433,131194.000000,12288.000000
1685.678422,1.030433,111238.000000,10371.000000
1688.600564,1.032756,94301.000000,8745.000000
