Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:52:52,,
Header Version:,1,,
System Temp (C):,38.21,,
Detector Temp (C):,33.9,,
Humidity (%):,20.49,,
Lamp PD:,3710,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.700,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.406039,33639.000000,13207.000000
905.521072,0.423125,38213.000000,14424.000000
909.408318,0.427682,42332.000000,15812.000000
913.291349,0.431836,46950.000000,17370.000000
917.170165,0.424593,51785.000000,19481.000000
921.044767,0.422242,58287.000000,22046.000000
924.915155,0.418174,66979.000000,25572.000000
930.069116,0.424019,82100.000000,30926.000000
933.929670,0.437237,94317.000000,34463.000000
937.786010,0.449497,106099.000000,37689.000000
941.638135,0.457714,116718.000000,40684.000000
945.486046,0.464150,125961.000000,43260.000000
949.329742,0.473228,134812.000000,45342.000000
953.169224,0.480612,143641.000000,47497.000000
957.004491,0.485960,152380.000000,49770.000000
960.835544,0.490577,161986.000000,52348.000000
965.937059,0.496763,175129.000000,55795.000000
969.758279,0.502222,185335.000000,58309.000000
973.575284,0.504564,195809.000000,61273.000000
977.388074,0.508688,206740.000000,64082.000000
981.196650,0.511046,217308.000000,66993.000000
985.001012,0.515247,228047.000000,69627.000000
988.801159,0.517730,238038.000000,72263.000000
992.597092,0.520267,247444.000000,74681.000000
996.388810,0.520616,256381.000000,77316.000000
1000.176314,0.521791,264317.000000,79494.000000
1005.219764,0.521942,273187.000000,82133.000000
1008.997434,0.522704,278661.000000,83632.000000
1012.770890,0.523111,283378.000000,84968.000000
1016.540131,0.522419,286796.000000,86130.000000
1020.305158,0.523382,289545.000000,86763.000000
1024.065971,0.522761,290768.000000,87254.000000
1027.822569,0.521168,291659.000000,87843.000000
1031.574953,0.520836,291738.000000,87934.000000
1035.323122,0.520820,291180.000000,87769.000000
1040.314125,0.519521,289060.000000,87391.000000
1044.052461,0.518751,287270.000000,87004.000000
1047.786582,0.518516,285260.000000,86442.000000
1051.516489,0.517132,282938.000000,86012.000000
1055.242181,0.516266,280933.000000,85573.000000
1058.963659,0.514892,278805.000000,85194.000000
1062.680922,0.513710,276533.000000,84730.000000
1066.393971,0.512963,275025.000000,84413.000000
1070.102806,0.511745,273940.000000,84316.000000
1075.041363,0.510044,272610.000000,84236.000000
1078.740364,0.509380,271864.000000,84134.000000
1082.435151,0.508735,271322.000000,84091.000000
1086.125723,0.508520,271668.000000,84240.000000
1089.812080,0.507264,272144.000000,84632.000000
1093.494224,0.507265,273135.000000,84940.000000
1097.172153,0.506373,273441.000000,85210.000000
1100.845867,0.507138,274759.000000,85470.000000
1104.515367,0.506688,276154.000000,85993.000000
1109.401478,0.508096,278191.000000,86347.000000
1113.061144,0.508811,279666.000000,86662.000000
1116.716596,0.511105,281465.000000,86760.000000
1120.367833,0.512614,283330.000000,87032.000000
1124.014856,0.516951,285720.000000,86894.000000
1127.657665,0.521595,287805.000000,86597.000000
1131.296259,0.528365,290051.000000,85923.000000
1134.930639,0.536793,292331.000000,84934.000000
1138.560804,0.547042,294917.000000,83687.000000
1143.394469,0.561386,298293.000000,81895.000000
1147.014801,0.571225,300985.000000,80783.000000
1150.630918,0.580509,304257.000000,79934.000000
1154.242821,0.589447,307712.000000,79195.000000
1157.850509,0.595501,310881.000000,78903.000000
1161.453983,0.600642,314276.000000,78826.000000
1165.053242,0.604821,318257.000000,79060.000000
1168.648287,0.609467,322819.000000,79340.000000
