Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:57:13,,
Header Version:,1,,
System Temp (C):,38.68,,
Detector Temp (C):,34.77,,
Humidity (%):,19.28,,
Lamp PD:,3711,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.718,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.343260,33639.000000,15261.000000
905.521072,0.358274,38213.000000,16747.000000
909.408318,0.359591,42332.000000,18496.000000
913.291349,0.371105,46950.000000,19977.000000
917.170165,0.365607,51785.000000,22315.000000
921.044767,0.358419,58287.000000,25536.000000
924.915155,0.356441,66979.000000,29478.000000
930.069116,0.362808,82100.000000,35607.000000
933.929670,0.374729,94317.000000,39798.000000
937.786010,0.386125,106099.000000,43610.000000
941.638135,0.394412,116718.000000,47068.000000
945.486046,0.400745,125961.000000,50060.000000
949.329742,0.406889,134812.000000,52825.000000
953.169224,0.413259,143641.000000,55465.000000
957.004491,0.416582,152380.000000,58391.000000
960.835544,0.422137,161986.000000,61283.000000
965.937059,0.427329,175129.000000,65468.000000
969.758279,0.431614,185335.000000,68603.000000
973.575284,0.435134,195809.000000,71895.000000
977.388074,0.441424,206740.000000,74817.000000
981.196650,0.444152,217308.000000,78149.000000
985.001012,0.449298,228047.000000,81045.000000
988.801159,0.452558,238038.000000,83963.000000
992.597092,0.455423,247444.000000,86707.000000
996.388810,0.458239,256381.000000,89258.000000
1000.176314,0.460576,264317.000000,91527.000000
1005.219764,0.463318,273187.000000,94003.000000
1008.997434,0.465382,278661.000000,95432.000000
1012.770890,0.467178,283378.000000,96647.000000
1016.540131,0.467652,286796.000000,97706.000000
1020.305158,0.470025,289545.000000,98105.000000
1024.065971,0.470547,290768.000000,98401.000000
1027.822569,0.471404,291659.000000,98508.000000
1031.574953,0.471226,291738.000000,98575.000000
1035.323122,0.472674,291180.000000,98059.000000
1040.314125,0.471863,289060.000000,97527.000000
1044.052461,0.472128,287270.000000,96864.000000
1047.786582,0.472296,285260.000000,96149.000000
1051.516489,0.471752,282938.000000,95486.000000
1055.242181,0.470564,280933.000000,95069.000000
1058.963659,0.470039,278805.000000,94463.000000
1062.680922,0.468883,276533.000000,93943.000000
1066.393971,0.468305,275025.000000,93555.000000
1070.102806,0.467132,273940.000000,93438.000000
1075.041363,0.464693,272610.000000,93508.000000
1078.740364,0.463127,271864.000000,93589.000000
1082.435151,0.462251,271322.000000,93591.000000
1086.125723,0.460763,271668.000000,94032.000000
1089.812080,0.459422,272144.000000,94488.000000
1093.494224,0.457731,273135.000000,95202.000000
1097.172153,0.455838,273441.000000,95725.000000
1100.845867,0.453966,274759.000000,96602.000000
1104.515367,0.453852,276154.000000,97118.000000
1109.401478,0.453166,278191.000000,97989.000000
1113.061144,0.452507,279666.000000,98658.000000
1116.716596,0.451889,281465.000000,99434.000000
1120.367833,0.451403,283330.000000,100205.000000
1124.014856,0.452532,285720.000000,100788.000000
1127.657665,0.454437,287805.000000,101079.000000
1131.296259,0.456681,290051.000000,101343.000000
1134.930639,0.459584,292331.000000,101459.000000
1138.560804,0.463679,294917.000000,101396.000000
1143.394469,0.471445,298293.000000,100739.000000
1147.014801,0.476422,300985.000000,100490.000000
1150.630918,0.480863,304257.000000,100549.000000
1154.242821,0.485801,307712.000000,100541.000000
1157.850509,0.489470,310881.000000,100722.000000
1161.453983,0.492496,314276.000000,101115.000000
1165.053242,0.493688,318257.000000,102115.000000
1168.648287,0.495911,322819.000000,103050.000000
1172.239118,0.497424,326850.000000,103974.000000
1177.020337,0.501186,332795.000000,104952.000000
1180.601334,0.504090,338252.000000,105962.000000
1184.178116,0.506752,344529.000000,107269.000000
1187.750684,0.510142,351023.000000,108441.000000
1191.319038,0.513767,357082.000000,109396.000000
1194.883177,0.516788,364643.000000,110938.000000
1198.443102,0.519642,372656.000000,112633.000000
1201.998812,0.521619,379916.000000,114306.000000
1205.550308,0.522431,387104.000000,116251.000000
1210.279081,0.521915,398358.000000,119773.000000
1213.820743,0.518730,406330.000000,123069.000000
1217.358191,0.513213,414296.000000,127086.000000
1220.891424,0.508039,423100.000000,131342.000000
1224.420443,0.502364,431276.000000,135641.000000
1227.945248,0.498812,440314.000000,139621.000000
1231.465838,0.495257,449218.000000,143615.000000
1234.982214,0.492645,457807.000000,147244.000000
1238.494375,0.491668,468067.000000,150883.000000
1243.170701,0.490507,479193.000000,154883.000000
1246.673029,0.489374,486758.000000,157739.000000
1250.171142,0.489188,495180.000000,160537.000000
1253.665041,0.488725,503918.000000,163544.000000
1257.154726,0.486728,511654.000000,166820.000000
1260.640196,0.484041,521154.000000,170972.000000
1264.121451,0.482780,534098.000000,175728.000000
1267.598492,0.483649,549524.000000,180442.000000
1271.071319,0.484470,564969.000000,185163.000000
1275.695199,0.485770,583497.000000,190664.000000
1279.158192,0.486733,596509.000000,194484.000000
1282.616970,0.488580,610137.000000,198083.000000
1286.071534,0.489836,621777.000000,201279.000000
1289.521884,0.492456,632911.000000,203651.000000
1292.968020,0.494974,643299.000000,205797.000000
1296.409940,0.498303,653998.000000,207622.000000
1299.847647,0.500965,662535.000000,209047.000000
1303.281139,0.504305,669534.000000,209637.000000
1307.852572,0.509580,680622.000000,210536.000000
1311.276231,0.514032,687613.000000,210529.000000
1314.695675,0.517875,692993.000000,210307.000000
1318.110904,0.523246,697587.000000,209099.000000
1321.521919,0.529972,703545.000000,207644.000000
1324.928720,0.535854,707997.000000,206147.000000
1328.331306,0.542052,710077.000000,203823.000000
1331.729678,0.548305,712333.000000,201548.000000
1335.123835,0.555260,715576.000000,199249.000000
1339.642823,0.564096,717691.000000,195813.000000
1343.027147,0.570067,716977.000000,192947.000000
1346.407256,0.576720,716577.000000,189908.000000
1349.783151,0.582899,716270.000000,187145.000000
1353.154831,0.589505,715315.000000,184074.000000
1356.522297,0.595854,713176.000000,180860.000000
1359.885549,0.602096,710971.000000,177728.000000
1363.244586,0.609093,708733.000000,174337.000000
1366.599408,0.616442,706319.000000,170828.000000
1371.065950,0.630394,701665.000000,164337.000000
1374.410939,0.643249,697460.000000,158588.000000
1377.751713,0.659804,691985.000000,151458.000000
1381.088274,0.678208,686523.000000,144028.000000
1384.420619,0.700073,680381.000000,135731.000000
1387.748751,0.724623,675468.000000,127345.000000
1391.072668,0.750657,671911.000000,119304.000000
