Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:48:27,,
Header Version:,1,,
System Temp (C):,37.38,,
Detector Temp (C):,33.14,,
Humidity (%):,21.6,,
Lamp PD:,3712,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.731,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.519223,33639.000000,10177.000000
905.521072,0.536732,38213.000000,11104.000000
909.408318,0.537930,42332.000000,12267.000000
913.291349,0.550996,46950.000000,13202.000000
917.170165,0.544618,51785.000000,14777.000000
921.044767,0.543636,58287.000000,16670.000000
924.915155,0.536840,66979.000000,19458.000000
930.069116,0.545350,82100.000000,23388.000000
933.929670,0.556604,94317.000000,26181.000000
937.786010,0.570090,106099.000000,28551.000000
941.638135,0.580282,116718.000000,30680.000000
945.486046,0.587525,125961.000000,32562.000000
949.329742,0.594358,134812.000000,34306.000000
953.169224,0.601676,143641.000000,35942.000000
957.004491,0.604461,152380.000000,37885.000000
960.835544,0.611508,161986.000000,39625.000000
965.937059,0.618385,175129.000000,42167.000000
969.758279,0.624574,185335.000000,43993.000000
973.575284,0.628292,195809.000000,46083.000000
977.388074,0.634763,206740.000000,47936.000000
981.196650,0.638505,217308.000000,49954.000000
985.001012,0.642999,228047.000000,51883.000000
988.801159,0.648082,238038.000000,53526.000000
992.597092,0.651420,247444.000000,55215.000000
996.388810,0.655004,256381.000000,56739.000000
1000.176314,0.659079,264317.000000,57949.000000
1005.219764,0.661549,273187.000000,59554.000000
1008.997434,0.664946,278661.000000,60274.000000
1012.770890,0.666098,283378.000000,61132.000000
1016.540131,0.667112,286796.000000,61725.000000
1020.305158,0.669450,289545.000000,61982.000000
1024.065971,0.670756,290768.000000,62057.000000
1027.822569,0.671029,291659.000000,62208.000000
1031.574953,0.671342,291738.000000,62180.000000
1035.323122,0.672036,291180.000000,61962.000000
1040.314125,0.671880,289060.000000,61533.000000
1044.052461,0.671681,287270.000000,61180.000000
1047.786582,0.671773,285260.000000,60739.000000
1051.516489,0.670324,282938.000000,60446.000000
1055.242181,0.669490,280933.000000,60133.000000
1058.963659,0.668461,278805.000000,59819.000000
1062.680922,0.666544,276533.000000,59594.000000
1066.393971,0.664403,275025.000000,59562.000000
1070.102806,0.663365,273940.000000,59469.000000
1075.041363,0.661631,272610.000000,59417.000000
1078.740364,0.659550,271864.000000,59539.000000
1082.435151,0.656675,271322.000000,59815.000000
1086.125723,0.654738,271668.000000,60159.000000
1089.812080,0.651453,272144.000000,60722.000000
1093.494224,0.650251,273135.000000,61112.000000
1097.172153,0.647290,273441.000000,61599.000000
1100.845867,0.645658,274759.000000,62129.000000
1104.515367,0.644071,276154.000000,62673.000000
1109.401478,0.642521,278191.000000,63361.000000
1113.061144,0.641356,279666.000000,63868.000000
1116.716596,0.640498,281465.000000,64406.000000
1120.367833,0.638465,283330.000000,65137.000000
1124.014856,0.639587,285720.000000,65517.000000
1127.657665,0.640609,287805.000000,65840.000000
1131.296259,0.642753,290051.000000,66027.000000
1134.930639,0.645115,292331.000000,66185.000000
1138.560804,0.649886,294917.000000,66041.000000
1143.394469,0.656081,298293.000000,65851.000000
1147.014801,0.661522,300985.000000,65618.000000
1150.630918,0.666290,304257.000000,65607.000000
1154.242821,0.671267,307712.000000,65596.000000
1157.850509,0.673979,310881.000000,65859.000000
1161.453983,0.676893,314276.000000,66133.000000
1165.053242,0.678041,318257.000000,66794.000000
1168.648287,0.680718,322819.000000,67335.000000
1172.239118,0.680825,326850.000000,68159.000000
1177.020337,0.684999,332795.000000,68735.000000
1180.601334,0.687687,338252.000000,69431.000000
1184.178116,0.690505,344529.000000,70262.000000
