Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:54:56,,
Header Version:,1,,
System Temp (C):,38.46,,
Detector Temp (C):,34.49,,
Humidity (%):,19.86,,
Lamp PD:,3712,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.705,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.592244,33639.000000,8602.000000
905.521072,0.613401,38213.000000,9307.000000
909.408318,0.609427,42332.000000,10405.000000
913.291349,0.617828,46950.000000,11319.000000
917.170165,0.613145,51785.000000,12620.000000
921.044767,0.607903,58287.000000,14377.000000
924.915155,0.605726,66979.000000,16604.000000
930.069116,0.611666,82100.000000,20076.000000
933.929670,0.621405,94317.000000,22552.000000
937.786010,0.637148,106099.000000,24466.000000
941.638135,0.646390,116718.000000,26348.000000
945.486046,0.652458,125961.000000,28040.000000
949.329742,0.657411,134812.000000,29670.000000
953.169224,0.664644,143641.000000,31091.000000
957.004491,0.669218,152380.000000,32637.000000
960.835544,0.673740,161986.000000,34335.000000
965.937059,0.679592,175129.000000,36624.000000
969.758279,0.683344,185335.000000,38425.000000
973.575284,0.684056,195809.000000,40530.000000
977.388074,0.688838,206740.000000,42324.000000
981.196650,0.690868,217308.000000,44280.000000
985.001012,0.694267,228047.000000,46106.000000
988.801159,0.695595,238038.000000,47979.000000
992.597092,0.696745,247444.000000,49743.000000
996.388810,0.698092,256381.000000,51380.000000
1000.176314,0.698982,264317.000000,52862.000000
1005.219764,0.700271,273187.000000,54474.000000
1008.997434,0.701222,278661.000000,55444.000000
1012.770890,0.700371,283378.000000,56493.000000
1016.540131,0.700967,286796.000000,57096.000000
1020.305158,0.702010,289545.000000,57505.000000
1024.065971,0.700793,290768.000000,57910.000000
1027.822569,0.700886,291659.000000,58075.000000
1031.574953,0.701019,291738.000000,58073.000000
1035.323122,0.701018,291180.000000,57962.000000
1040.314125,0.700777,289060.000000,57572.000000
1044.052461,0.699613,287270.000000,57369.000000
1047.786582,0.699839,285260.000000,56938.000000
1051.516489,0.697901,282938.000000,56727.000000
1055.242181,0.697139,280933.000000,56424.000000
1058.963659,0.697019,278805.000000,56012.000000
1062.680922,0.695642,276533.000000,55732.000000
1066.393971,0.695001,275025.000000,55510.000000
1070.102806,0.693911,273940.000000,55430.000000
1075.041363,0.692142,272610.000000,55386.000000
1078.740364,0.691611,271864.000000,55302.000000
1082.435151,0.690069,271322.000000,55388.000000
1086.125723,0.689151,271668.000000,55576.000000
1089.812080,0.687115,272144.000000,55935.000000
1093.494224,0.687995,273135.000000,56025.000000
1097.172153,0.687151,273441.000000,56197.000000
1100.845867,0.685583,274759.000000,56672.000000
1104.515367,0.687063,276154.000000,56766.000000
1109.401478,0.687274,278191.000000,57157.000000
1113.061144,0.688720,279666.000000,57269.000000
1116.716596,0.688685,281465.000000,57642.000000
1120.367833,0.690275,283330.000000,57812.000000
1124.014856,0.693412,285720.000000,57880.000000
1127.657665,0.697118,287805.000000,57807.000000
1131.296259,0.702988,290051.000000,57476.000000
1134.930639,0.710198,292331.000000,56974.000000
1138.560804,0.719099,294917.000000,56312.000000
1143.394469,0.730444,298293.000000,55488.000000
1147.014801,0.739558,300985.000000,54826.000000
1150.630918,0.747825,304257.000000,54377.000000
1154.242821,0.755044,307712.000000,54088.000000
1157.850509,0.760732,310881.000000,53934.000000
1161.453983,0.765102,314276.000000,53977.000000
1165.053242,0.767243,318257.000000,54392.000000
1168.648287,0.770829,322819.000000,54718.000000
1172.239118,0.773221,326850.000000,55097.000000
1177.020337,0.778252,332795.000000,55453.000000
1180.601334,0.781751,338252.000000,55910.000000
1184.178116,0.784279,344529.000000,56617.000000
1187.750684,0.788479,351023.000000,57129.000000
1191.319038,0.791630,357082.000000,57695.000000
1194.883177,0.794148,364643.000000,58576.000000
1198.443102,0.796244,372656.000000,59575.000000
1201.998812,0.797817,379916.000000,60516.000000
1205.550308,0.797796,387104.000000,61664.000000
1210.279081,0.797172,398358.000000,63548.000000
1213.820743,0.793627,406330.000000,65351.000000
1217.358191,0.789180,414296.000000,67318.000000
1220.891424,0.784815,423100.000000,69443.000000
1224.420443,0.779788,431276.000000,71609.000000
1227.945248,0.777546,440314.000000,73488.000000
1231.465838,0.774424,449218.000000,75515.000000
1234.982214,0.771392,457807.000000,77498.000000
1238.494375,0.770849,468067.000000,79334.000000
1243.170701,0.769289,479193.000000,81512.000000
1246.673029,0.767482,486758.000000,83144.000000
1250.171142,0.766741,495180.000000,84727.000000
1253.665041,0.765761,503918.000000,86417.000000
1257.154726,0.764227,511654.000000,88054.000000
1260.640196,0.761957,521154.000000,90159.000000
1264.121451,0.761043,534098.000000,92593.000000
1267.598492,0.761468,549524.000000,95174.000000
1271.071319,0.762477,564969.000000,97622.000000
1275.695199,0.764253,583497.000000,100412.000000
1279.158192,0.765601,596509.000000,102333.000000
1282.616970,0.768482,610137.000000,103979.000000
1286.071534,0.769942,621777.000000,105607.000000
1289.521884,0.772836,632911.000000,106784.000000
1292.968020,0.776108,643299.000000,107722.000000
1296.409940,0.781181,653998.000000,108242.000000
1299.847647,0.785335,662535.000000,108611.000000
1303.281139,0.789851,669534.000000,108623.000000
