Method:,Hadamard 1,,
Host Date-Time:,28/2/20 @ 20:30:55,,
Header Version:,1,,
System Temp (C):,33.31,,
Detector Temp (C):,27.75,,
Humidity (%):,29,,
Lamp PD:,3709,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.721,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.522565,33639.000000,10099.000000
905.521072,0.541925,38213.000000,10972.000000
909.408318,0.544566,42332.000000,12081.000000
913.291349,0.550503,46950.000000,13217.000000
917.170165,0.543151,51785.000000,14827.000000
921.044767,0.534765,58287.000000,17014.000000
924.915155,0.528200,66979.000000,19849.000000
930.069116,0.537894,82100.000000,23793.000000
933.929670,0.550166,94317.000000,26572.000000
937.786010,0.565746,106099.000000,28838.000000
941.638135,0.575664,116718.000000,31008.000000
945.486046,0.584442,125961.000000,32794.000000
949.329742,0.591331,134812.000000,34546.000000
953.169224,0.596237,143641.000000,36395.000000
957.004491,0.599310,152380.000000,38337.000000
960.835544,0.603677,161986.000000,40346.000000
965.937059,0.610041,175129.000000,42985.000000
969.758279,0.614272,185335.000000,45049.000000
973.575284,0.616595,195809.000000,47341.000000
977.388074,0.621443,206740.000000,49429.000000
981.196650,0.621825,217308.000000,51910.000000
985.001012,0.625245,228047.000000,54048.000000
988.801159,0.627978,238038.000000,56062.000000
992.597092,0.629600,247444.000000,58060.000000
996.388810,0.630756,256381.000000,59997.000000
1000.176314,0.632150,264317.000000,61656.000000
1005.219764,0.633679,273187.000000,63501.000000
1008.997434,0.635429,278661.000000,64513.000000
1012.770890,0.635085,283378.000000,65657.000000
1016.540131,0.635143,286796.000000,66440.000000
1020.305158,0.636751,289545.000000,66829.000000
1024.065971,0.637148,290768.000000,67050.000000
1027.822569,0.636119,291659.000000,67415.000000
1031.574953,0.637327,291738.000000,67246.000000
1035.323122,0.636469,291180.000000,67250.000000
1040.314125,0.635367,289060.000000,66930.000000
1044.052461,0.635070,287270.000000,66561.000000
1047.786582,0.634186,285260.000000,66230.000000
1051.516489,0.632628,282938.000000,65927.000000
1055.242181,0.633045,280933.000000,65397.000000
1058.963659,0.631233,278805.000000,65173.000000
1062.680922,0.629208,276533.000000,64944.000000
1066.393971,0.628548,275025.000000,64688.000000
1070.102806,0.627389,273940.000000,64605.000000
1075.041363,0.625982,272610.000000,64500.000000
1078.740364,0.624375,271864.000000,64562.000000
1082.435151,0.622822,271322.000000,64664.000000
1086.125723,0.621439,271668.000000,64953.000000
1089.812080,0.619952,272144.000000,65290.000000
1093.494224,0.618534,273135.000000,65742.000000
1097.172153,0.617781,273441.000000,65930.000000
1100.845867,0.616627,274759.000000,66424.000000
1104.515367,0.615991,276154.000000,66859.000000
1109.401478,0.614969,278191.000000,67511.000000
1113.061144,0.615679,279666.000000,67758.000000
1116.716596,0.616660,281465.000000,68040.000000
1120.367833,0.616653,283330.000000,68492.000000
1124.014856,0.619433,285720.000000,68629.000000
1127.657665,0.621314,287805.000000,68831.000000
1131.296259,0.625360,290051.000000,68725.000000
1134.930639,0.630876,292331.000000,68391.000000
1138.560804,0.637165,294917.000000,68004.000000
1143.394469,0.646828,298293.000000,67269.000000
1147.014801,0.654152,300985.000000,66741.000000
1150.630918,0.660164,304257.000000,66539.000000
1154.242821,0.666867,307712.000000,66264.000000
1157.850509,0.671717,310881.000000,66203.000000
1161.453983,0.674731,314276.000000,66463.000000
1165.053242,0.677748,318257.000000,66839.000000
1168.648287,0.680873,322819.000000,67311.000000
1172.239118,0.682492,326850.000000,67898.000000
1177.020337,0.686081,332795.000000,68564.000000
1180.601334,0.689454,338252.000000,69149.000000
1184.178116,0.692339,344529.000000,69966.000000
1187.750684,0.696396,351023.000000,70622.000000
1191.319038,0.699934,357082.000000,71258.000000
1194.883177,0.702567,364643.000000,72327.000000
1198.443102,0.705346,372656.000000,73445.000000
1201.998812,0.707386,379916.000000,74525.000000
1205.550308,0.708973,387104.000000,75658.000000
1210.279081,0.708296,398358.000000,77979.000000
1213.820743,0.705008,406330.000000,80144.000000
1217.358191,0.700462,414296.000000,82575.000000
1220.891424,0.696544,423100.000000,85094.000000
